A¤o;Mes;ID_Empresa;Tamano;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;5;1695;3;F;2;5;2;;;;;0;0;0;0
2019;5;1695;3;F;2;6;2;;;;;0;0;0;0
2019;5;1695;3;F;2;7;2;48164960;15699;58537854;15971;49952640;17145;61468899;17382
2019;5;1695;3;F;2;8;2;24431160;7830;31015080;7928;23662627;7888;31070386;8009
2019;5;1695;3;F;2;9;2;60580996;28597;71054570;29073;60723559;29726;72061616;30242
2019;5;1696;3;I;1;1;1;;;;;;;;
2019;5;1696;3;I;1;2;1;6528803;968;6946039;968;6528803;968;6946039;968
2019;5;1696;3;I;1;3;1;;;;;;;;
2019;5;1696;3;I;1;4;1;3309970;968;3914365;968;3309970;968;3917603;968
2019;5;1696;3;I;1;5;1;1876226;581;2286824;581;2104760;684;2535720;684
2019;5;1696;3;I;1;6;1;;;;;;;;
2019;5;1696;3;I;1;7;1;;;;;;;;
2019;5;1696;3;I;1;8;1;;;;;;;;
2019;5;1696;3;I;1;9;1;1030666;387;1213238;387;1161625;452;1353886;452
2019;5;1696;3;I;2;1;1;16092953;548;18066229;548;15998184;581;17971030;581
2019;5;1696;3;I;2;2;1;26982215;2825;29107546;2825;25590638;2761;27686417;2761
2019;5;1696;3;I;2;3;1;824926;194;1009021;194;1085770;303;1286767;303
2019;5;1696;3;I;2;4;1;3885505;968;4587976;968;4793580;1077;5589642;1077
2019;5;1696;3;I;2;5;1;7820025;2129;8278213;2129;6726744;1935;7149103;1935
2019;5;1696;3;I;2;6;1;;;;;;;;
2019;5;1696;3;I;2;7;1;38447292;11229;41060479;11229;30211973;9714;32369262;9714
2019;5;1696;3;I;2;8;1;16478568;3322;17425890;3322;14302440;3322;15164764;3322
2019;5;1696;3;I;2;9;1;1217252;581;1328839;581;1630300;774;1774296;774
2019;5;1697;1;B;1;1;3;1930854;194;2095664;194;1930854;194;2095799;194
2019;5;1697;1;B;1;2;3;;;;;;;;
2019;5;1697;1;B;1;3;3;;;;;;;;
2019;5;1697;1;B;1;4;3;1142338;193;1352318;193;1142338;193;1352318;193
2019;5;1697;1;B;1;5;3;;;;;;;;
2019;5;1697;1;B;1;6;3;;;;;;;;
2019;5;1697;1;B;1;7;3;;;;;;;;
2019;5;1697;1;B;1;8;3;;;;;;;;
2019;5;1697;1;B;1;9;3;;;;;;;;
2019;5;1697;1;B;2;1;3;;;;;;;;
2019;5;1697;1;B;2;2;3;;;;;;;;
2019;5;1697;1;B;2;3;3;1024165;115;1285824;116;1021853;115;1265019;118
2019;5;1697;1;B;2;4;3;;;;;;;;
2019;5;1697;1;B;2;5;3;;;;;;;;
2019;5;1697;1;B;2;6;3;;;;;;;;
2019;5;1697;1;B;2;7;3;;;;;;;;
2019;5;1697;1;B;2;8;3;3278058;1000;4175879;1012;3288590;980;4172871;998
2019;5;1697;1;B;2;9;3;956481;193;1160183;193;956481;193;1137897;193
2019;5;1698;3;N;1;1;6;30146618;1128;31439120;1128;30146618;1128;31438812;1128
2019;5;1698;3;N;1;2;6;240548787;17968;260404967;18218;233674484;17767;250668222;17866
2019;5;1698;3;N;1;3;6;14878743;2820;16845571;2872;14878743;2820;16691668;2855
2019;5;1698;3;N;1;4;6;20010864;3566;22469844;3615;19188041;3303;21606734;3349
2019;5;1698;3;N;1;5;6;;;;;;;;
2019;5;1698;3;N;1;6;6;;;;;;;;
2019;5;1698;3;N;1;7;6;;;;;;;;
2019;5;1698;3;N;1;8;6;;;;;;;;
2019;5;1698;3;N;1;9;6;;;;;;;;
2019;5;1698;3;N;2;1;6;190846987;3760;194290366;3760;191979603;3760;195501725;3760
2019;5;1698;3;N;2;2;6;701058335;49444;757384827;50260;679794855;49075;731938906;49659
2019;5;1698;3;N;2;3;6;16752696;2450;19801432;2600;15603697;2350;18050451;2470
2019;5;1698;3;N;2;4;6;15726339;2538;17057146;2547;14805804;2444;16036622;2444
2019;5;1698;3;N;2;5;6;;;;;;;;
2019;5;1698;3;N;2;6;6;;;;;;;;
2019;5;1698;3;N;2;7;6;;;;;;;;
2019;5;1698;3;N;2;8;6;;;;;;;;
2019;5;1698;3;N;2;9;6;;;;;;;;
2019;5;1699;2;R;1;1;4;9017783;567;9687881;567;8888345;567;9558353;567
2019;5;1699;2;R;1;2;4;;;;;;;;
2019;5;1699;2;R;1;3;4;2861889;672;3332726;672;3331408;745;3852406;745
2019;5;1699;2;R;1;4;4;1530122;367;1825594;367;1540779;367;1884089;367
2019;5;1699;2;R;1;5;4;;;;;;;;
2019;5;1699;2;R;1;6;4;1537544;475;1866239;475;1613062;542;1962364;542
2019;5;1699;2;R;1;7;4;;;;;;;;
2019;5;1699;2;R;1;8;4;485018;225;932015;228;523438;241;802892;243
2019;5;1699;2;R;1;9;4;205098;60;437266;60;180723;59;402155;59
2019;5;1699;2;R;2;1;4;16761424;734;17833823;734;16887644;734;18061572;734
2019;5;1699;2;R;2;2;4;;;;;;;;
2019;5;1699;2;R;2;3;4;8497928;1400;10034751;1400;8669974;1309;10242805;1309
2019;5;1699;2;R;2;4;4;667904;259;1176992;263;72358;30;103491;30
2019;5;1699;2;R;2;5;4;;;;;;;;
2019;5;1699;2;R;2;6;4;;;;;;;;
2019;5;1699;2;R;2;7;4;1068750;337;1456060;337;1845145;623;2498766;623
2019;5;1699;2;R;2;8;4;19129785;5435;23936996;5435;22010464;5869;28822848;5869
2019;5;1699;2;R;2;9;4;4421820;1815;6065254;1815;4194299;1560;5778821;1560
2019;5;1700;2;P;1;1;1;2806972;194;2880767;194;2552826;194;2626817;194
2019;5;1700;2;P;1;2;1;42612365;4733;45171623;4733;41920559;4725;44587178;4725
2019;5;1700;2;P;1;3;1;3936244;1560;4384089;1560;3678492;1607;4122150;1607
2019;5;1700;2;P;1;4;1;5247163;1455;5778812;1483;4670993;1394;5199766;1422
2019;5;1700;2;P;1;5;1;;;;;;;;
2019;5;1700;2;P;1;6;1;;;;;;;;
2019;5;1700;2;P;1;7;1;;;;;;;;
2019;5;1700;2;P;1;8;1;;;;;;;;
2019;5;1700;2;P;1;9;1;166417;94;181101;95;178633;106;197604;108
2019;5;1700;2;P;2;1;1;5614691;387;6307564;387;5614691;387;6288573;387
2019;5;1700;2;P;2;2;1;22857776;2289;24583089;2289;22507097;2289;23783566;2289
2019;5;1700;2;P;2;3;1;2105878;493;2488246;514;1932944;493;2221567;501
2019;5;1700;2;P;2;4;1;1256608;183;1519573;199;1002462;183;1224337;194
2019;5;1700;2;P;2;5;1;;;;;;;;
2019;5;1700;2;P;2;6;1;;;;;;;;
2019;5;1700;2;P;2;7;1;;;;;;;;
2019;5;1700;2;P;2;8;1;;;;;;;;
2019;5;1700;2;P;2;9;1;3894596;1742;4545556;1820;3665291;1742;4214596;1789
2019;5;1701;3;F;1;1;3;5807195;387;6142470;387;5807195;387;6142997;387
2019;5;1701;3;F;1;2;3;1863979;129;2066741;129;2842941;323;3198266;323
2019;5;1701;3;F;1;3;3;3061839;968;3728381;968;3096839;968;3763311;968
2019;5;1701;3;F;1;4;3;856276;387;1061206;387;856276;387;1061206;387
2019;5;1701;3;F;1;5;3;;0;;0;;;;
2019;5;1701;3;F;1;6;3;;0;;0;;;;
2019;5;1701;3;F;1;7;3;2431657;897;3372755;911;2535942;961;3415707;979
2019;5;1701;3;F;1;8;3;;0;;0;;;;
2019;5;1701;3;F;1;9;3;422125;166;537840;166;436130;172;555835;172
2019;5;1701;3;F;2;1;3;3225972;194;3474253;194;3225972;194;3476713;194
2019;5;1701;3;F;2;2;3;14865270;2129;16697163;2129;15651770;2322;17739779;2322
2019;5;1701;3;F;2;3;3;5316160;1355;6533345;1355;4611911;1084;5643909;1084
2019;5;1701;3;F;2;4;3;1189835;344;1421288;344;666650;194;774180;194
2019;5;1701;3;F;2;5;3;0;0;0;0;0;0;0;0
2019;5;1701;3;F;2;6;3;0;0;0;0;0;0;0;0
2019;5;1701;3;F;2;7;3;82594248;29677;116145842;30870;87174185;31173;119334046;32038
2019;5;1701;3;F;2;8;3;112039;52;133033;52;523185;194;647108;194
2019;5;1701;3;F;2;9;3;0;0;0;0;0;0;0;0
2019;5;1702;3;N;1;1;6;;;;;;;;
2019;5;1702;3;N;1;2;6;83455700;15498;96724552;15632;81894025;15646;95548504;15818
2019;5;1702;3;N;1;3;6;50691864;13732;63569843;14096;46927050;12808;59309979;13111
2019;5;1702;3;N;1;4;6;488016608;207742;575377994;209905;497827908;212040;600747571;216045
2019;5;1702;3;N;1;5;6;;;;;;;;
2019;5;1702;3;N;1;6;6;;;;;;;;
2019;5;1702;3;N;1;7;6;;;;;;;;
2019;5;1702;3;N;1;8;6;;;;;;;;
2019;5;1702;3;N;1;9;6;;;;;;;;
2019;5;1702;3;N;2;1;6;;;;;;;;
2019;5;1702;3;N;2;2;6;123605238;18592;139721476;18805;128540977;19408;145203223;19638
2019;5;1702;3;N;2;3;6;75106229;21183;93922752;22565;91067289;23940;113319960;25361
2019;5;1702;3;N;2;4;6;427509722;163806;507792341;165735;436053790;164127;533717566;168802
2019;5;1702;3;N;2;5;6;;;;;;;;
2019;5;1702;3;N;2;6;6;;;;;;;;
2019;5;1702;3;N;2;7;6;;;;;;;;
2019;5;1702;3;N;2;8;6;;;;;;;;
2019;5;1702;3;N;2;9;6;;;;;;;;
2019;5;1703;3;I;1;1;2;4730189;194;4874524;194;4730189;194;4875940;194
2019;5;1703;3;I;1;2;2;12175931;1961;13368234;1964;12409579;2070;13488032;2074
2019;5;1703;3;I;1;3;2;24943126;6450;29896868;6524;28001615;7147;33564721;7211
2019;5;1703;3;I;1;4;2;595968;194;786021;212;610271;194;813344;214
2019;5;1703;3;I;1;5;2;31169351;9877;37911741;10556;30261677;10004;37705905;10702
2019;5;1703;3;I;1;6;2;;;;;;;;
2019;5;1703;3;I;1;7;2;;;;;;;;
2019;5;1703;3;I;1;8;2;;;;;;;;
2019;5;1703;3;I;1;9;2;758313;381;894615;381;776513;381;914989;381
2019;5;1703;3;I;2;1;2;36918730;1355;39639445;1355;36878410;1355;39602901;1355
2019;5;1703;3;I;2;2;2;9316447;1355;10424451;1361;9357285;1303;10428403;1309
2019;5;1703;3;I;2;3;2;34897134;8591;40334339;8617;34570799;7927;40256231;7967
2019;5;1703;3;I;2;4;2;;;;;;;;
2019;5;1703;3;I;2;5;2;64093106;20049;75519407;21387;58834846;18584;70137107;19831
2019;5;1703;3;I;2;6;2;;;;;;;;
2019;5;1703;3;I;2;7;2;;;;;;;;
2019;5;1703;3;I;2;8;2;;;;;;;;
2019;5;1703;3;I;2;9;2;869859;271;1174943;312;886515;271;1172362;306
2019;5;1704;1;L;1;1;1;6005037;194;6470023;194;6418228;194;6923290;194
2019;5;1704;1;L;1;2;1;1204768;219;1376393;219;923065;194;1034316;194
2019;5;1704;1;L;1;3;1;1206716;194;1331751;194;1146716;194;1268835;194
2019;5;1704;1;L;1;4;1;676893;194;776178;194;664319;174;759030;174
2019;5;1704;1;L;1;5;1;640856;194;766179;194;208882;76;266365;76
2019;5;1704;1;L;1;6;1;0;;0;;;;;
2019;5;1704;1;L;1;7;1;0;;0;;;;;
2019;5;1704;1;L;1;8;1;0;;0;;;;;
2019;5;1704;1;L;1;9;1;0;;0;;;;;
2019;5;1704;1;L;2;1;1;;;;;;;;
2019;5;1704;1;L;2;2;1;1236982;194;1363489;194;1296982;194;1426405;194
2019;5;1704;1;L;2;3;1;254197;32;278561;32;317466;30;343445;30
2019;5;1704;1;L;2;4;1;;;;;;;;
2019;5;1704;1;L;2;5;1;;;;;;;;
2019;5;1704;1;L;2;6;1;;;;;;;;
2019;5;1704;1;L;2;7;1;;;;;;;;
2019;5;1704;1;L;2;8;1;;;;;;;;
2019;5;1704;1;L;2;9;1;;;;;;;;
2019;5;1705;2;K;1;1;2;4816771;345;5187447;345;4624276;345;4962819;345
2019;5;1705;2;K;1;2;2;19512812;2709;21033112;2709;20848128;2709;22371134;2709
2019;5;1705;2;K;1;3;2;18512922;3870;20058913;3890;16488066;3677;17836267;3691
2019;5;1705;2;K;1;4;2;31300728;10836;35340289;11306;28750869;11030;32275018;11322
2019;5;1705;2;K;1;5;2;598889;194;604309;194;701467;209;721742;226
2019;5;1705;2;K;1;6;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;1;7;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;1;8;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;1;9;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;2;1;2;9266552;387;10305993;387;9266552;387;10305993;387
2019;5;1705;2;K;2;2;2;47474335;5999;50877812;6019;47808153;5999;51125531;6005
2019;5;1705;2;K;2;3;2;19199549;4644;21260518;4738;20422029;5225;22427655;5300
2019;5;1705;2;K;2;4;2;26143147;8901;30049448;9402;24193938;8901;28056189;9346
2019;5;1705;2;K;2;5;2;5484586;2516;6745472;2738;5290566;2322;6550415;2544
2019;5;1705;2;K;2;6;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;2;7;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;2;8;2;0;0;0;0;0;0;0;0
2019;5;1705;2;K;2;9;2;0;0;0;0;0;0;0;0
2019;5;1706;3;N;1;1;1;3250395;194;3581691;194;3255541;194;3586448;194
2019;5;1706;3;N;1;2;1;60914813;7985;70926118;8132;66174136;8482;76247688;8593
2019;5;1706;3;N;1;3;1;29019396;5168;33087470;5278;28150293;5879;32681059;5980
2019;5;1706;3;N;1;4;1;18780108;5315;23483126;5457;16398820;4786;20635412;4915
2019;5;1706;3;N;1;5;1;1166385;581;1562177;582;2087171;774;2583364;774
2019;5;1706;3;N;1;6;1;;;;;;;;
2019;5;1706;3;N;1;7;1;6131127;1658;7739035;1788;3014674;968;3837780;1083
2019;5;1706;3;N;1;8;1;;;;;;;;
2019;5;1706;3;N;1;9;1;;;;;;;;
2019;5;1706;3;N;2;1;1;131409291;4074;139033177;4074;127747167;4064;135561449;4064
2019;5;1706;3;N;2;2;1;162488007;17202;183880115;17496;160747529;17060;180739735;17324
2019;5;1706;3;N;2;3;1;88502409;12488;107527156;13334;102067519;15299;124919755;16344
2019;5;1706;3;N;2;4;1;12893106;3509;16246066;3735;10013363;2980;12791361;3306
2019;5;1706;3;N;2;5;1;1920434;581;2271222;581;5498132;1703;7872475;2050
2019;5;1706;3;N;2;6;1;;;;;;;;
2019;5;1706;3;N;2;7;1;503422018;117887;625634501;127385;478635544;113520;596223533;122628
2019;5;1706;3;N;2;8;1;;;;;;;;
2019;5;1706;3;N;2;9;1;;;;;;;;
2019;5;1707;1;J;1;1;4;1243901;194;1374355;194;1243901;194;1374355;194
2019;5;1707;1;J;1;2;4;;;;;;;;
2019;5;1707;1;J;1;3;4;2349957;388;2534165;388;2052053;388;2221783;388
2019;5;1707;1;J;1;4;4;;;;;;;;
2019;5;1707;1;J;1;5;4;;;;;;;;
2019;5;1707;1;J;1;6;4;;;;;;;;
2019;5;1707;1;J;1;7;4;;;;;;;;
2019;5;1707;1;J;1;8;4;;;;;;;;
2019;5;1707;1;J;1;9;4;;;;;;;;
2019;5;1707;1;J;2;1;4;6027102;388;6375369;388;6027102;388;6375369;388
2019;5;1707;1;J;2;2;4;;;;;;;;
2019;5;1707;1;J;2;3;4;3264255;582;3596801;582;4573919;582;4970114;582
2019;5;1707;1;J;2;4;4;;;;;;;;
2019;5;1707;1;J;2;5;4;;;;;;;;
2019;5;1707;1;J;2;6;4;;;;;;;;
2019;5;1707;1;J;2;7;4;;;;;;;;
2019;5;1707;1;J;2;8;4;;;;;;;;
2019;5;1707;1;J;2;9;4;;;;;;;;
2019;5;1708;3;M;1;1;2;;;;;;;;
2019;5;1708;3;M;1;2;2;3398252;634;3833288;634;4135522;768;4659348;768
2019;5;1708;3;M;1;3;2;24919059;8211;27636634;8474;24883230;8275;28185096;8686
2019;5;1708;3;M;1;4;2;29602220;11105;31865187;11250;29789138;11048;32427271;11280
2019;5;1708;3;M;1;5;2;;;;;;;;
2019;5;1708;3;M;1;6;2;;;;;;;;
2019;5;1708;3;M;1;7;2;;;;;;;;
2019;5;1708;3;M;1;8;2;;;;;;;;
2019;5;1708;3;M;1;9;2;457073;192;479287;192;457073;192;479287;192
2019;5;1708;3;M;2;1;2;;;;;;;;
2019;5;1708;3;M;2;2;2;2530557;384;2653542;384;2569994;384;2860313;408
2019;5;1708;3;M;2;3;2;29673085;8604;32446941;8903;29646547;8679;32469829;8999
2019;5;1708;3;M;2;4;2;9368822;3487;9940211;3517;8539498;3232;9165569;3284
2019;5;1708;3;M;2;5;2;;;;;;;;
2019;5;1708;3;M;2;6;2;;;;;;;;
2019;5;1708;3;M;2;7;2;;;;;;;;
2019;5;1708;3;M;2;8;2;;;;;;;;
2019;5;1708;3;M;2;9;2;408603;192;412403;192;394313;189;394313;189
2019;5;1709;3;N;1;1;2;0;0;0;0;0;0;0;0
2019;5;1709;3;N;1;2;2;6745642;1335;7704893;1335;7601695;1355;8610833;1355
2019;5;1709;3;N;1;3;2;4797806;929;5557102;951;5204865;1148;5997283;1164
2019;5;1709;3;N;1;4;2;5484718;1548;6347288;1548;6259718;1742;7214604;1742
2019;5;1709;3;N;1;5;2;0;0;0;0;0;0;0;0
2019;5;1709;3;N;1;6;2;77698174;17950;85242066;18530;82298606;20610;89178583;20745
2019;5;1709;3;N;1;7;2;9884788;4547;11752058;4800;9595380;4380;11803928;4733
2019;5;1709;3;N;1;8;2;0;0;0;0;0;0;0;0
2019;5;1709;3;N;1;9;2;6470736;2503;7499426;2530;6481926;2509;7675704;2604
2019;5;1709;3;N;2;1;2;0;0;0;0;0;0;0;0
2019;5;1709;3;N;2;2;2;7556976;1258;8806907;1258;7761465;1348;9097854;1358
2019;5;1709;3;N;2;3;2;47620155;10372;53283707;10554;46378489;10197;51672388;10310
2019;5;1709;3;N;2;4;2;2496754;774;2938078;774;2580159;774;3026328;774
2019;5;1709;3;N;2;5;2;0;0;0;0;0;0;0;0
2019;5;1709;3;N;2;6;2;155510937;39715;170190695;40565;163350968;44793;177792213;44935
2019;5;1709;3;N;2;7;2;17805405;8469;21503448;8814;17622308;8333;21737216;8839
2019;5;1709;3;N;2;8;2;46927;26;64057;26;46645;26;62866;26
2019;5;1709;3;N;2;9;2;21902711;7256;26790579;7621;32243811;11752;38484013;12155
2019;5;1710;3;F;1;1;2;;;;;;;;
2019;5;1710;3;F;1;2;2;16278702;3613;22570586;3677;16627619;3657;23096054;3722
2019;5;1710;3;F;1;3;2;12482579;3220;15954903;3230;12866234;3299;16536165;3321
2019;5;1710;3;F;1;4;2;432306;189;650971;189;422129;188;639060;188
2019;5;1710;3;F;1;5;2;;;;;;;;
2019;5;1710;3;F;1;6;2;;;;;;;;
2019;5;1710;3;F;1;7;2;6540318;3491;8619654;3515;10619832;4723;15107548;4723
2019;5;1710;3;F;1;8;2;;;;;;;;
2019;5;1710;3;F;1;9;2;2140165;1022;2898403;1086;2114885;983;2860060;1039
2019;5;1710;3;F;2;1;2;14308154;962;17693442;962;14411627;968;17822622;968
2019;5;1710;3;F;2;2;2;89247845;15421;127801706;15609;91102651;15868;130720407;16054
2019;5;1710;3;F;2;3;2;26461957;7371;37040723;7529;26054890;7313;36697165;7494
2019;5;1710;3;F;2;4;2;1258676;573;1780115;575;1233284;563;1740561;567
2019;5;1710;3;F;2;5;2;;;;;;;;
2019;5;1710;3;F;2;6;2;;;;;;;;
2019;5;1710;3;F;2;7;2;137158749;55949;186566646;57445;160052416;60597;216127950;62139
2019;5;1710;3;F;2;8;2;15792760;5448;22581055;5709;16009332;5452;22864775;5726
2019;5;1710;3;F;2;9;2;21791317;10450;29886954;11506;21981052;10433;29829009;11372
2019;5;1711;3;N;1;1;6;2715243;194;2968373;194;2715243;194;2968810;194
2019;5;1711;3;N;1;2;6;7116423;1161;8340637;1180;7521675;1161;8765130;1179
2019;5;1711;3;N;1;3;6;11777665;2877;13515504;2909;12678202;3096;14438759;3118
2019;5;1711;3;N;1;4;6;161318277;63980;174313574;64377;169133796;67115;182938122;67677
2019;5;1711;3;N;1;5;6;;;;;;;;
2019;5;1711;3;N;1;6;6;;;;;;;;
2019;5;1711;3;N;1;7;6;;;;;;;;
2019;5;1711;3;N;1;8;6;;;;;;;;
2019;5;1711;3;N;1;9;6;1591668;710;1832415;710;1602704;710;1844023;710
2019;5;1711;3;N;2;1;6;4770805;194;5102597;194;4770805;194;5103595;194
2019;5;1711;3;N;2;2;6;2522021;387;3049208;401;2524224;387;3060793;402
2019;5;1711;3;N;2;3;6;16150111;3096;18988824;3170;16114011;3096;18714427;3136
2019;5;1711;3;N;2;4;6;78957514;30039;86627295;30281;85616936;32863;93861995;33086
2019;5;1711;3;N;2;5;6;;;;;;;;
2019;5;1711;3;N;2;6;6;;;;;;;;
2019;5;1711;3;N;2;7;6;;;;;;;;
2019;5;1711;3;N;2;8;6;;;;;;;;
2019;5;1711;3;N;2;9;6;1183265;581;1424719;581;1186275;581;1427885;581
2019;5;1712;3;I;1;1;1;1870146;194;2023811;194;1870146;194;2023811;194
2019;5;1712;3;I;1;2;1;6452730;968;7158455;968;6789418;916;7491920;922
2019;5;1712;3;I;1;3;1;1568833;387;1745294;392;1342292;387;1542831;399
2019;5;1712;3;I;1;4;1;20663532;6089;24045571;6244;22093227;6424;25523601;6561
2019;5;1712;3;I;1;5;1;42311839;16131;49692467;16364;42008982;15873;49388970;16153
2019;5;1712;3;I;1;6;1;;;;;;;;
2019;5;1712;3;I;1;7;1;1364146;194;1427787;194;1364146;194;1482998;194
2019;5;1712;3;I;1;8;1;;;;;;;;
2019;5;1712;3;I;1;9;1;48506437;20846;55972450;21293;43902338;18802;50472321;19118
2019;5;1712;3;I;2;1;1;35377168;1548;37483670;1548;35577168;1548;37692634;1548
2019;5;1712;3;I;2;2;1;3288438;581;3664679;581;3288438;581;3664679;581
2019;5;1712;3;I;2;3;1;5486006;581;6099167;608;5341350;581;5910826;601
2019;5;1712;3;I;2;4;1;24609613;5412;28323550;5520;23895510;5237;27353579;5311
2019;5;1712;3;I;2;5;1;50080072;18021;58949804;18461;49865455;17060;58043126;17447
2019;5;1712;3;I;2;6;1;;;;;;;;
2019;5;1712;3;I;2;7;1;1748917;581;2019914;601;1592292;490;1853349;513
2019;5;1712;3;I;2;8;1;;;;;;;;
2019;5;1712;3;I;2;9;1;37100046;14467;41624577;14849;37906695;13861;43370895;14160
2019;5;1713;1;B;1;1;3;;;;;;;;
2019;5;1713;1;B;1;2;3;1732446;194;1811554;194;1730110;194;1810968;194
2019;5;1713;1;B;1;3;3;;;;;;;;
2019;5;1713;1;B;1;4;3;784746;194;838109;194;784746;194;838109;194
2019;5;1713;1;B;1;5;3;;;;;;;;
2019;5;1713;1;B;1;6;3;;;;;;;;
2019;5;1713;1;B;1;7;3;;;;;;;;
2019;5;1713;1;B;1;8;3;;;;;;;;
2019;5;1713;1;B;1;9;3;420000;194;449064;194;420000;194;449064;194
2019;5;1713;1;B;2;1;3;;;;;;;;
2019;5;1713;1;B;2;2;3;4132388;568;4415069;568;3150371;439;3367309;439
2019;5;1713;1;B;2;3;3;;;;;;;;
2019;5;1713;1;B;2;4;3;4134642;949;4404744;949;4055882;963;4318801;963
2019;5;1713;1;B;2;5;3;1422012;387;1581709;387;1476645;420;1633864;420
2019;5;1713;1;B;2;6;3;;;;;;;;
2019;5;1713;1;B;2;7;3;3704248;890;4168039;890;3465119;774;3851424;774
2019;5;1713;1;B;2;8;3;19894475;3767;22129006;3767;18742592;3173;20714588;3173
2019;5;1713;1;B;2;9;3;1865256;574;2025021;574;1944736;575;2107432;575
2019;5;1714;2;R;1;1;3;7199648;581;7710626;581;7199648;581;7729599;581
2019;5;1714;2;R;1;2;3;1669596;387;1892006;387;1669596;387;1902134;387
2019;5;1714;2;R;1;3;3;2440422;581;2774556;581;2440422;581;2789748;581
2019;5;1714;2;R;1;4;3;938326;194;1056630;194;938326;194;1061694;194
2019;5;1714;2;R;1;5;3;2008482;774;2421544;774;2019865;774;2453161;774
2019;5;1714;2;R;1;6;3;;;;;;;;
2019;5;1714;2;R;1;7;3;;;;;;;;
2019;5;1714;2;R;1;8;3;;;;;;;;
2019;5;1714;2;R;1;9;3;18449090;7908;22856644;7953;19094919;7901;23649122;7916
2019;5;1714;2;R;2;1;3;10108975;387;10404752;387;10108975;387;10417578;387
2019;5;1714;2;R;2;2;3;8504850;1161;9294003;1161;8504850;1161;9329496;1161
2019;5;1714;2;R;2;3;3;12390887;2225;13889399;2225;13269492;2322;14810007;2322
2019;5;1714;2;R;2;4;3;626933;194;732999;194;626933;194;738063;194
2019;5;1714;2;R;2;5;3;10907206;3554;12970921;3554;12230056;3773;14451745;3773
2019;5;1714;2;R;2;6;3;;;;;;;;
2019;5;1714;2;R;2;7;3;;;;;;;;
2019;5;1714;2;R;2;8;3;;;;;;;;
2019;5;1714;2;R;2;9;3;22341722;7946;26870733;7981;21972105;7869;26577647;7897
2019;5;1715;2;R;1;1;3;1899146;194;2002839;194;1899146;194;1991445;194
2019;5;1715;2;R;1;2;3;162953;33;169241;33;160898;33;167667;33
2019;5;1715;2;R;1;3;3;1478142;582;1555616;582;1478142;582;1555616;582
2019;5;1715;2;R;1;4;3;6105044;2026;6637653;2100;7311748;2834;7928717;2928
2019;5;1715;2;R;1;5;3;18062675;7734;19873095;8062;18870559;7880;20487887;8116
2019;5;1715;2;R;1;6;3;;;;;;;;
2019;5;1715;2;R;1;7;3;;;;;;;;
2019;5;1715;2;R;1;8;3;;;;;;;;
2019;5;1715;2;R;1;9;3;;;;;;;;
2019;5;1715;2;R;2;1;3;10386991;1164;10891799;1164;10386991;1164;10891799;1164
2019;5;1715;2;R;2;2;3;5585512;970;6106967;970;6261624;1164;6902934;1164
2019;5;1715;2;R;2;3;3;1352160;388;1417875;388;1352160;388;1418175;388
2019;5;1715;2;R;2;4;3;3949230;1164;4348233;1206;4495507;1250;4894714;1299
2019;5;1715;2;R;2;5;3;26424085;10166;28107852;10297;27259979;9862;29620030;10222
2019;5;1715;2;R;2;6;3;;;;;;;;
2019;5;1715;2;R;2;7;3;;;;;;;;
2019;5;1715;2;R;2;8;3;;;;;;;;
2019;5;1715;2;R;2;9;3;;;;;;;;
2019;5;1716;3;R;1;1;4;7227625;687;7603461;687;7234625;687;7610825;687
2019;5;1716;3;R;1;2;4;20300649;5581;21356282;5581;20278456;5280;21332935;5280
2019;5;1716;3;R;1;3;4;24243037;6056;25503674;6056;26124892;5523;27483386;5523
2019;5;1716;3;R;1;4;4;;;;;;;;
2019;5;1716;3;R;1;5;4;;;;;;;;
2019;5;1716;3;R;1;6;4;;;;;;;;
2019;5;1716;3;R;1;7;4;;;;;;;;
2019;5;1716;3;R;1;8;4;;;;;;;;
2019;5;1716;3;R;1;9;4;13575191;7939;14281100;7939;12495305;7282;13145060;7282
2019;5;1716;3;R;2;1;4;23071335;1976;24171044;1976;21702669;1890;22831207;1890
2019;5;1716;3;R;2;2;4;32351013;12623;33933265;12623;30325779;10946;31902719;10946
2019;5;1716;3;R;2;3;4;8290111;2188;8721196;2188;8857631;1879;9318227;1879
2019;5;1716;3;R;2;4;4;;;;;;;;
2019;5;1716;3;R;2;5;4;;;;;;;;
2019;5;1716;3;R;2;6;4;;;;;;;;
2019;5;1716;3;R;2;7;4;;;;;;;;
2019;5;1716;3;R;2;8;4;;;;;;;;
2019;5;1716;3;R;2;9;4;10838118;5372;11141605;5372;10758054;4876;11555942;4876
2019;5;1717;3;I;1;1;1;1609375;194;1714950;194;1609375;194;1714950;194
2019;5;1717;3;I;1;2;1;1197375;194;1335923;194;1197375;194;1335923;194
2019;5;1717;3;I;1;3;1;7534802;2062;10105359;2064;8931849;2324;11844485;2333
