ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;11;1544;3;C;1;9;10;;;;;;;;
2022;11;1544;3;C;2;1;10;156556588;3595;162528047;3595;161300853;3738;168335522;3738
2022;11;1544;3;C;2;2;10;203180367;11090;219456926;11090;198573829;10953;214603368;10953
2022;11;1544;3;C;2;3;10;39126816;3097;43182139;3129;38473113;3038;43206113;3068
2022;11;1544;3;C;2;4;10;7093675;388;7861089;388;7393175;388;8169014;388
2022;11;1544;3;C;2;5;10;;;;;;;;
2022;11;1544;3;C;2;6;10;;;;;;;;
2022;11;1544;3;C;2;7;10;30576044;3310;35862098;3440;32085325;3478;40058432;3626
2022;11;1544;3;C;2;8;10;20407416;3065;23137893;3114;20792693;3084;24965665;3132
2022;11;1544;3;C;2;9;10;23883527;4383;27685736;4456;24569401;4390;32071414;4486
2022;11;14;3;C;1;1;7;8731303;387;9363178;387;8731303;387;9363178;387
2022;11;14;3;C;1;2;7;4271802;387;4845757;397;4271802;387;4875876;399
2022;11;14;3;C;1;3;7;12789951;2515;15135375;2549;13571201;2613;16363370;2670
2022;11;14;3;C;1;4;7;;;;;;;;
2022;11;14;3;C;1;5;7;;;;;;;;
2022;11;14;3;C;1;6;7;24107266;580;25076667;580;25925045;580;26894446;580
2022;11;14;3;C;1;7;7;3259407;1161;4251005;1184;3981250;1355;6414702;1602
2022;11;14;3;C;1;8;7;;;;;;;;
2022;11;14;3;C;1;9;7;;;;;;;;
2022;11;14;3;C;2;1;7;31951643;774;33857548;774;33409977;841;35502967;841
2022;11;14;3;C;2;2;7;32609802;2129;35809455;2164;32609802;2129;36111783;2181
2022;11;14;3;C;2;3;7;35568895;4450;42531205;4621;35010305;4451;45277039;4837
2022;11;14;3;C;2;4;7;;;;;;;;
2022;11;14;3;C;2;5;7;;;;;;;;
2022;11;14;3;C;2;6;7;36928608;774;38422963;774;32648043;774;34142398;774
2022;11;14;3;C;2;7;7;125500642;31153;156783363;32201;123198909;30186;175253814;34382
2022;11;14;3;C;2;8;7;;;;;;;;
2022;11;14;3;C;2;9;7;;;;;;;;
2022;11;338;3;C;1;1;2;;;;;;;;
2022;11;338;3;C;1;2;2;18134367;1644;19390472;1644;20053452;1741;21376147;1741
2022;11;338;3;C;1;3;2;5520739;1296;6049184;1303;5527978;1273;6098820;1277
2022;11;338;3;C;1;4;2;2823480;632;3028963;636;3508192;774;3787368;774
2022;11;338;3;C;1;5;2;;;;;;;;
2022;11;338;3;C;1;6;2;;;;;;;;
2022;11;338;3;C;1;7;2;;;;;;;;
2022;11;338;3;C;1;8;2;;;;;;;;
2022;11;338;3;C;1;9;2;25904094;7407;32327565;7624;19439914;5917;22590331;6084
2022;11;338;3;C;2;1;2;57900397;774;58631523;774;57900397;774;58633940;774
2022;11;338;3;C;2;2;2;51972592;2515;54409631;2515;51510582;2425;53897514;2425
2022;11;338;3;C;2;3;2;24436569;3689;26817179;3732;23130615;3483;25378305;3541
2022;11;338;3;C;2;4;2;7011776;1541;7398211;1560;5686609;1244;6034269;1266
2022;11;338;3;C;2;5;2;;;;;;;;
2022;11;338;3;C;2;6;2;;;;;;;;
2022;11;338;3;C;2;7;2;;;;;;;;
2022;11;338;3;C;2;8;2;25293320;6717;32468150;7841;22370645;5772;29419950;6902
2022;11;338;3;C;2;9;2;80046137;22784;100296451;23973;70422092;20185;87040793;21900
2022;11;380;3;G;1;1;2;;;;;;;;
2022;11;380;3;G;1;2;2;3418126;189;3661541;192;3465999;189;3710912;192
2022;11;380;3;G;1;3;2;28361918;6132;33843265;6392;32363900;5997;38301468;6268
2022;11;380;3;G;1;4;2;19604278;4480;23364493;4653;20760871;4764;24965372;5017
2022;11;380;3;G;1;5;2;;;;;;;;
2022;11;380;3;G;1;6;2;;;;;;;;
2022;11;380;3;G;1;7;2;;;;;;;;
2022;11;380;3;G;1;8;2;1030724;225;1355083;259;1048936;230;1386118;266
2022;11;380;3;G;1;9;2;243239131;63129;287817417;65751;258238891;67113;306608213;70243
2022;11;380;3;G;2;1;2;2654575;109;2876294;109;2303428;96;2492589;96
2022;11;380;3;G;2;2;2;10361378;361;10764509;365;10287054;361;10798746;370
2022;11;380;3;G;2;3;2;38081525;6280;43718638;6632;38670166;6389;45017374;6830
2022;11;380;3;G;2;4;2;17699704;3210;20640285;3336;17868476;3198;21148782;3390
2022;11;380;3;G;2;5;2;;;;;;;;
2022;11;380;3;G;2;6;2;;;;;;;;
2022;11;380;3;G;2;7;2;;;;;;;;
2022;11;380;3;G;2;8;2;64207115;14836;80987646;15822;67035792;15494;86609069;16677
