A¤o;Mes;ID_Empresa;Tama¤o;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;4;867;1;M;1;8;73;;;;;;;;
2019;4;867;1;M;1;9;73;;;;;;;;
2019;4;867;1;M;2;1;73;2335067;116;2728432;116;2335067;116;2728632;116
2019;4;867;1;M;2;2;73;163006;24;179570;24;165914;25;182906;25
2019;4;867;1;M;2;3;73;;;;;;;;
2019;4;867;1;M;2;4;73;;;;;;;;
2019;4;867;1;M;2;5;73;;;;;;;;
2019;4;867;1;M;2;6;73;;;;;;;;
2019;4;867;1;M;2;7;73;;;;;;;;
2019;4;867;1;M;2;8;73;;;;;;;;
2019;4;867;1;M;2;9;73;;;;;;;;
2019;4;868;1;P;1;1;85;;;;;;;;
2019;4;868;1;P;1;2;85;;;;;;;;
2019;4;868;1;P;1;3;85;;;;;;;;
2019;4;868;1;P;1;4;85;535290;168;593785;168;446075;146;494835;146
2019;4;868;1;P;1;5;85;;;;;;;;
2019;4;868;1;P;1;6;85;;;;;;;;
2019;4;868;1;P;1;7;85;;;;;;;;
2019;4;868;1;P;1;8;85;;;;;;;;
2019;4;868;1;P;1;9;85;1227052;503;1357746;503;1227052;503;1357746;503
2019;4;868;1;P;2;1;85;;;;;;;;
2019;4;868;1;P;2;2;85;553720;168;632044;168;553720;168;632044;168
2019;4;868;1;P;2;3;85;;;;;;;;
2019;4;868;1;P;2;4;85;542524;168;620346;168;542524;168;620346;168
2019;4;868;1;P;2;5;85;;;;;;;;
2019;4;868;1;P;2;6;85;;;;;;;;
2019;4;868;1;P;2;7;85;;;;;;;;
2019;4;868;1;P;2;8;85;;;;;;;;
2019;4;868;1;P;2;9;85;1025657;335;1180744;335;1025657;335;1180744;335
2019;4;869;1;G;1;1;47;;;;;;;;
2019;4;869;1;G;1;2;47;4300000;582;5592857;582;4300000;582;5593545;582
2019;4;869;1;G;1;3;47;462500;194;611178;194;443750;194;591516;194
2019;4;869;1;G;1;4;47;;;;;;;;
2019;4;869;1;G;1;5;47;;;;;;;;
2019;4;869;1;G;1;6;47;;;;;;;;
2019;4;869;1;G;1;7;47;;;;;;;;
2019;4;869;1;G;1;8;47;;;;;;;;
2019;4;869;1;G;1;9;47;;;;;;;;
2019;4;869;1;G;2;1;47;5692473;387;6414579;387;3640292;335;4109621;335
2019;4;869;1;G;2;2;47;;;;;;;;
2019;4;869;1;G;2;3;47;;;;;;;;
2019;4;869;1;G;2;4;47;;;;;;;;
2019;4;869;1;G;2;5;47;;;;;;;;
2019;4;869;1;G;2;6;47;2768281;581;3563728;581;3301416;581;4019130;581
2019;4;869;1;G;2;7;47;1161875;387;1570247;387;1100000;387;1505365;387
2019;4;869;1;G;2;8;47;1617948;523;2190341;523;1593198;581;2164389;581
2019;4;869;1;G;2;9;47;791375;317;1038535;317;861875;387;1149355;387
2019;4;870;1;Q;1;1;86;1632294;194;1711378;194;1632294;194;1711378;194
2019;4;870;1;Q;1;2;86;;;;;;;;
2019;4;870;1;Q;1;3;86;;;;;;;;
2019;4;870;1;Q;1;4;86;826250;387;1058370;387;887834;361;1111031;361
2019;4;870;1;Q;1;5;86;;;;;;;;
2019;4;870;1;Q;1;6;86;;;;;;;;
2019;4;870;1;Q;1;7;86;;;;;;;;
2019;4;870;1;Q;1;8;86;;;;;;;;
2019;4;870;1;Q;1;9;86;413875;213;496809;213;137959;71;169489;71
2019;4;870;1;Q;2;1;86;;;;;;;;
2019;4;870;1;Q;2;2;86;934127;161;1070027;161;1120953;194;1275264;194
2019;4;870;1;Q;2;3;86;;;;;;;;
2019;4;870;1;Q;2;4;86;;;;;;;;
2019;4;870;1;Q;2;5;86;;;;;;;;
2019;4;870;1;Q;2;6;86;;;;;;;;
2019;4;870;1;Q;2;7;86;;;;;;;;
2019;4;870;1;Q;2;8;86;;;;;;;;
2019;4;870;1;Q;2;9;86;;;;;;;;
2019;4;871;1;L;1;1;68;;;;;;;;
2019;4;871;1;L;1;2;68;2623415;193;2746064;193;2623415;193;2746422;193
2019;4;871;1;L;1;3;68;;;;;;;;
2019;4;871;1;L;1;4;68;3849445;455;4043823;455;3553695;435;3773917;435
2019;4;871;1;L;1;5;68;;;;;;;;
2019;4;871;1;L;1;6;68;;;;;;;;
2019;4;871;1;L;1;7;68;;;;;;;;
2019;4;871;1;L;1;8;68;;;;;;;;
2019;4;871;1;L;1;9;68;1309415;579;1503513;613;1399373;579;1588816;615
2019;4;871;1;L;2;1;68;;;;;;;;
2019;4;871;1;L;2;2;68;1750356;193;1839348;193;1750356;193;1839348;193
2019;4;871;1;L;2;3;68;;;;;;;;
2019;4;871;1;L;2;4;68;1523097;386;1576003;386;1523097;386;1571557;386
2019;4;871;1;L;2;5;68;;;;;;;;
2019;4;871;1;L;2;6;68;;;;;;;;
2019;4;871;1;L;2;7;68;;;;;;;;
2019;4;871;1;L;2;8;68;;;;;;;;
2019;4;871;1;L;2;9;68;2673117;1248;2837660;1248;3399698;1351;3610386;1351
2019;4;872;1;P;1;1;85;;;;;;;;
2019;4;872;1;P;1;2;85;7005631;1254;7392018;1254;7984956;1447;8432877;1447
2019;4;872;1;P;1;3;85;;;;;;;;
2019;4;872;1;P;1;4;85;3083764;774;3533035;811;3058865;774;3341264;781
2019;4;872;1;P;1;5;85;;;;;;;;
2019;4;872;1;P;1;6;85;;;;;;;;
2019;4;872;1;P;1;7;85;;;;;;;;
2019;4;872;1;P;1;8;85;;;;;;;;
2019;4;872;1;P;1;9;85;418596;194;503210;194;418596;194;530875;202
2019;4;872;1;P;2;1;85;3170296;194;3321496;194;3170296;194;3322191;194
2019;4;872;1;P;2;2;85;3582652;636;3794100;636;4048773;825;4291182;825
2019;4;872;1;P;2;3;85;;;;;;;;
2019;4;872;1;P;2;4;85;1295115;194;1454075;205;1569755;194;1716378;199
2019;4;872;1;P;2;5;85;;;;;;;;
2019;4;872;1;P;2;6;85;;;;;;;;
2019;4;872;1;P;2;7;85;;;;;;;;
2019;4;872;1;P;2;8;85;;;;;;;;
2019;4;872;1;P;2;9;85;1308181;581;1591050;600;1308181;581;1536152;586
2019;4;873;1;K;1;1;64;3251280;174;3429492;174;3599295;194;3779442;194
2019;4;873;1;K;1;2;64;1574243;194;1636198;194;1574243;194;1639969;194
2019;4;873;1;K;1;3;64;973148;194;1094002;194;859281;168;943246;168
2019;4;873;1;K;1;4;64;4010727;858;4578417;858;4548494;922;5053849;922
2019;4;873;1;K;1;5;64;;;;;;;;
2019;4;873;1;K;1;6;64;;;;;;;;
2019;4;873;1;K;1;7;64;;;;;;;;
2019;4;873;1;K;1;8;64;;;;;;;;
2019;4;873;1;K;1;9;64;;;;;;;;
2019;4;873;1;K;2;1;64;9550518;194;9842702;194;9706393;213;10012012;213
2019;4;873;1;K;2;2;64;17656916;1355;18759410;1355;16362662;1219;17257001;1219
2019;4;873;1;K;2;3;64;2525100;387;2787468;387;2629312;387;2851727;387
2019;4;873;1;K;2;4;64;2309020;581;2617042;581;1809043;490;2019522;490
2019;4;873;1;K;2;5;64;;;;;;;;
2019;4;873;1;K;2;6;64;;;;;;;;
2019;4;873;1;K;2;7;64;;;;;;;;
2019;4;873;1;K;2;8;64;;;;;;;;
2019;4;873;1;K;2;9;64;;;;;;;;
2019;4;874;3;N;1;1;81;;;;;;;;
2019;4;874;3;N;1;2;81;1928292;387;2209825;387;2128434;355;2405154;355
2019;4;874;3;N;1;3;81;1844812;387;2152605;387;1974812;387;2289222;387
2019;4;874;3;N;1;4;81;1451250;677;1725119;677;1576250;677;1856481;677
2019;4;874;3;N;1;5;81;;;;;;;;
2019;4;874;3;N;1;6;81;;;;;;;;
2019;4;874;3;N;1;7;81;;;;;;;;
2019;4;874;3;N;1;8;81;;;;;;;;
2019;4;874;3;N;1;9;81;121181337;63756;144732114;63756;124754798;63352;148924244;63352
2019;4;874;3;N;2;1;81;;;;;;;;
2019;4;874;3;N;2;2;81;;;;;;;;
2019;4;874;3;N;2;3;81;1519584;568;1857525;568;1357146;426;1620153;426
2019;4;874;3;N;2;4;81;535000;194;632232;194;754146;194;862532;194
2019;4;874;3;N;2;5;81;;;;;;;;
2019;4;874;3;N;2;6;81;;;;;;;;
2019;4;874;3;N;2;7;81;;;;;;;;
2019;4;874;3;N;2;8;81;;;;;;;;
2019;4;874;3;N;2;9;81;29577918;15979;35335287;15979;29480892;15366;34994300;15366
2019;4;875;1;R;1;1;93;;;;;;;;
2019;4;875;1;R;1;2;93;;;;;;;;
2019;4;875;1;R;1;3;93;;;;;;;;
2019;4;875;1;R;1;4;93;85969;38;90507;39;89589;39;94503;40
2019;4;875;1;R;1;5;93;;;;;;;;
2019;4;875;1;R;1;6;93;3511668;1813;3718158;1813;2934750;1514;3107317;1514
2019;4;875;1;R;1;7;93;;;;;;;;
2019;4;875;1;R;1;8;93;;;;;;;;
2019;4;875;1;R;1;9;93;;;;;;;;
2019;4;875;1;R;2;1;93;;;;;;;;
2019;4;875;1;R;2;2;93;;;;;;;;
2019;4;875;1;R;2;3;93;619146;194;655552;194;619146;194;655552;194
2019;4;875;1;R;2;4;93;420089;194;444790;194;420089;194;444790;194
2019;4;875;1;R;2;5;93;280514;169;314878;172;310026;170;341997;172
2019;4;875;1;R;2;6;93;1505000;776;1593496;776;1505000;776;1593496;776
2019;4;875;1;R;2;7;93;;;;;;;;
2019;4;875;1;R;2;8;93;;;;;;;;
2019;4;875;1;R;2;9;93;;;;;;;;
2019;4;876;1;M;1;1;69;;;;;;;;
2019;4;876;1;M;1;2;69;;;;;;;;
2019;4;876;1;M;1;3;69;;;;;;;;
2019;4;876;1;M;1;4;69;1639346;797;1839346;797;1634639;787;1834409;787
2019;4;876;1;M;1;5;69;;;;;;;;
2019;4;876;1;M;1;6;69;;;;;;;;
2019;4;876;1;M;1;7;69;;;;;;;;
2019;4;876;1;M;1;8;69;;;;;;;;
2019;4;876;1;M;1;9;69;;;;;;;;
2019;4;876;1;M;2;1;69;;;;;;;;
2019;4;876;1;M;2;2;69;;;;;;;;
2019;4;876;1;M;2;3;69;;;;;;;;
2019;4;876;1;M;2;4;69;26077;15;29671;15;28337;15;32149;15
2019;4;876;1;M;2;5;69;;;;;;;;
2019;4;876;1;M;2;6;69;;;;;;;;
2019;4;876;1;M;2;7;69;;;;;;;;
2019;4;876;1;M;2;8;69;;;;;;;;
2019;4;876;1;M;2;9;69;;;;;;;;
2019;4;877;1;F;1;1;43;313364;194;327992;194;313364;194;327992;194
2019;4;877;1;F;1;2;43;1614578;194;1765272;194;1931297;219;2080645;219
2019;4;877;1;F;1;3;43;;;;;;;;
2019;4;877;1;F;1;4;43;;;;;;;;
2019;4;877;1;F;1;5;43;;;;;;;;
2019;4;877;1;F;1;6;43;;;;;;;;
2019;4;877;1;F;1;7;43;;;;;;;;
2019;4;877;1;F;1;8;43;;;;;;;;
2019;4;877;1;F;1;9;43;;;;;;;;
2019;4;877;1;F;2;1;43;2183208;194;2203512;194;2190844;194;2211219;194
2019;4;877;1;F;2;2;43;2956430;388;3172221;396;3586226;582;3769755;582
2019;4;877;1;F;2;3;43;;;;;;;;
2019;4;877;1;F;2;4;43;;;;;;;;
2019;4;877;1;F;2;5;43;;;;;;;;
2019;4;877;1;F;2;6;43;;;;;;;;
2019;4;877;1;F;2;7;43;1036122;382;1516498;423;1384075;532;1881127;532
2019;4;877;1;F;2;8;43;;;;;;;;
2019;4;877;1;F;2;9;43;;;;;;;;
2019;4;878;1;C;1;1;10;1475861;142;1545566;142;1477701;142;1547448;142
2019;4;878;1;C;1;2;10;;;;;;;;
2019;4;878;1;C;1;3;10;;;;;;;;
2019;4;878;1;C;1;4;10;;;;;;;;
2019;4;878;1;C;1;5;10;;;;;;;;
2019;4;878;1;C;1;6;10;;;;;;;;
2019;4;878;1;C;1;7;10;;;;;;;;
2019;4;878;1;C;1;8;10;;;;;;;;
2019;4;878;1;C;1;9;10;;;;;;;;
2019;4;878;1;C;2;1;10;3641188;581;3814509;581;3641188;581;3817751;581
2019;4;878;1;C;2;2;10;1436021;194;1504376;194;1436021;194;1504376;194
2019;4;878;1;C;2;3;10;1417126;387;1484353;387;1417126;387;1484353;387
2019;4;878;1;C;2;4;10;;;;;;;;
2019;4;878;1;C;2;5;10;;;;;;;;
2019;4;878;1;C;2;6;10;;;;;;;;
2019;4;878;1;C;2;7;10;;;;;;;;
2019;4;878;1;C;2;8;10;3368375;1348;5662850;1348;3368642;1335;4986408;1335
2019;4;878;1;C;2;9;10;746738;368;782283;368;784363;387;821699;387
2019;4;879;1;C;1;1;33;;;;;;;;
2019;4;879;1;C;1;2;33;;;;;;;;
2019;4;879;1;C;1;3;33;;;;;;;;
2019;4;879;1;C;1;4;33;;;;;;;;
2019;4;879;1;C;1;5;33;;;;;;;;
2019;4;879;1;C;1;6;33;;;;;;;;
2019;4;879;1;C;1;7;33;;;;;;;;
2019;4;879;1;C;1;8;33;;;;;;;;
2019;4;879;1;C;1;9;33;;;;;;;;
2019;4;879;1;C;2;1;33;;;;;;;;
2019;4;879;1;C;2;2;33;;;;;;;;
2019;4;879;1;C;2;3;33;882636;194;1133889;208;813678;194;1017815;196
2019;4;879;1;C;2;4;33;;;;;;;;
2019;4;879;1;C;2;5;33;;;;;;;;
2019;4;879;1;C;2;6;33;;;;;;;;
2019;4;879;1;C;2;7;33;3847113;1161;4974940;1178;3816519;1161;4900947;1167
2019;4;879;1;C;2;8;33;533977;194;702942;198;569561;194;777966;197
2019;4;879;1;C;2;9;33;;;;;;;;
2019;4;880;1;L;1;1;68;;;;;;;;
2019;4;880;1;L;1;2;68;4616271;388;4935112;388;4626563;388;4945736;388
2019;4;880;1;L;1;3;68;1878620;194;1999116;194;1883766;194;2004389;194
2019;4;880;1;L;1;4;68;729960;194;821347;194;735106;194;826620;194
2019;4;880;1;L;1;5;68;;;;;;;;
2019;4;880;1;L;1;6;68;;;;;;;;
2019;4;880;1;L;1;7;68;;;;;;;;
2019;4;880;1;L;1;8;68;;;;;;;;
2019;4;880;1;L;1;9;68;;;;;;;;
2019;4;880;1;L;2;1;68;6968036;194;7140156;194;6973182;194;7145507;194
2019;4;880;1;L;2;2;68;10679691;970;11339731;970;14052595;1138;14980611;1138
2019;4;880;1;L;2;3;68;1702900;388;1866651;388;1368445;343;1562193;343
2019;4;880;1;L;2;4;68;;;;;;;;
2019;4;880;1;L;2;5;68;;;;;;;;
2019;4;880;1;L;2;6;68;;;;;;;;
2019;4;880;1;L;2;7;68;;;;;;;;
2019;4;880;1;L;2;8;68;;;;;;;;
2019;4;880;1;L;2;9;68;;;;;;;;
2019;4;881;1;Q;1;1;86;;;;;;;;
2019;4;881;1;Q;1;2;86;;;;;;;;
2019;4;881;1;Q;1;3;86;;;;;;;;
2019;4;881;1;Q;1;4;86;;;;;;;;
2019;4;881;1;Q;1;5;86;3796500;1936;4390992;1936;4380875;2160;5038974;2160
2019;4;881;1;Q;1;6;86;;;;;;;;
2019;4;881;1;Q;1;7;86;;;;;;;;
2019;4;881;1;Q;1;8;86;;;;;;;;
2019;4;881;1;Q;1;9;86;;;;;;;;
2019;4;881;1;Q;2;1;86;;;;;;0;;0
2019;4;881;1;Q;2;2;86;;;;;;;;
2019;4;881;1;Q;2;3;86;;;;;;;;
2019;4;881;1;Q;2;4;86;;;;;;;;
2019;4;881;1;Q;2;5;86;1542375;555;1723268;555;1212375;378;1372742;378
2019;4;881;1;Q;2;6;86;;;;;;;;
2019;4;881;1;Q;2;7;86;;;;;;;;
2019;4;881;1;Q;2;8;86;;;;;;;;
2019;4;881;1;Q;2;9;86;;;;;;;;
2019;4;882;1;J;1;1;62;959246;172;1125843;172;959246;172;1125843;172
2019;4;882;1;J;1;2;62;1144146;344;1395753;344;1144146;344;1395753;344
2019;4;882;1;J;1;3;62;426250;172;519966;172;414750;166;507907;166
2019;4;882;1;J;1;4;62;249759;123;286440;123;249759;123;286440;123
2019;4;882;1;J;1;5;62;;;;;;;;
2019;4;882;1;J;1;6;62;;;;;;;;
2019;4;882;1;J;1;7;62;;;;;;;;
2019;4;882;1;J;1;8;62;;;;;;;;
2019;4;882;1;J;1;9;62;268749;86;274248;86;268749;86;274248;86
2019;4;882;1;J;2;1;62;1317343;171;1517072;171;1376911;171;1582711;171
2019;4;882;1;J;2;2;62;1654067;406;2059672;406;931250;259;1178048;259
2019;4;882;1;J;2;3;62;1002919;336;1197464;336;987022;340;1180678;340
2019;4;882;1;J;2;4;62;437500;172;509763;172;437500;172;509763;172
2019;4;882;1;J;2;5;62;;;;;;;;
2019;4;882;1;J;2;6;62;;;;;;;;
2019;4;882;1;J;2;7;62;;;;;;;;
2019;4;882;1;J;2;8;62;;;;;;;;
2019;4;882;1;J;2;9;62;;;;;;;;
2019;4;883;1;C;1;1;25;;;;;;;;
2019;4;883;1;C;1;2;25;;;;;;;;
2019;4;883;1;C;1;3;25;;;;;;;;
2019;4;883;1;C;1;4;25;735321;194;921318;202;462686;123;582303;128
2019;4;883;1;C;1;5;25;;;;;;;;
2019;4;883;1;C;1;6;25;;;;;;;;
2019;4;883;1;C;1;7;25;;;;;;;;
2019;4;883;1;C;1;8;25;;;;;;;;
2019;4;883;1;C;1;9;25;;;;;;;;
2019;4;883;1;C;2;1;25;;;;;;;;
2019;4;883;1;C;2;2;25;;;;;;;;
2019;4;883;1;C;2;3;25;3860681;970;5108697;1082;4288155;1123;5711664;1248
2019;4;883;1;C;2;4;25;;;;;;;;
2019;4;883;1;C;2;5;25;;;;;;;;
2019;4;883;1;C;2;6;25;;;;;;;;
2019;4;883;1;C;2;7;25;1119078;364;1292291;364;1192864;388;1425361;388
2019;4;883;1;C;2;8;25;;;;;;;;
2019;4;883;1;C;2;9;25;401132;194;543087;202;401132;194;507020;194
2019;4;884;3;O;1;1;84;64088344;945;64356879;945;64088344;945;64357819;945
2019;4;884;3;O;1;2;84;227215684;6993;229189818;6993;226650889;6993;228631885;6993
2019;4;884;3;O;1;3;84;157686876;7749;159875838;7749;157255709;7749;159452285;7749
2019;4;884;3;O;1;4;84;68868917;6048;70252411;6048;68621287;5859;70006285;5859
2019;4;884;3;O;1;5;84;;;;;;;;
2019;4;884;3;O;1;6;84;;;;;;;;
2019;4;884;3;O;1;7;84;;;;;;;;
2019;4;884;3;O;1;8;84;;;;;;;;
2019;4;884;3;O;1;9;84;;;;;;;;
2019;4;884;3;O;2;1;84;148747864;2079;149312591;2079;160881936;2268;161502438;2268
2019;4;884;3;O;2;2;84;519719551;14175;523734551;14175;504997909;13986;508973020;13986
2019;4;884;3;O;2;3;84;264293288;13230;268013703;13230;261806874;13230;265540167;13230
2019;4;884;3;O;2;4;84;315962330;31185;322257293;31185;314411313;31185;320711197;31185
2019;4;884;3;O;2;5;84;;;;;;;;
2019;4;884;3;O;2;6;84;;;;;;;;
2019;4;884;3;O;2;7;84;;;;;;;;
2019;4;884;3;O;2;8;84;;;;;;;;
2019;4;884;3;O;2;9;84;;;;;;;;
2019;4;885;1;B;1;1;8;1500000;194;1572900;194;1500000;194;1572900;194
2019;4;885;1;B;1;2;8;;;;;;;;
2019;4;885;1;B;1;3;8;;;;;;;;
2019;4;885;1;B;1;4;8;376250;194;394536;194;376250;194;394536;194
2019;4;885;1;B;1;5;8;;;;;;;;
2019;4;885;1;B;1;6;8;;;;;;;;
2019;4;885;1;B;1;7;8;;;;;;;;
2019;4;885;1;B;1;8;8;;;;;;;;
2019;4;885;1;B;1;9;8;;;;;;;;
2019;4;885;1;B;2;1;8;;;;;;;;
2019;4;885;1;B;2;2;8;;;;;;;;
2019;4;885;1;B;2;3;8;956250;503;1002724;503;1453500;776;1524140;776
2019;4;885;1;B;2;4;8;376250;194;394536;194;376250;194;394536;194
2019;4;885;1;B;2;5;8;;;;;;;;
2019;4;885;1;B;2;6;8;276000;177;289082;186;276000;177;289082;186
2019;4;885;1;B;2;7;8;1429750;776;1499236;776;677250;388;710164;388
2019;4;885;1;B;2;8;8;3386250;1940;3550822;1940;3285915;1890;3445610;1890
2019;4;885;1;B;2;9;8;1505000;970;1578143;970;581938;374;610220;374
2019;4;886;2;H;1;1;49;395972;97;547827;97;395972;97;547827;97
2019;4;886;2;H;1;2;49;1569698;388;2115833;388;1185552;258;1531141;258
2019;4;886;2;H;1;3;49;;;;;123000;58;165491;58
2019;4;886;2;H;1;4;49;420146;194;581317;194;420146;194;581317;194
2019;4;886;2;H;1;5;49;;;;;;;;
2019;4;886;2;H;1;6;49;;;;;;;;
2019;4;886;2;H;1;7;49;;;;;;;;
2019;4;886;2;H;1;8;49;;;;;;;;
2019;4;886;2;H;1;9;49;376250;194;394611;194;363709;188;381458;188
2019;4;886;2;H;2;1;49;1550114;194;1737386;194;1543696;194;1730968;194
2019;4;886;2;H;2;2;49;2164895;388;2817656;388;2534211;433;3245162;433
2019;4;886;2;H;2;3;49;4880575;1545;6377280;1545;4950864;1572;6327767;1572
2019;4;886;2;H;2;4;49;;;;;;;;
2019;4;886;2;H;2;5;49;;;;;;;;
2019;4;886;2;H;2;6;49;;;;;;;;
2019;4;886;2;H;2;7;49;2166398;970;2825378;970;1904720;854;2534457;854
2019;4;886;2;H;2;8;49;27254935;6893;35965793;6893;29333233;6602;37813765;6602
2019;4;886;2;H;2;9;49;1881250;970;2084044;970;1881250;970;2092213;970
2019;4;888;1;H;1;1;49;;;;;;;;
2019;4;888;1;H;1;2;49;;;;;;;;
2019;4;888;1;H;1;3;49;;;;;;;;
2019;4;888;1;H;1;4;49;;;;;;;;
2019;4;888;1;H;1;5;49;;;;;;;;
2019;4;888;1;H;1;6;49;;;;;;;;
2019;4;888;1;H;1;7;49;;;;;;;;
2019;4;888;1;H;1;8;49;;;;;;;;
2019;4;888;1;H;1;9;49;;;;;;;;
2019;4;888;1;H;2;1;49;;;;;;;;
2019;4;888;1;H;2;2;49;;;;;;;;
2019;4;888;1;H;2;3;49;;;;;;;;
2019;4;888;1;H;2;4;49;;;;;;;;
2019;4;888;1;H;2;5;49;;;;;;;;
2019;4;888;1;H;2;6;49;;;;;;;;
2019;4;888;1;H;2;7;49;;;;;;;;
2019;4;888;1;H;2;8;49;459692;219;491215;220;417056;210;448406;211
2019;4;888;1;H;2;9;49;;;;;;;;
2019;4;889;1;R;1;1;93;;;;;;;;
2019;4;889;1;R;1;2;93;466785;194;599680;194;466785;194;591197;194
2019;4;889;1;R;1;3;93;769532;194;863373;194;769532;194;929234;206
2019;4;889;1;R;1;4;93;1357920;582;1680587;582;1357920;582;1687153;582
2019;4;889;1;R;1;5;93;;;;;;;;
2019;4;889;1;R;1;6;93;;;;;;;;
2019;4;889;1;R;1;7;93;;;;;;;;
2019;4;889;1;R;1;8;93;;;;;;;;
2019;4;889;1;R;1;9;93;674650;356;803008;366;735982;388;994999;439
2019;4;889;1;R;2;1;93;1453531;194;1795365;194;1453531;194;1787749;194
2019;4;889;1;R;2;2;93;1762233;388;2084113;388;1762233;388;2068881;388
2019;4;889;1;R;2;3;93;;;;;;;;
2019;4;889;1;R;2;4;93;622035;194;709268;194;622035;194;701652;194
2019;4;889;1;R;2;5;93;;;;;;;;
2019;4;889;1;R;2;6;93;;;;;;;;
2019;4;889;1;R;2;7;93;;;;;;;;
2019;4;889;1;R;2;8;93;;;;;;;;
2019;4;889;1;R;2;9;93;1103973;582;1320163;601;1103973;582;1370181;619
2019;4;890;1;R;1;1;93;;;;;;;;
2019;4;890;1;R;1;2;93;884169;194;948183;194;884169;194;948183;194
2019;4;890;1;R;1;3;93;;;;;;;;
2019;4;890;1;R;1;4;93;1076087;581;1153996;581;1076087;581;1153996;581
2019;4;890;1;R;1;5;93;;;;;;;;
2019;4;890;1;R;1;6;93;;;;;;;;
2019;4;890;1;R;1;7;93;;;;;;;;
2019;4;890;1;R;1;8;93;;;;;;;;
2019;4;890;1;R;1;9;93;;;;;;;;
2019;4;890;1;R;2;1;93;;;;;;;;
2019;4;890;1;R;2;2;93;2090727;678;2218355;678;2090727;678;2218355;678
2019;4;890;1;R;2;3;93;;;;;;;;
2019;4;890;1;R;2;4;93;;;;;;;;
2019;4;890;1;R;2;5;93;;;;;;;;
2019;4;890;1;R;2;6;93;;;;;;;;
2019;4;890;1;R;2;7;93;1501713;774;1714331;810;1124613;590;1309929;626
2019;4;890;1;R;2;8;93;;;;;;;;
2019;4;890;1;R;2;9;93;;;;;;;;
2019;4;892;3;C;1;1;21;;;;;;;;
2019;4;892;3;C;1;2;21;20783677;2522;22979218;2522;25266442;2522;27577317;2522
2019;4;892;3;C;1;3;21;5670499;776;6336047;784;5740777;757;6428476;771
2019;4;892;3;C;1;4;21;4447900;1171;5563721;1307;4698324;1242;5602129;1317
2019;4;892;3;C;1;5;21;;;;;;;;
2019;4;892;3;C;1;6;21;59846914;14013;70936661;14054;65319786;14268;76348486;14300
2019;4;892;3;C;1;7;21;;;;;;;;
2019;4;892;3;C;1;8;21;;;;;;;;
2019;4;892;3;C;1;9;21;2785914;1093;3326831;1150;3375173;1345;4045708;1428
2019;4;892;3;C;2;1;21;;;;;;;;
2019;4;892;3;C;2;2;21;33993091;3686;36195825;3686;39800853;3654;42116289;3654
2019;4;892;3;C;2;3;21;9856263;1552;10946545;1552;9744264;1552;10834402;1552
2019;4;892;3;C;2;4;21;3027047;776;3776349;871;2914434;763;3616578;850
2019;4;892;3;C;2;5;21;;;;;;;;
2019;4;892;3;C;2;6;21;15716697;3719;18354533;3727;17423204;3725;20200155;3725
2019;4;892;3;C;2;7;21;;;;;;;;
2019;4;892;3;C;2;8;21;4712719;1520;5790703;1724;5312353;1733;6644000;2010
2019;4;892;3;C;2;9;21;4287756;1533;5180028;1669;3907369;1371;4802385;1489
2019;4;893;2;Q;1;1;86;1603295;194;1692185;194;1603295;194;1692185;194
2019;4;893;2;Q;1;2;86;29089089;5553;31426154;5658;27739858;5044;30370138;5196
2019;4;893;2;Q;1;3;86;17605559;7256;18944523;7291;18165836;7553;20425431;7913
2019;4;893;2;Q;1;4;86;6598872;2619;7504706;2727;6631167;2645;7537354;2765
2019;4;893;2;Q;1;5;86;2343157;1122;2747647;1229;2541189;1206;2952133;1310
2019;4;893;2;Q;1;6;86;;;;;;;;
2019;4;893;2;Q;1;7;86;;;;;;;;
2019;4;893;2;Q;1;8;86;;;;;;;;
2019;4;893;2;Q;1;9;86;2300253;1161;2491642;1178;2371657;1161;2573936;1181
2019;4;893;2;Q;2;1;86;6483737;387;6716465;387;6542643;387;6777533;387
2019;4;893;2;Q;2;2;86;7568048;1929;8116186;1946;7813199;2019;8511324;2053
2019;4;893;2;Q;2;3;86;4197576;1542;4554573;1564;4371773;1548;4983295;1661
2019;4;893;2;Q;2;4;86;1865969;768;2194091;825;2160739;774;2312190;774
2019;4;893;2;Q;2;5;86;;;;;;;;
2019;4;893;2;Q;2;6;86;;;;;;;;
2019;4;893;2;Q;2;7;86;1178603;581;1279550;593;1179646;581;1283433;589
2019;4;893;2;Q;2;8;86;;;;;;;;
2019;4;893;2;Q;2;9;86;1543663;774;1760573;819;1525616;761;1769015;818
2019;4;894;3;R;1;1;93;33710883;2276;38991407;2276;33570543;2412;39162052;2412
2019;4;894;3;R;1;2;93;26144820;4050;30108998;4050;27749399;3716;31519095;3716
2019;4;894;3;R;1;3;93;15714868;3186;19533865;3220;12602894;2903;15987115;2947
2019;4;894;3;R;1;4;93;49133762;13681;57141096;14256;43497920;14090;50782822;14591
2019;4;894;3;R;1;5;93;;;;;;;;
2019;4;894;3;R;1;6;93;33062788;6667;36789810;6717;30573831;7596;34565608;7724
2019;4;894;3;R;1;7;93;;;;;;;;
2019;4;894;3;R;1;8;93;;;;;;;;
2019;4;894;3;R;1;9;93;29682770;12024;34823509;12280;29214971;11765;34371242;12209
