anio;mes;id;tamano;categoria;sexo;grupo;div;ro;ho;c;ht
2020;feb;9;3;F;1;3;1;27325576;3983;32002372;3999
2020;feb;9;3;F;1;4;1;20056553;2691;22849413;2691
2020;feb;9;3;F;1;7;1;14986638;2548;17469119;2548
2020;feb;9;3;F;1;9;1;6012035;1727;7478114;1727
2020;feb;9;3;F;2;1;1;15119146;194;15394601;194
2020;feb;9;3;F;2;2;1;989318363;48948;1065451089;48948
2020;feb;9;3;F;2;3;1;444410199;46873;503726671;46873
2020;feb;9;3;F;2;4;1;66503566;9435;76938796;9451
2020;feb;9;3;F;2;5;1;0;0;0;0
2020;feb;9;3;F;2;7;1;1105143410;283510;1339462911;283553
2020;feb;9;3;F;2;8;1;231344091;50112;270548618;50173
2020;feb;9;3;F;2;9;1;26735669;6094;31986509;6126
2020;feb;10;1;Q;1;1;1;4697830;180;4769510;180
2020;feb;10;1;Q;1;2;1;5286881;388;5465854;388
2020;feb;10;1;Q;1;3;1;1644488;611;1757653;617
2020;feb;10;1;Q;1;4;1;3395917;970;3700064;994
2020;feb;10;1;Q;1;9;1;NA;NA;NA;NA
2020;feb;10;1;Q;2;1;1;2445359;194;2552280;194
2020;feb;10;1;Q;2;2;1;11370061;970;11951073;970
2020;feb;10;1;Q;2;3;1;318098;129;337629;129
2020;feb;11;3;C;1;1;7;NA;NA;NA;NA
2020;feb;11;3;C;1;2;7;14235149;966;16100629;966
2020;feb;11;3;C;1;3;7;NA;NA;NA;NA
2020;feb;11;3;C;1;4;7;7614284;1949;9469454;1954
2020;feb;11;3;C;1;5;7;NA;NA;NA;NA
2020;feb;11;3;C;1;6;7;NA;NA;NA;NA
2020;feb;11;3;C;1;7;7;NA;NA;NA;NA
2020;feb;11;3;C;1;8;7;NA;NA;NA;NA
2020;feb;11;3;C;1;9;7;NA;NA;NA;NA
2020;feb;11;3;C;2;1;7;34367630;1158;36619247;1158
2020;feb;11;3;C;2;2;7;21082997;2136;25031160;2197
2020;feb;11;3;C;2;3;7;5597923;1081;7733934;1255
2020;feb;11;3;C;2;4;7;24363626;4611;29406376;4667
2020;feb;11;3;C;2;5;7;NA;NA;NA;NA
2020;feb;11;3;C;2;6;7;NA;NA;NA;NA
2020;feb;11;3;C;2;7;7;NA;NA;NA;NA
2020;feb;11;3;C;2;8;7;46256044;7981;62444258;8820
2020;feb;11;3;C;2;9;7;37097385;9479;51302987;10443
2020;feb;12;3;H;1;1;1;2272728;189;2333219;189
2020;feb;12;3;H;1;2;1;5163123;755;5467995;755
2020;feb;12;3;H;1;3;1;1233980;377;1389877;377
2020;feb;12;3;H;1;4;1;4039946;1011;5025101;1011
2020;feb;12;3;H;1;5;1;NA;NA;NA;NA
2020;feb;12;3;H;1;6;1;NA;NA;NA;NA
2020;feb;12;3;H;1;7;1;NA;NA;NA;NA
2020;feb;12;3;H;1;8;1;NA;NA;NA;NA
2020;feb;12;3;H;1;9;1;NA;NA;NA;NA
2020;feb;12;3;H;2;1;1;35508749;1512;39678802;1512
2020;feb;12;3;H;2;2;1;28020084;4387;30252795;4387
2020;feb;12;3;H;2;3;1;12042178;3024;13932449;3041
2020;feb;12;3;H;2;4;1;34678444;8194;41506411;8218
2020;feb;12;3;H;2;5;1;NA;NA;NA;NA
2020;feb;12;3;H;2;6;1;NA;NA;NA;NA
2020;feb;12;3;H;2;7;1;NA;NA;NA;NA
2020;feb;12;3;H;2;8;1;557775554;91015;690092965;91270
2020;feb;12;3;H;2;9;1;45024068;12547;57011910;12574
2020;feb;13;3;C;1;1;1;NA;NA;NA;NA
2020;feb;13;3;C;1;2;1;4251447;391;4332574;391
2020;feb;13;3;C;1;3;1;945114;201;983277;201
2020;feb;13;3;C;1;4;1;NA;NA;NA;NA
2020;feb;13;3;C;1;5;1;NA;NA;NA;NA
2020;feb;13;3;C;1;6;1;NA;NA;NA;NA
2020;feb;13;3;C;1;7;1;10519028;3673;10996721;3693
2020;feb;13;3;C;1;8;1;NA;NA;NA;NA
2020;feb;13;3;C;1;9;1;601233;211;633483;219
2020;feb;13;3;C;2;1;1;4978644;196;5074016;196
2020;feb;13;3;C;2;2;1;9962277;1004;10609321;1044
2020;feb;13;3;C;2;3;1;2120143;598;2225254;607
2020;feb;13;3;C;2;4;1;7762594;1168;8273181;1215
2020;feb;13;3;C;2;5;1;961374;197;982906;197
2020;feb;13;3;C;2;6;1;NA;NA;NA;NA
2020;feb;13;3;C;2;7;1;149033050;53762;157635391;54462
2020;feb;13;3;C;2;8;1;8813032;1788;9584867;1885
2020;feb;13;3;C;2;9;1;13389669;5767;13894891;5809
2020;feb;14;3;C;1;1;7;3798270;194;4036493;194
2020;feb;14;3;C;1;2;7;6708370;774;7854544;817
2020;feb;14;3;C;1;3;7;7269918;1449;8733709;1503
2020;feb;14;3;C;1;4;7;NA;NA;NA;NA
2020;feb;14;3;C;1;5;7;NA;NA;NA;NA
2020;feb;14;3;C;1;6;7;14687414;581;15405473;581
2020;feb;14;3;C;1;7;7;772828;194;1080461;235
2020;feb;14;3;C;1;8;7;NA;NA;NA;NA
2020;feb;14;3;C;1;9;7;NA;NA;NA;NA
2020;feb;14;3;C;2;1;7;33629894;968;35267193;968
2020;feb;14;3;C;2;2;7;33997693;2682;38274191;2794
2020;feb;14;3;C;2;3;7;31750994;4424;41289902;4926
2020;feb;14;3;C;2;4;7;NA;NA;NA;NA
2020;feb;14;3;C;2;5;7;NA;NA;NA;NA
2020;feb;14;3;C;2;6;7;23146410;774;24191935;774
2020;feb;14;3;C;2;7;7;101074806;23868;143931855;28114
2020;feb;14;3;C;2;8;7;NA;NA;NA;NA
2020;feb;14;3;C;2;9;7;NA;NA;NA;NA
2020;feb;15;3;P;1;1;1;289746878;19101;305559183;19101
2020;feb;15;3;P;1;2;1;968446206;88986;1020075418;89042
2020;feb;15;3;P;1;3;1;104861982;14296;116105289;14402
2020;feb;15;3;P;1;4;1;327844414;66988;368224574;67286
2020;feb;15;3;P;1;5;1;NA;NA;NA;NA
2020;feb;15;3;P;1;7;1;5899791;2664;7768151;2700
2020;feb;15;3;P;1;9;1;524843;194;550350;194
2020;feb;15;3;P;2;1;1;372506331;20077;391855075;20077
2020;feb;15;3;P;2;2;1;846481059;67504;889413035;67520
2020;feb;15;3;P;2;3;1;81198813;11320;90953631;11595
2020;feb;15;3;P;2;4;1;181474452;37180;208339443;38028
2020;feb;15;3;P;2;5;1;NA;NA;NA;NA
2020;feb;15;3;P;2;7;1;5760997;1982;7624357;2083
2020;feb;15;3;P;2;8;1;NA;NA;NA;NA
2020;feb;15;3;P;2;9;1;9847939;3618;12013044;3736
2020;feb;17;1;K;1;1;3;8971186;194;9220960;194
2020;feb;17;1;K;1;2;3;NA;NA;NA;NA
2020;feb;17;1;K;1;3;3;NA;NA;NA;NA
2020;feb;17;1;K;1;4;3;1088572;98;1256255;100
2020;feb;17;1;K;2;1;3;17747544;388;18192260;388
2020;feb;17;1;K;2;2;3;35002291;582;35696781;582
2020;feb;17;1;K;2;3;3;NA;NA;NA;NA
2020;feb;17;1;K;2;4;3;6217354;388;6701622;388
2020;feb;18;3;Q;1;1;1;6926972;568;7415824;580
2020;feb;18;3;Q;1;2;1;1189730857;103819;1268324491;105566
2020;feb;18;3;Q;1;3;1;484734987;128845;549792831;132021
2020;feb;18;3;Q;1;4;1;103361195;32164;121006193;33571
2020;feb;18;3;Q;1;5;1;NA;NA;NA;NA
2020;feb;18;3;Q;1;9;1;53330134;20434;68254938;23036
2020;feb;18;3;Q;2;1;1;13321476;568;13638673;568
2020;feb;18;3;Q;2;2;1;1143840337;59658;1190889602;60471
2020;feb;18;3;Q;2;3;1;80315731;22893;94626771;24358
2020;feb;18;3;Q;2;4;1;30377179;8892;36968450;9794
2020;feb;18;3;Q;2;5;1;NA;NA;NA;NA
2020;feb;18;3;Q;2;7;1;NA;NA;NA;NA
2020;feb;18;3;Q;2;8;1;473422;189;564712;198
2020;feb;18;3;Q;2;9;1;55965686;18920;68297816;20686
