Tamano;Seccion;Sexo;Grupo;IR_Wi;IR_Wtam;IR_Wcat;IR_Wsex;IR_Wgru;ICMO_Wi;ICMO_Wtam;ICMO_Wcat;ICMO_Wsex;ICMO_Wgru;IPC_Wi;EST_ROHO_Wtam;EST_ROHO_Wcat;EST_ROHO_Wsex;EST_ROHO_Wgru;EST_ROHO_Wi;EST_CHT_Wtam;EST_CHT_Wcat;EST_CHT_Wsex;EST_CHT_Wgru;EST_CHT_Wi;EST_NT_Wtam;EST_NT_Wcat;EST_NT_Wsex;EST_NT_Wgru;EST_NT_Wi;EST_RORE_Wtam;EST_RORE_Wcat;EST_RORE_Wsex;EST_RORE_Wgru;EST_RORE_Wi
2;D;2;1;0,053397197;0,285749405;5,583499958;0,077438272;0,375966545;0,049873224;0,269752543;5,074496075;0,072004432;0,377555795;;0,064207979;1,198612694;0,032181662;0,430779461;0,017258681;0,06840185;1,319815052;0,034455928;0,431589429;0,018405865;0,031209921;1,349089281;0,008968564;0,160393693;0,00562811;0,064484761;1,203538625;0,032331761;0,430176448;0,017324236
2;E;2;1;0,012176866;0,065163198;2,533676241;0,017659268;0,0857366;0,011842067;0,064050956;2,394061107;0,017096976;0,089648124;;0,159336789;0,809393917;0,079861145;1,069010686;0,042828677;0,163323804;0,855537621;0,082270776;1,030510534;0,043947873;0,017342641;0,538867276;0,004983626;0,089127114;0,003127412;0,160224762;0,819278128;0,080334463;1,068855925;0,043045388
2;F;1;1;0,021728727;0,116278965;0,206092976;0,069990011;0,152990698;0,020720612;0,112072919;0,191870098;0,067415025;0,156861469;;0,22540062;0,929944265;0,130655167;1,512241294;0,060586199;0,235107733;0,981660971;0,135813354;1,483439575;0,063263801;0,043879925;0,064403971;0,021244826;0,225507242;0,007912902;0,226403686;0,929462256;0,131039063;1,510334092;0,060824772
2;F;2;1;0,177510785;0,94993003;1,683657113;0,257431647;1,249843064;0,167417748;0,905523232;1,550265958;0,241709253;1,267404342;;0,162382391;0,669947462;0,08138763;1,089444018;0,043647315;0,171236113;0,714973545;0,086256428;1,080434165;0,046076951;0,259906201;0,381472655;0,074687323;1,33570718;0,046869093;0,163082783;0,669508937;0,081767434;1,087921716;0,043813213
2;G;1;1;0,110879867;0,593361777;0,751443913;0,35715314;0,780698659;0,103319794;0,55883247;0,701072563;0,336153511;0,782162923;;0,171648992;0,453128025;0,099497631;1,151614814;0,046138116;0,183221707;0,482608051;0,105840647;1,156058662;0,049302086;0,174455856;0,171770065;0,084464236;0,896561677;0,031459764;0,172412818;0,455309581;0,099789957;1,150162182;0,046319786
2;G;2;1;0,570737073;3,054238559;3,867942063;0,827700607;4,018526371;0,524885876;2,838984276;3,561593303;0,757803604;3,97354907;;0,116448599;0,307407128;0,058365168;0,781268389;0,031300615;0,126007228;0,331904466;0,063473371;0,795057256;0,033906568;0,61091826;0,601513021;0,175555062;3,139624616;0,110167378;0,117008518;0,308997324;0,05866644;0,780561296;0,031435073
2;H;2;1;0,182340972;0,97577826;3,121666468;0,264436534;1,283852127;0,174017015;0,941217117;2,776213347;0,25123694;1,317362843;;0,139265606;0,588767825;0,069801273;0,934350578;0,037433676;0,14512713;0,633336866;0,073104601;0,915696502;0,039051433;0,227784517;0,640629715;0,065456752;1,170627765;0,041076564;0,139871066;0,590157896;0,070129403;0,933076857;0,03757724
2;J;2;1;0,140947859;0,754267429;3,707836262;0,204406957;0,992405634;0,132224993;0,715173897;3,550797953;0,190899739;1,000984259;;0,123265455;0,83151226;0,061781842;0,827003542;0,033132941;0,130683165;0,872095427;0,065828771;0,824560624;0,035164789;0,16010888;1,285346634;0,046009305;0,822829852;0,028872562;0,123799004;0,834419777;0,062071095;0,825860477;0,03325938
2;K;1;1;0,037629076;0,201367988;0,43600728;0,12120634;0,264944128;0,034870061;0,188603961;0,418386764;0,113450608;0,26397719;;0,107422741;1,099532228;0,062268401;0,720712769;0,028874524;0,115284579;1,173267029;0,066595791;0,727401454;0,031021271;0,038285537;0,163594916;0,018536257;0,196756622;0,006904061;0,107889442;1,101531907;0,062444793;0,719728133;0,028985176
2;K;2;1;0,240624825;1,287678078;2,788114544;0,348961584;1,694225324;0,218162808;1,179991329;2,617616046;0,314972397;1,651560203;;0,072309495;0,740128387;0,036242221;0,485133555;0,019436315;0,079315703;0,807206831;0,039953542;0,500451652;0,021342611;0,157906647;0,674738476;0,045376465;0,811512157;0,028475432;0,072623645;0,741474431;0,036412484;0,484470767;0,019510798
2;L;1;1;0,007340101;0,039279767;0,797851764;0,023643067;0,051681222;0,006943504;0,03755578;0,782664205;0,022590862;0,052564481;;0,119755644;0,659463097;0,069417261;0,803455773;0,032189527;0,125899345;0,682563837;0,072727563;0,794376556;0,033877538;0,008393062;0,228968357;0,00406357;0,043133534;0,001513528;0,120275925;0,660595831;0,069613904;0,802358094;0,032312882
2;L;2;1;0,061662805;0,329981925;6,70260236;0,089425313;0,434164209;0,056407161;0,305093068;6,358153693;0,081437797;0,427019721;;0,084330448;0,464385782;0,042267239;0,565783649;0,022667468;0,091680629;0,497046921;0,046182101;0,578469588;0,024669818;0,047631376;1,299415913;0,013687476;0,244786663;0,008589404;0,084696823;0,465183439;0,042465807;0,565010677;0,022754333
2;M;1;1;0,064607532;0,345740316;1,026916098;0,208106157;0,454897857;0,061685487;0,333642296;1,005489013;0,200695262;0,466978294;;0,154074035;0,715042229;0,089310175;1,033702206;0,041414084;0,160484741;0,740626219;0,092706313;1,012597132;0,043183925;0,090286853;0,375116076;0,043713121;0,464001233;0,0162815;0,154743413;0,716578232;0,08956317;1,032289964;0,04157279
2;M;2;1;0,238187376;1,27463433;3,785912297;0,34542672;1,677063389;0,221915151;1,200286871;3,617272982;0,32038984;1,679966607;;0,117150585;0,543684182;0,05871701;0,785978108;0,031489304;0,125091146;0,577287174;0,063011915;0,78927713;0,033660064;0,25408441;1,055648127;0,073014358;1,305787897;0,045819245;0,117662401;0,544865294;0,058994288;0,784923334;0,031610743
2;N;1;1;0,023600189;0,126293894;0,340667975;0,076018144;0,166167552;0,022492871;0,121658649;0,313806404;0,073181113;0,170278017;;0,210734388;0,664843302;0,122153775;1,413843688;0,056644013;0,219892359;0,703884825;0,127023976;1,387436409;0,059169583;0,045097813;0,068524945;0,021834476;0,231766198;0,008132525;0,211649929;0,667645121;0,122499809;1,411912097;0,056861082
2;N;2;1;0,092688903;0,496014776;1,337961352;0,134420322;0,652617148;0,088318741;0,477695302;1,232167593;0,127510119;0,668600295;;0,173638407;0,547809651;0,087029254;1,164962051;0,046672858;0,182378648;0,583801833;0,091869234;1,150739284;0,049075232;0,147020144;0,223393259;0,042248091;0,755564357;0,02651226;0,175046484;0,552180345;0,087765867;1,167731307;0,047027337
2;O;1;1;0,0440543;0,235751888;0,707100005;0,141902513;0,310183754;0,042452197;0,229613949;0,705525023;0,138119274;0,321376311;;0,231993174;1,561492614;0,13447659;1,55647157;0,062358234;0,255350107;1,600311117;0,147506652;1,611161188;0,068710707;0,093063618;0,348035678;0,045057515;0,478271556;0,016782237;0,236683064;1,580647795;0,136988613;1,578907601;0,063586391
2;O;2;1;0,087629258;0,468938624;1,406506246;0,127082668;0,616992482;0,083610607;0,452230114;1,389548252;0,120712754;0,63295826;;0,223884033;1,506911856;0,11221285;1,502066319;0,060178551;0,247267706;1,549657699;0,124555671;1,560164341;0,066535859;0,178558094;0,667764573;0,051310919;0,917643855;0,032199524;0,229206563;1,530717249;0,114920976;1,529032026;0,061577782
2;P;1;1;0,187671721;1,004305193;2,133788293;0,604505998;1,321385617;0,175081695;0,946975719;2,100977828;0,569632636;1,325422799;;0,226438566;1,267852416;0,13125682;1,519205003;0,060865192;0,241389449;1,328260818;0,139442078;1,523074797;0,064954113;0,412808062;0,899533788;0,199864414;2,121498795;0,074442007;0,227422866;1,278449496;0,131628949;1,517133024;0,061098581
2;P;2;1;0,205140862;1,097789435;2,332408775;0,297501641;1,444384815;0,18947803;1,024842111;2,273733645;0,273558769;1,434407528;;0,203020804;1,136734001;0,101755997;1,362092275;0,054570652;0,218676465;1,203281174;0,110153462;1,37976458;0,058842405;0,394685856;0,860044403;0,113417956;2,028365348;0,071174016;0,203930337;1,146387086;0,102247829;1,360414871;0,054787166
2;Q;2;1;0,045522619;0,243609441;1,050370831;0,066018315;0,320522103;0,043898251;0,237435315;1,011461293;0,063378068;0,332323388;;0,130644887;0,577582962;0,065480485;0,876513085;0,035116483;0,134925813;0,593725686;0,067965912;0,851330102;0,036306419;0,059055915;0,261911549;0,016970462;0,303499529;0,0106496;0,131253617;0,582549483;0,065808734;0,875590044;0,035262108
2;R;1;1;0,004092539;0,021900787;0,677013886;0,013182405;0,02881533;0,003810279;0,020608903;0,633321894;0,012396837;0,028844995;;0,203194143;0,559986426;0,117783016;1,36325523;0,054617245;0,217045806;0,600653332;0,125379623;1,369475752;0,05840362;0,007563407;0,187649384;0,003661885;0,038869779;0,001363915;0,204076925;0,562851729;0,118116668;1,361392754;0,054826547
2;R;2;1;0,020325364;0,108769019;3,362351079;0,029476474;0,143109702;0,018900663;0,10222924;3,141555605;0,027287818;0,143083885;;0,133647045;0,368320316;0,066985196;0,896654942;0,035923444;0,142971978;0,395661157;0,072018991;0,902098319;0,038471516;0,024544682;0,608957665;0,007053224;0,126139768;0,004426162;0,134256128;0,37028338;0,067314151;0,895619725;0,036068752
2;B;1;2;0,009257807;0,049542169;0,153070579;0,029820157;0,028247628;0,008657797;0,046827988;0,142360215;0,028168357;0,027521597;;0,278734347;1,754166263;0,161570463;0,969518878;0,074921953;0,296541064;1,908105954;0,171301199;0,994058726;0,079794547;0,023273704;0,160563439;0,011268155;0,023777985;0,004196966;0,279992297;1,758865653;0,162055348;0,96925151;0,075221688
2;B;2;2;0,042149342;0,225557705;0,696906277;0,061126283;0,128607009;0,039621165;0,214301563;0,651491078;0,057203028;0,125948635;;0,253694396;1,596581675;0,127154093;0,882422668;0,068191379;0,26919965;1,732176471;0,135603406;0,90240541;0,072437401;0,095647822;0,659866756;0,027485607;0,097720266;0,017248248;0,255269468;1,603560899;0,127988553;0,883668301;0,068579745
2;C;1;2;0,123759526;0,662285902;0,974110151;0,39863958;0,37761782;0,120094392;0,649562327;0,926664237;0,390730082;0,381758712;;0,339653008;1,084613858;0,196882424;1,181411646;0,091296487;0,350565254;1,128617881;0,202509047;1,175157478;0,094331608;0,390705227;0,522550785;0,189163145;0,399170811;0,070456186;0,341154518;1,089369296;0,197455126;1,180977247;0,091653303
2;C;2;2;0,385612189;2,063562491;3,035150172;0,559226758;1,176588489;0,375899497;2,033151986;2,900490309;0,542704627;1,19491764;;0,299208794;0,955463361;0,149966351;1,040734944;0,080425349;0,310551653;0,99979717;0,156433568;1,041024727;0,083564576;1,057257187;1,414034252;0,303816179;1,08016525;0,190656033;0,301380953;0,962364969;0,15110821;1,043292789;0,080967885
2;D;1;2;0,017255982;0,092343548;1,804378906;0,055582934;0,052651837;0,017394819;0,094084484;1,769886347;0,056594474;0,055295034;;0,273318185;5,102210807;0,158430944;0,950679897;0,073466124;0,272440152;5,256738105;0,157378962;0,913268154;0,07330937;0,042501419;1,83717893;0,020577411;0,043422316;0,007664315;0,274580347;5,124746478;0,158922993;0,950516921;0,073767734
2;D;2;2;0,070786537;0,378806603;7,401823463;0,102656832;0,215985457;0,070367126;0,380599237;7,159707608;0,101592487;0,223684577;;0,202165733;3,773961071;0,101327427;0,70319104;0,054340815;0,208006581;4,013491077;0,104778742;0,69727529;0,055971307;0,129381917;5,592701044;0,037179525;0,132185293;0,023331544;0,203288034;3,794152241;0,101925787;0,703723769;0,054614607
2;E;1;2;0,004364424;0,023355748;0,908118483;0,014058167;0,013316827;0,004389415;0,023741311;0,887389561;0,014281069;0,013953168;;0,405747931;2,061105342;0,235194844;1,411308952;0,109062366;0,402000709;2,105796713;0,232221476;1,347578332;0,108172082;0,015986456;0,496728164;0,007739974;0,016332842;0,00288285;0,407575536;2,084058151;0,235898616;1,410907401;0,109497727
2;E;2;2;0,01070294;0,057275642;2,226992197;0,015521736;0,032657049;0,010772184;0,058264211;2,177767378;0,015552333;0,034242858;;0,330207377;1,677376858;0,165503142;1,148557003;0,088757564;0,330207388;1,729722399;0,166334712;1,106914267;0,088853626;0,032069272;0,996450407;0,00921551;0,032764131;0,005783077;0,333139291;1,703442904;0,167031397;1,153230873;0,089499962
2;F;1;2;0,062811317;0,33612806;0,595753773;0,2023204;0,191651287;0,061388074;0,332033656;0,568445354;0,19972762;0,195141768;;0,392584188;1,619700132;0,227564381;1,365521639;0,105524039;0,400455454;1,672048324;0,231328837;1,342398361;0,107756278;0,228296463;0,33507803;0,110531608;0,233243065;0,041168884;0,394273166;1,618622178;0,228199404;1,364858485;0,105923962
2;F;2;2;0,40261672;2,154560423;3,81874545;0,583887255;1,228473092;0,391318754;2,116551125;3,623559331;0,564966169;1,243932718;;0,300400268;1,239373281;0,150563529;1,044879235;0,08074561;0,307999004;1,286008751;0,155147727;1,032467791;0,082877699;1,101672063;1,616959368;0,316579354;1,125542483;0,198665403;0,301630621;1,23829379;0,15123339;1,044157067;0,08103496
2;G;1;2;0,225990881;1,209366091;1,531562739;0,727935154;0,689548404;0,215455763;1,165349561;1,461966953;0,700990668;0,68489555;;0,303779252;0,801932426;0,176087931;1,056632321;0,081653858;0,318588036;0,839164497;0,184036949;1,067964121;0,085727041;0,642481112;0,632589955;0,311062507;0,656402037;0,115859132;0,30547639;0,806705258;0,17680516;1,057469993;0,08206815
2;G;2;2;0,510480744;2,731783244;3,459578915;0,74031501;1,557590203;0,483796558;2,616741817;3,282783286;0,698480931;1,537903206;;0,256594846;0,677372553;0,128607827;0,892511275;0,068971001;0,271495887;0,715123244;0,136760085;0,910102809;0,073055283;1,206275458;1,187704547;0,346638458;1,232412366;0,217528617;0,258168122;0,681773088;0,129441898;0,893702595;0,069358487
2;H;1;2;0,049654789;0,265722308;0,850087005;0,159942147;0,151507798;0,052179115;0,282224563;0,832449374;0,169766044;0,165868126;;0,356798887;1,508424881;0,206821162;1,241049986;0,095905186;0,346365952;1,511545957;0,200083261;1,161080667;0,093201642;0,168137273;0,472875571;0,081405042;0,171780379;0,030320329;0,362376588;1,528975299;0,209738142;1,254441851;0,097354746
2;H;2;2;0,146744678;0,785288486;2,512260046;0,212813683;0,447750624;0,151781248;0,820949081;2,421470835;0,219134068;0,482485592;;0,294231795;1,2439124;0,147471831;1,023423497;0,079087565;0,304621076;1,329370723;0,15344617;1,021144371;0,081968751;0,410658638;1,154951748;0,118007936;0,419556562;0,0740544;0,305064467;1,287158303;0,152955072;1,056044036;0,081957484
2;J;1;2;0,141187204;0,755548258;3,714132577;0,454775557;0,430793537;0,135329561;0,731965774;3,634168677;0,440298083;0,430188605;;0,345570094;2,331113527;0,200312307;1,201992986;0,092886961;0,359896048;2,401714849;0,207899114;1,20643597;0,096842379;0,459216844;3,68657144;0,222333607;0,4691669;0,08281094;0,347166952;2,339945896;0,200935033;1,201790537;0,093268581
2;J;2;2;0,410411204;2,196271775;10,79645735;0,595191059;1,252255796;0,395633807;2,139890229;10,62443398;0,571196023;1,257649502;;0,312405844;2,107397321;0,156580841;1,086638111;0,083972629;0,325800034;2,174179971;0,164114605;1,092140028;0,087667676;1,185315237;9,515655523;0,340615274;1,210997991;0,213748843;0,314057827;2,116786519;0,157464218;1,087176422;0,084373607
2;K;1;2;0,214173709;1,146127757;2,481626055;0,689871075;0,653491586;0,202037561;1,092773657;2,424138033;0,657334212;0,64224147;;0,21236126;2,173637041;0,123096804;0,738654037;0,057081305;0,224242005;2,282141751;0,129536611;0,751699336;0,060340004;0,425239682;1,81705825;0,205883285;0,43445354;0,076683811;0,213444316;2,179228301;0,123538374;0,738881849;0,057343156
2;K;2;2;0,267953376;1,433923907;3,104769872;0,388594298;0,817585303;0,252708371;1,366840157;3,032109339;0,364847529;0,803314964;;0,210519172;2,154782232;0,105514252;0,73224672;0,056586164;0,222457291;2,263978477;0,11205797;0,745716658;0,059859766;0,513441798;2,193947779;0,147543973;0,524566771;0,09258937;0,211560468;2,159994545;0,10607347;0,732360516;0,056837048
2;L;1;2;0,021539083;0,115264106;2,341247848;0,069379153;0,06572053;0,020891937;0,112999577;2,354916433;0,067972437;0,066411753;;0,304241487;1,675378523;0,176355869;1,058240109;0,081778104;0,31252584;1,694360177;0,180535034;1,047642554;0,084095799;0,061949645;1,690027884;0,029993429;0,063291936;0,011171429;0,305619707;1,678566217;0,176888109;1,057966114;0,082106653
2;L;2;2;0,047468142;0,2540207;5,159675772;0,068839772;0,144835852;0,044769251;0,242146353;5,046341243;0,064635574;0,142313487;;0,230012209;1,266617248;0,115284351;0,800049157;0,061825764;0,242942428;1,317113411;0,122376907;0,814386502;0,065371995;0,101085893;2,757691002;0,029048306;0,103276166;0,0182289;0,231093846;1,269245123;0,115867233;0,799979362;0,062084813
2;M;1;2;0,28590974;1,530015469;4,544444035;0,920938709;0,872374158;0,274969465;1,487245176;4,482071678;0,89461997;0,87407902;;0,318071498;1,476138095;0,184372539;1,106344896;0,085495519;0,329833385;1,522158756;0,190532986;1,105660545;0,088752988;0,849900538;3,531093896;0,411486326;0,868315712;0,153263243;0,319573504;1,479865359;0,184964358;1,106270084;0,085855428
2;M;2;2;0,65799073;3,521167196;10,4585526;0,954238567;2,007675953;0,629951984;3,407262149;10,26837634;0,909492722;2,002505309;;0,24351251;1,130117268;0,122050833;0,847007117;0,065454556;0,254437303;1,174210935;0,128167198;0,85291938;0,068465085;1,472095119;6,116134601;0,423025088;1,503991661;0,265464089;0,24367393;1,12839332;0,122174712;0,843527937;0,065464531
2;N;2;2;0,097746461;0,523079758;1,410967042;0,14175495;0,298246176;0,094601668;0,511678177;1,319823044;0,13658109;0,300721876;;0,383273254;1,209184025;0,192100274;1,33313551;0,103021321;0,403478296;1,29155124;0,203243321;1,352531466;0,108569678;0,345834401;0,525486317;0,099379874;0,353327749;0,062364594;0,38603503;1,217739151;0,193552584;1,336340464;0,103710735
2;O;1;2;0,149944125;0,802409986;2,406700148;0,482982317;0,457512848;0,140273585;0,758706837;2,331246255;0,456383587;0,445904777;;0,303814541;2,044905696;0,176108387;1,056755068;0,081663344;0,330785762;2,073075822;0,19108314;1,108853082;0,089009258;0,41662367;1,558072899;0,201711772;0,425650841;0,075130079;0,30694435;2,049875907;0,177654793;1,062551642;0,082462527
2;O;2;2;0,156226518;0,836029547;2,507536634;0,226564543;0,476681829;0,145984881;0,789597892;2,426163885;0,210765566;0,46405997;;0,283679626;1,909382219;0,142182981;0,986719995;0,076251211;0,309762316;1,941319249;0,156035957;1,038378726;0,083352178;0,407521687;1,524033659;0,117106493;0,416351641;0,073488711;0,28692455;1,916177057;0,14385997;0,993248943;0,077084082
2;P;1;2;1,200108576;6,422253012;13,644984;3,865648104;3,661797984;1,136650232;6,147873827;13,63978648;3,698119711;3,613208918;;0,473491315;2,651125728;0,274462807;1,646940087;0,127271341;0,497430312;2,737141969;0,287347755;1,667475439;0,133850691;6,578299443;14,33451321;3,184937707;6,720834392;1,186269993;0,475465768;2,672813783;0,275192466;1,645923546;0,127736864
2;P;2;2;0,598782395;3,204320106;6,80803084;0,868372802;1,827018164;0,562519393;3,042535123;6,750224646;0,812136968;1,788149098;;0,422649545;2,366457517;0,211836053;1,470097667;0,113605408;0,447860867;2,464382944;0,225600066;1,501309789;0,120512331;2,827774819;6,16189273;0,812596738;2,889045478;0,509934892;0,424495632;2,386286986;0,212836193;1,469479828;0,114043417
2;Q;1;2;0,116844633;0,625281588;2,696026629;0,376366141;0,356518943;0,118401375;0,640405196;2,728090674;0,385221809;0,376376912;;0,396219812;1,751693599;0,229671798;1,378167393;0,106501271;0,405111194;1,782645715;0,234018292;1,358005233;0,109009065;0,434254824;1,925909608;0,21024804;0,443664017;0,078309519;0,395915302;1,757210649;0,229149847;1,370543077;0,106365132
2;Q;2;2;0,066156918;0,354031689;1,526478435;0,095942814;0,20185946;0,066576795;0,36009823;1,53399852;0,0961202;0,21163579;;0,323888887;1,431917522;0,162336253;1,126579465;0,087059195;0,337230585;1,483944821;0,169872494;1,130457283;0,090743458;0,205700552;0,912276957;0,059110646;0,210157558;0,037094145;0,325733358;1,445718624;0,163318166;1,127593696;0,087510312
2;R;1;2;0,011883344;0,063592447;1,965818361;0,038277225;0,036258723;0,011338561;0,061327612;1,884628146;0,03689029;0,03604327;;0,40406473;1,113569321;0,234219164;1,405454293;0,108609933;0,422937002;1,170437354;0,244315626;1,417760532;0,11380571;0,048521575;1,203828386;0,023492119;0,049572913;0,008749934;0,405533451;1,118476302;0,234716688;1,403838301;0,108949108
2;R;2;2;0,033681585;0,180243408;5,571822046;0,048846079;0,102770001;0,03230234;0,174715761;5,369102607;0,04663648;0,102683393;;0,321781224;0,886802714;0,161279872;1,119248401;0,08649267;0,335332503;0,928000353;0,168916376;1,12409457;0,090232714;0,103145051;2,559045974;0,029640031;0,105379941;0,018600229;0,323514592;0,892265247;0,162205708;1,11991298;0,086914227
2;B;2;3;0,028033782;0,150019794;0,46351658;0,04065546;0,185498258;0,028197741;0,152514953;0,463655653;0,040710469;0,184491914;;0,634747072;3,994670599;0,318141392;1,292750742;0,170615824;0,636748675;4,097186137;0,320748147;1,276979146;0,171339076;0,161949302;1,117275419;0,046538173;0,207821448;0,029204447;0,63698437;4,001431267;0,319375086;1,292154309;0,17112985
2;C;1;3;0,084405465;0,451686843;0,66435468;0,271876923;0,558507116;0,084217273;0,455511424;0,649831631;0,274002984;0,551015969;;0,585881072;1,870893868;0,339610376;1,193228333;0,157480966;0,59445388;1,913798562;0,343394811;1,192158285;0,159958211;0,463719822;0,620204543;0,22451376;0,595068478;0,083622966;0,587956608;1,877453889;0,34030048;1,192699069;0,157958234
2;C;2;3;0,37047779;1,982572369;2,91602745;0,537278383;2,451434647;0,383959087;2,076744416;2,962679178;0,554340655;2,51216386;;0,521947868;1,666735986;0,261605337;1,063019467;0,140296142;0,523249492;1,684561507;0,263575428;1,049360156;0,140798227;1,781099872;2,382141503;0,511821498;2,285596477;0,321187162;0,519672168;1,659409077;0,260556382;1,054180703;0,139613191
2;D;2;3;0,038027754;0,203501467;3,976387741;0,055149028;0,251627912;0,04315213;0,233399725;4,390638827;0,062300857;0,282335347;;0,40175542;7,499833392;0,201363715;0,818230821;0,107989206;0,383228382;7,394399189;0,193042873;0,76855229;0,103120744;0,137812006;5,957102564;0,039602017;0,176847262;0,024851749;0,397787668;7,424278438;0,199445193;0,806931964;0,106868155
2;E;2;3;0,00822227;0,044000603;1,710831956;0,011924192;0,054406388;0,008582883;0,046422795;1,73516548;0,012391531;0,056156004;;0,526517185;2,674585134;0,263895523;1,072325517;0,141524345;0,521505518;2,731797681;0,26269694;1,045862672;0,140328951;0,039383477;1,223716018;0,011317339;0,050538849;0,007102054;0,529087345;2,705385128;0,265277021;1,073279855;0,142142637
2;F;1;3;0,033620096;0,179914357;0,318880419;0,108293085;0,222462642;0,033397529;0,18063938;0,30925665;0,108659688;0,218513033;;0,639595982;2,638806472;0,370746628;1,302626222;0,171919179;0,644181054;2,68969205;0,372120426;1,291884546;0,173339013;0,199577271;0,292925952;0,096626975;0,25610754;0,035989929;0,642002822;2,635634619;0,371581619;1,302334488;0,172478089
2;F;2;3;0,2618574;1,401301938;2,483669217;0,379753723;1,732698475;0,265555647;1,436328049;2,459009775;0,383395773;1,737474958;;0,598923261;2,471001417;0,300186151;1,219790567;0,16098662;0,601781779;2,512659534;0,303134342;1,206854153;0,161930033;1,457582249;2,139340146;0,418854632;1,870442475;0,262846971;0,602119307;2,471899553;0,301894229;1,221428803;0,161763132
2;G;1;3;0,219831996;1,176407474;1,48982336;0,70809688;1,454618295;0,215583566;1,166040817;1,462834156;0,701406478;1,410518106;;0,402302919;1,06202038;0,233197917;0,819345879;0,10813637;0,412457088;1,086416644;0,238261753;0,827169527;0,11098573;0,825284547;0,812579086;0,399568292;1,059046426;0,148824222;0,405488446;1,070818146;0,23469064;0,822553373;0,108937017
2;G;2;3;0,435378262;2,329880324;2,950601904;0,631399061;2,880878114;0,432437341;2,33895189;2,934287258;0,624331098;2,829346915;;0,486100968;1,283234869;0,243638522;0,990012266;0,130660732;0,496254323;1,307139511;0,249977206;0,995222208;0,133534251;1,933304671;1,903540965;0,555559466;2,480913291;0,348634375;0,488733146;1,290651624;0,245043988;0,991419366;0,131301228
2;H;2;3;0,128381481;0,687019798;2,197883224;0,186182806;0,849494406;0,136437144;0,737956428;2,176675761;0,196981028;0,892679645;;0,575334906;2,432321173;0,288363438;1,171749599;0,154646226;0,56520735;2,466572938;0,284710777;1,133505301;0,152088428;0,695150739;1,955067998;0,199760327;0,892052212;0,125357088;0,571574191;2,411642609;0,286579333;1,159466525;0,153556995
2;J;1;3;0,04383979;0,234603957;1,153268754;0,141211556;0,290085889;0,044609808;0,241283961;1,197961222;0,145139116;0,291872626;;0,640144286;4,318223805;0,371064457;1,30374292;0,17206656;0,634627888;4,235098526;0,366601903;1,272725975;0,170768406;0,269258604;2,161595533;0,130363765;0,345526113;0,048555619;0,64208268;4,327712422;0,371627839;1,302496483;0,172499543
2;J;2;3;0,093256112;0,499050134;2,453236227;0,135242906;0,617071441;0,093404251;0,505201632;2,508297533;0,13485232;0,611124446;;0,597620451;4,031370604;0,299533169;1,217137212;0,160636433;0,607067255;4,051176579;0,305796784;1,217454005;0,163352272;0,509401301;4,089449922;0,146382885;0,653689238;0,091860743;0,594492686;4,00695029;0,298070347;1,205957825;0,159714193
2;K;1;3;0,134710271;0,720887646;1,56088495;0,433912828;0,891371725;0,131390121;0,71065827;1,576478102;0,427481017;0,859658034;;0,403120491;4,126165156;0,233671828;0,821010977;0,108356128;0,412628969;4,199381826;0,238361043;0,827514229;0,11103198;0,519308943;2,219018212;0,25142769;0,66640322;0,093647396;0,40488535;4,133807021;0,234341577;0,821329963;0,108774991
2;K;2;3;0,078554902;0,42037818;0,910213925;0,113922756;0,519794208;0,076708153;0,414896363;0,920379117;0,110747341;0,501885375;;0,382516868;3,915275475;0,191721166;0,779048831;0,10281801;0,391811976;3,98752442;0,197366669;0,785766414;0,105430454;0,283692914;1,212225886;0,081522735;0,364048943;0,05115857;0,384784385;3,928579761;0,192925528;0,780554161;0,103374741
2;L;1;3;0,021479021;0,11494269;2,334719225;0,069185688;0,142125703;0,021367219;0,115570262;2,40848962;0,069518776;0,139801235;;0,424391329;2,337012366;0,24600163;0,864331999;0,114073588;0,425507351;2,306889925;0,245800425;0,853341413;0,114497351;0,088094173;2,403268156;0,042651517;0,113046851;0,015886093;0,426047616;2,3399968;0,24658998;0,864258668;0,114460367
2;L;2;3;0,028419334;0,152083033;3,089114945;0,041214599;0,188049436;0,028330654;0,153233844;3,19340042;0,040902361;0,185361531;;0,402070588;2,214097868;0,20152168;0,818872704;0,108073921;0,407160583;2,207422843;0,205098193;0,816547555;0,109560523;0,104742513;2,857446031;0,030099081;0,134410833;0,018888301;0,404790822;2,223247336;0,202956477;0,821138209;0,108749596
2;M;1;3;0,104339808;0,558363352;1,658447942;0,336087076;0,690411755;0,103015266;0,55718535;1,679174836;0,335162722;0,674007301;;0,570345091;2,646914678;0,330604827;1,161587146;0,153304996;0,578996685;2,672030522;0,33446574;1,161159372;0,155798922;0,557203626;2,315021856;0,269774712;0,715031573;0,100480975;0,572137401;2,649425903;0,33114456;1,160609024;0,153708305
2;M;2;3;0,172297559;0,922032004;2,738614689;0,249871264;1,140085091;0,169945236;0,91919382;2,770150244;0,245358312;1,111916073;;0,605386733;2,809539446;0,303425706;1,232954327;0,162723959;0,620661523;2,864310933;0,312644598;1,244716877;0,167010276;0,962142851;3,997428635;0,276483876;1,234669849;0,173503989;0,605349446;2,803222614;0,303513775;1,2279813;0,162630929
