EMPRESA_GENERICA;TAMANO_EMPRESA;CATEGORIA;ID_DIVISION;TT;SEXO;GRUPO;RO (ENE);RO (FEB);RO (MAR);RO (ABR);RO (MAY);RO (JUN);HO (ENE);HO (FEB);HO (MAR);HO (ABR);HO (MAY);HO (JUN);RE (ENE);RE (FEB);RE (MAR);RE (ABR);RE (MAY);RE (JUN);HE (ENE);HE (FEB);HE (MAR);HE (ABR);HE (MAY);HE (JUN);C (ENE);C (FEB);C (MAR);C (ABR);C (MAY);C (JUN);NT (ENE);NT (FEB);NT (MAR);NT (ABR);NT (MAY);NT (JUN)
468;3;F;1;33;2;3;12691117;9457748;7545863;2641970;3344898;2153930;1780;1264;871;387;387;290;404269;1123771;260086;0;0;0;47;122;40;0;0;0;14285913;11525526;8506469;2891528;3647301;2355851;10;8;6;2;2;2
468;3;F;1;33;2;4;8104619;7954680;7798437;6784168;7028985;6491158;1936;1852;1743;1549;1497;1452;75062;156102;24500;12444;0;0;35;74;11;5;0;0;9354443;9259148;8963533;7778136;8058582;7451082;10;10;9;8;9;8
468;3;F;1;33;2;7;167127060;145289380;115309444;121570534;163475102;162067041;39639;35118;28260;30221;41901;41761;5530227;7685263;4520750;4250101;3840818;5671629;2317;3215;1948;1832;1636;2478;195188965;173228137;136028375;145003638;192959578;191063247;288;256;207;180;284;277
468;3;F;1;33;2;8;1753237;1869856;2854663;1835596;1946056;1773298;323;387;387;387;387;290;98559;203002;58519;93273;142202;96468;48;83;29;37;59;41;2051457;2277839;3178659;2117085;2302407;2045952;2;2;2;2;2;2
468;3;F;1;33;2;9;51764386;43535568;34045629;34845098;32012609;28646690;19487;16900;14094;13829;13410;11617;1682754;3100778;2286756;1878439;2111951;2004574;814;1481;1103;888;986;952;61431636;53244408;42015175;41753744;39376226;35127580;132;124;94;82;81;71
469;3;F;1;33;1;2;13492431;12839450;13523250;13087772;13629367;14846295;1692;1620;1800;1620;1722;1734;0;0;0;0;0;0;0;0;0;0;0;0;15858332;15109650;15868191;15382820;15995495;17362626;10;9;10;10;10;10
469;3;F;1;33;1;3;5318200;4770357;4484876;4618762;5120711;6020837;684;576;540;540;714;900;217986;171904;195486;191306;358689;304965;47;37;40;39;82;70;6177725;5568528;5230289;5368574;6151029;7129485;4;4;4;4;5;6
469;3;F;1;33;1;4;6523323;5481801;5256455;4781862;4224357;4607240;1404;1218;1242;1092;942;1236;46543;0;14518;62319;105462;158194;9;0;3;13;22;33;7364206;6180050;5958613;5495676;4923651;5560530;8;8;8;8;8;10
469;3;F;1;33;1;7;4905859;4903778;4569813;4132027;3931330;2886136;1380;1554;1500;1266;1194;894;96507;121147;149895;43120;88294;12320;47;59;73;21;43;6;5800996;5884617;5540731;4879555;4688581;3389765;8;11;11;8;7;7
469;3;F;1;33;1;9;18417159;14083318;12042113;8247098;8494439;7822854;6744;5736;5064;3354;3084;3030;632425;595465;219707;92401;67761;51333;308;290;107;45;33;25;22657098;17639158;14968085;10099514;10239023;9482772;47;41;41;34;22;24
469;3;F;1;33;2;1;20717942;20717942;20909744;20909744;20909744;20909744;540;540;540;540;540;540;0;0;0;0;0;0;0;0;0;0;0;0;22473972;22474797;22667492;22668492;22669269;22744650;3;3;3;3;3;3
469;3;F;1;33;2;2;60845716;58752738;58339506;61706709;58303724;56091469;3954;3822;3690;4044;3894;3588;12608;0;0;0;0;0;5;0;0;0;0;0;68244912;67239576;64564744;68520603;64703525;63143659;22;22;22;23;22;23
469;3;F;1;33;2;3;9628027;9133450;11170001;11467050;11894519;10319142;1440;1230;1494;1620;1614;1470;187457;208124;317488;186855;361522;365676;54;52;73;59;101;100;11889102;11307890;13839888;14070448;14690146;12972976;8;7;9;9;9;9
469;3;F;1;33;2;4;34028672;37332748;33432352;29842760;30608392;35859964;7206;7560;6960;6210;6144;7284;771070;581895;735649;436609;557661;616506;228;197;244;128;225;200;40215504;43631191;39400777;34876866;36106853;42655779;45;47;45;43;39;46
469;3;F;1;33;2;7;106177673;109184305;107931633;107208821;121771925;152935321;28092;28542;27672;27480;29820;37392;2302020;2266171;2238252;1771272;3356838;2047960;974;982;1009;754;1534;913;125878286;129223110;127582398;126109683;144159203;178173671;198;214;193;185;201;242
469;3;F;1;33;2;8;535887;535887;539942;539942;539942;535887;180;180;180;180;180;180;23487;20131;10160;0;0;0;7;6;3;0;0;0;659037;655503;649272;638573;638573;634303;1;1;1;1;1;1
469;3;F;1;33;2;9;19380689;25556678;26068152;25695833;23012628;27936456;7458;9336;10230;10026;8940;10818;771495;667049;774687;537974;825438;562614;362;317;377;262;402;274;24092012;31122287;32066587;31312907;28418058;34055551;68;72;75;71;66;89
470;3;E;2;13;1;2;1235852;1235852;1242301;1242301;1041115;986626,9481;189;189;189;189;189;189;23130;5220;9232;0;39010;0;3;1;1;0;4;0;1541624;1422263;1458980;1427583;1302885;1237308,36;1;1;1;1;1;1
470;3;E;2;13;1;3;1095617;1095617;1101266;1101266;1101266;1108841;189;189;189;189;189;189;0;0;39249;0;9118;0;0;0;5;0;1;0;1456185;1319514;1414779;1403116;1373782;1271187;1;1;1;1;1;1
470;3;E;2;13;2;2;2013820;1913820;1924133;2028256;2178256;2092877;189;189;189;189;189;189;115144;191571;360283;301928;160682;237607;8;13;25;20;11;15;2376797;2337281;2500545;2593297;2608570;2589244;1;1;1;1;1;1
470;3;E;2;13;2;3;3903077;3687086;3703707;3703707;3870882;3757411;756;756;757;756;756;756;420090;373291;428057;683257;401254;326511;61;62;68;113;68;55;5400657;4880789;4892021;5294188;5209253;4949114;4;4;4;4;4;4
470;3;E;2;13;2;8;6507178;6242988;6240855;6388986;7078221;6721735;1323;1323;1324;1323;1323;1323;665593;612765;651739;0;17511;51790;88;95;106;0;3;10;8956821;8337268;8083054;8018804;8590930;8240459;7;7;7;7;7;7
471;2;N;1;12;1;2;2604710;2604710;2604710;2604710;2604710;2604710;388;388;388;388;388;388;0;0;0;0;0;0;0;0;0;0;0;0;2751376;2751376;2751376;2751376;2751376;2751376;2;2;2;2;2;2
471;2;N;1;12;1;3;5813152;5813152;5813152;5813152;5813152;5813152;2328;2328;2328;2328;2328;2328;877235;509831;671912;735050;720055;821837;346;276;283;298;274;294;7379745;7012341;7174422;7237560;7222565;7324347;12;12;12;12;12;12
471;2;N;1;12;1;4;2396901;2396901;2396901;2396901;2396901;2396901;582;582;582;582;582;582;0;0;0;0;0;0;0;0;0;0;0;0;2573071;2573071;2573071;2573071;2573071;2573071;3;3;3;3;3;3
471;2;N;1;12;1;9;1199260;1199260;1199260;1199260;1199260;1199260;576;576;576;576;576;576;39160;78320;0;137060;39160;58740;16;32;0;86;16;26;1398943;1438103;1359783;1496843;1398943;1418523;3;3;3;3;3;3
471;2;N;1;12;2;1;1920517;1920517;1920517;1920517;1920517;1920517;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1974990;1974990;1974990;1974990;1974990;1974990;1;1;1;1;1;1
471;2;N;1;12;2;2;1627269;1627269;1627269;1627269;1627269;1627269;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;1705742;1705742;1705742;1705742;1705742;1705742;1;1;1;1;1;1
471;2;N;1;12;2;9;451082;451082;451082;451082;451082;451082;194;194;194;194;194;194;39160;0;0;0;0;0;16;0;0;0;0;0;501985;462825;462825;462825;462825;492825;1;1;1;1;1;1
472;3;I;2;33;1;2;21474654;24760460;23077603;20191688;19996627;19372617;1971;1971;1792;1792;1792;1624;26253;11303;75841;41844;25682;67929;4;2;10;6;3;9;24190031;27412707;25685045;22561428;22563782;21834975;11;11;10;10;10;10
472;3;I;2;33;1;3;1491794;1491775;1719962;1509680;1509686;1554978;179;179;179;179;179;179;0;0;0;0;0;0;0;0;0;0;0;0;1851434;1756771;2110724;1861729;1878307;1927721;1;1;1;1;1;1
472;3;I;2;33;1;4;9560223;10509555;9487329;8327406;8327437;8442565;1613;1254;1075;1075;1075;1062;248952;245586;155728;95850;112634;151721;43;43;27;17;19;23;11389499;12104520;11050594;9465135;9785859;9953003;9;7;6;6;6;6
472;3;I;2;33;2;1;48416374;39670382;43258442;43777317;43777541;43777645;717;538;538;538;538;538;0;0;0;0;0;0;0;0;0;0;0;0;51185990;41932408;46477859;46905550;46934654;46970144;4;3;3;3;3;3
472;3;I;2;33;2;2;68175554;69012930;79244310;71098547;67750926;59809826;3942;3942;4121;4121;3763;3693;163190;187527;160694;56650;178605;188829;27;27;25;9;26;27;74479094;74726716;86572115;77439694;74568495;66515672;22;22;23;23;21;22
472;3;I;2;33;2;3;1891877;1891848;2555889;4354331;2309245;2366617;179;179;358;358;358;358;0;0;0;0;0;0;0;0;0;0;0;0;2159016;2152886;2881193;4721544;2685160;2724771;1;2;2;2;2;2
472;3;I;2;33;2;4;9190803;10443736;8075698;7084448;7084474;6670272;896;1075;538;538;538;507;68015;22510;200444;54839;121413;111466;13;4;46;13;28;26;10244852;11504105;9030911;7804916;7949270;7715457;5;6;3;3;3;3
473;3;I;2;23;1;3;1980521,505;1414100,503;370832;954500;954500;954500;247,8099413;171,7488272;75;188;188;188;0;0;0;0;0;0;0;0;0;0;0;0;2038433,849;1440726,196;388484;1143000;1136058;1110485;1,6875;0,875;1;1;1;1
473;3;I;2;23;1;4;1829149;1829149;1829149;1849845;1849845;1849845;188;188;188;188;188;188;0;0;0;0;0;0;0;0;0;0;0;0;2066511;2046707;2064219;2080965;2054052;2074462;1;1;1;1;1;1
473;3;I;2;23;2;1;25256044;25256044;25256044;25555354;25555354;25555354;564;564;564;564;564;564;0;0;0;0;0;0;0;0;0;0;0;0;25993598;26207628;26461703;26570719;26733313;26639273;3;3;3;3;3;3
473;3;I;2;23;2;2;10174516;10174516;10174516;11036225;13479055;9649261;564;564;564;608;752;564;0;0;0;0;0;0;0;0;0;0;0;0;10839091;10807001;10879726;11990739;14494355;10409535;3;3;3;4;4;3
473;3;I;2;23;2;3;9255883;9255883;9255883;7710295;7710295;7710295;940;940;940;752;752;752;0;0;0;0;0;0;0;0;0;0;0;0;10307105;10207236;10339157;8628308;8605283;8596163;5;5;5;4;4;4
473;3;I;2;23;2;4;2347286;3402370;3402370;3440690;3440690;3661357;288;376;376;376;376;376;0;62798;0;0;0;0;0;8;0;0;0;0;2616140;3865247;3720420;3795524;3814628;4003370;2;2;2;2;2;2
473;3;I;2;23;2;5;445484;445484;445484;449576;449576;449576;188;188;188;188;188;188;355376;344768;185644;214711;134194;134194;134;130;70;80;50;50;846921;828258;690839;695907;611379;611557;1;1;1;1;1;1
473;3;I;2;23;2;7;2026779,893;1399961,455;1217686,613;1410926,476;1465124,295;1325105,795;246,6802817;148,2256149;154,3089225;154,6799611;158,407605;141,9093295;0;0;0;0;0;0;0;0;0;0;0;0;1940597,606;1411366,631;1380239,372;1417010,222;1481139,823;1296419,419;2,262773723;0,846715328;0,737226277;0,795620438;0,883211679;0,861313869
474;3;N;1;33;1;1;182072302;189479673;195089569;193871999;196748858;216083746;12612;12754;12658;12636;11891;12098;1157734;405844;1169738;194956;1731640;75738;73;25;66;11;98;2;190323723;197288799;204110330;201730952;206216146;224075804;69;68;68;69;64;65
474;3;N;1;33;1;2;447930498;507878709;478950579;477470826;472674534;477652761;40039;41524;40307;39891;39501;39020;65431983;41844966;44168353;50816892;93928367;50585763;4851;2949;3042;3521;6553;3430;539904425;577614906;551215564;555342228;622296997;555111169;247;253;250;246;245;239
474;3;N;1;33;1;3;258961679;286865830;283236901;276111477;275819824;281793299;64116;64738;62627;61742;62008;61506;18024644;17502631;9210800;11254925;37588874;14653399;3882;3550;1902;2276;7545;2837;296743172;326465286;314039549;309215849;375136368;317915605;386;384;381;379;376;376
474;3;N;1;33;1;4;62261284;69420276;67937093;59876696;60212767;56901861;16001;15554;15329;15063;15156;14518;2758552;2483026;2023993;3554021;2779790;2404920;641;585;436;746;623;573;69725375;77214039;75314091;68623078;77206156;64126222;87;84;85;85;88;84
474;3;N;1;33;1;5;1379108;1431223;1606403;1597241;1523730;1317460;568;568;568;548;568;471;78686;0;40637;0;135514;0;25;0;12;0;40;0;1569932;1559548;1783582;1726230;2106214;1433246;3;3;3;3;3;3
474;3;N;1;33;1;9;4399083;4829867;3848363;3673528;3021549;3599886;2025;1975;1590;1547;1252;1480;520232;303492;261385;129375;407921;184355;192;108;96;48;144;61;5358760;5594659;4488887;4153747;4551856;4109636;12;11;10;10;8;9
474;3;N;1;33;2;1;101881848;111290726;112774313;112738357;110799915;110052687;5341;5922;5902;5889;4109;4096;0;0;0;0;0;0;0;0;0;0;0;0;103643505;113456773;115438759;115565503;113412594;112563596;30;33;33;33;24;24
474;3;N;1;33;2;2;150319009;160804631;163234296;157362517;164824988;186758515;7781;7480;7502;7839;8080;8460;2771739;3477192;3412486;3230353;3223539;2660772;191;243;250;229;238;188;158518674;169840737;172166458;166305775;180442474;195798039;53;51;52;53;56;58
474;3;N;1;33;2;3;26964659;30561767;31968684;30468940;30737627;31221066;6070;6334;6671;6491;6726;6383;1252679;1584229;715230;1072599;3944389;1294142;270;304;138;201;764;255;30146314;34358216;35307772;33992946;41106044;34830688;34;35;36;37;37;37
474;3;N;1;33;2;4;47122724;51073596;49330370;43849850;42478085;42729819;8066;7978;7752;7417;7276;7038;3623504;4875214;3416650;4430776;4178261;3074535;608;808;587;701;705;531;53368183;58862876;55489659;50952717;53366804;48230811;44;43;42;41;40;39
474;3;N;1;33;2;5;14251752;14799141;13524716;12118550;12997142;13279834;5239;5295;4575;4175;4685;4438;1049502;605521;883613;963707;1505189;813541;321;176;279;296;447;251;16493878;16678012;15562353;14135621;18501545;15190444;31;29;29;27;27;25
474;3;N;1;33;2;7;8428281;9109869;9701150;8639313;9061270;8998782;2077;2077;2051;1962;2077;2007;926025;952964;466370;898811;721763;185690;194;196;90;209;155;39;9926681;10696357;10783995;10151155;11572281;9782862;11;11;11;11;11;11
474;3;N;1;33;2;8;4533583;5254337;5740726;4781764;4919440;4831840;1316;1316;1316;1316;1316;1316;466648;780042;746274;736087;636265;450138;114;166;175;160;145;104;5378139;6477387;6963336;5932303;6707822;5685843;7;7;7;7;7;7
474;3;N;1;33;2;9;15493519;16461252;16052305;13611691;14475518;14456058;5373;5330;4754;4534;4690;4705;715955;1140081;619075;675616;1532395;1067579;258;403;219;213;494;349;17320399;18892153;17902439;15374914;19848786;16640825;29;29;29;28;26;26
475;3;F;1;33;1;2;51422517;53604297;48512867;52113101;51367116;52550070;4876;5070;4649;5057;5044;5044;0;0;0;0;0;0;0;0;0;0;0;0;60590613;62889073;58778644;61008310;60721039;62696601;27;28;30;29;28;28
475;3;F;1;33;1;3;2781266;3304068;3403084;4268000;4268000;4468000;582;627;588;776;770;776;0;0;0;0;0;0;0;0;0;0;0;0;3673840;4318475;4503054;5653017;5652889;5667441;3;4;5;6;4;4
475;3;F;1;33;1;4;6065437;5738498;6261865;7372655;7320721;7671569;1461;1358;1500;1791;1811;1947;0;0;9333;60361;117103;185099;0;0;3;27;53;89;6615282;6126889;6674326;7897799;7962477;8544480;8;8;10;11;12;12
475;3;F;1;33;1;7;5246645;5302585;4418000;3613500;3613500;2853500;970;970;776;582;582;459;0;0;0;0;0;0;0;0;0;0;0;0;6269612;6327755;5388003;4497463;4497369;3335237;5;5;5;4;3;3
475;3;F;1;33;1;8;;;617833;1459000;1349000;804500;;;142;388;349;194;;;0;0;0;0;;;0;0;0;0;;;653708;1546258;1747926;853622;;;1;2;2;1
475;3;F;1;33;1;9;2050631;2431474;2690547;2659465;2725318;2257094;951;1015;879;1158;1157;977;74935;196062;138784;91974;110657;88279;37;96;68;45;54;43;2331727;2873325;3025442;2933512;3028705;2510199;5;6;9;6;8;6
475;3;F;1;33;2;2;223513689;234735615;239670415;244693662;257569414;260152248;13444;14492;14918;15558;16135;16536;0;0;0;0;0;0;0;0;0;0;0;0;246683721;260697449;267032317;271690833;285976501;288369267;74;78;82;85;85;88
475;3;F;1;33;2;3;97854839;109967858;113863406;122770578;125422614;135624658;12804;13806;14298;15211;15365;16044;51058;0;4224;224120;77780;0;25;0;4;31;10;0;116190609;129996046;136017359;146690676;150423248;163966795;72;74;87;88;93;93
475;3;F;1;33;2;4;16596162;17053538;17857111;18373643;17640323;15953712;3576;3686;3939;4198;4068;3790;778187;837000;889516;839499;896245;802692;236;219;268;245;287;224;19446217;20346446;20290111;20674986;19949565;18125172;19;19;24;23;21;22
475;3;F;1;33;2;7;521747711;552318202;594747066;578732867;597916010;640869305;132009;140235;145773;155632;153302;168973;61679162;83041894;74640201;87454530;78993057;86788733;19404;24514;21856;23966;21468;23615;669621290;734287734;775609367;779981485;789616569;848477254;858;891;985;979;1005;1081
475;3;F;1;33;2;8;9264534;9215924;8714759;8789850;9747226;8750551;2698;2491;2224;2497;2659;2476;1928380;1890378;1910479;1440942;1579284;1631908;507;509;520;381;410;428;13190439;12817538;12305203;11858638;13009791;12208317;14;14;12;14;16;15
475;3;F;1;33;2;9;114644332;130724924;134008248;130721787;132715236;124205361;45477;49510;50574;52605;51559;49437;13442755;19393250;17514379;18247075;18102030;17695585;5907;8358;7516;7826;7182;7252;148016598;173224961;172398640;168294108;168244339;158127624;358;345;376;364;360;342
476;3;D;9;33;1;1;34612219;35976331;36101402;38986350;39070917;39562349;776;776;776;776;776;776;0;0;0;0;0;0;0;0;0;0;0;0;34992190;36382629;36478378;39432779;39465985;39929597;4;4;4;4;4;4
476;3;D;9;33;1;2;117179546;117179546;113507862;115417733;113980628;112600090;6014;5820;5626;5432;5432;5238;0;0;0;0;0;0;0;0;0;0;0;0;120469140;119675277;115688731;117634789;118227047;114622225;31;30;29;28;28;27
476;3;D;9;33;1;3;91849845;91582645;94134765;93452959;87816306;86227210;6208;6208;6208;6208;6014;5820;0;186126;0;0;0;0;0;34;0;0;0;0;97305847;95022509;104235184;100209370;90750686;88406339;32;32;32;32;31;30
476;3;D;9;33;1;4;66057373;64203309;65328133;62989891;61823858;60941219;6790;6596;6402;6014;5820;5820;0;18300;60008;0;0;0;0;4;13;0;0;0;68640000;66086769;67275519;64862778;63588731;62639407;35;34;33;31;30;30
476;3;D;9;33;1;5;2685100;2685100;2685100;2685100;2685100;2685100;581;581;581;581;581;581;0;0;0;0;0;0;0;0;0;0;0;0;2926555;2926555;2926555;2926555;2926555;2926555;3;3;3;3;3;3
476;3;D;9;33;2;1;90415830;86337321;87666321;87197762;89617825;84368031;1164;1164;1164;1164;1164;1067;0;0;0;0;0;0;0;0;0;0;0;0;90959538;86882553;88213203;87837954;90167995;84918903;6;6;6;6;6;6
476;3;D;9;33;2;2;170098039;172082928;170513673;176181523;184197133;175184753;7954;7954;7954;7760;7954;7760;0;0;0;0;0;0;0;0;0;0;0;0;172820007;174281896;172823236;178410033;188442312;177294097;41;41;41;40;41;40
476;3;D;9;33;2;3;218687919;212784124;207287587;209600205;210689087;207583743;12804;12416;12028;12028;12222;12028;70000;157844;21240;17500;0;0;20;44;6;5;0;0;238823178;224811201;212203853;214827736;215672871;211920005;66;64;62;62;63;62
476;3;D;9;33;2;4;63428356;64353438;69268165;63429970;64711537;64725348;7372;7372;7566;6402;6402;6402;161108;286308;86074;58255;0;0;43;76;23;15;0;0;71110177;66870011;71669827;65636282;66759391;66593828;38;38;39;33;33;33
476;3;D;9;33;2;5;4686512;4686512;4686512;4686512;4686512;4686512;968;968;968;968;968;968;0;0;0;0;0;0;0;0;0;0;0;0;5169332;5169332;5169332;5169332;5169332;5169332;5;5;5;5;5;5
476;3;D;9;33;2;8;3854126;3854126;4196486;5753598;6344549;5811386;776;776;818;1164;1164;1164;0;0;0;0;0;0;0;0;0;0;0;0;4049292;4050484;4406037;6016596;6630095;6054717;4;4;5;6;6;6
476;3;D;9;33;2;9;770903;770903;770903;770903;770903;770903;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;934964;934964;934964;934964;934964;934964;1;1;1;1;1;1
477;3;C;3;23;1;1;5416700;5416791;5416889;5416999;5491002;5491044;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;5808943;5809466;5810030;5810663;5885072;5886763;1;1;1;1;1;1
477;3;C;3;23;1;2;3297123;3297148;3475748;3475778;3521410;3521422;284;284;284;284;284;284;0;0;0;0;0;0;0;0;0;0;0;0;3784130;3734458;3958176;3925195;3973920;3975592;2;2;2;2;2;2
477;3;C;3;23;1;3;5965635;6201839;6342008;5926809;6166472;5395863;1319;1442;1494;1423;1514;1300;440838;391097;190527;385962;304022;0;72;69;52;105;60;0;7205179;7392886;7353821;7375861;7426761;6046906;7;8;8;8;9;8
477;3;C;3;23;1;4;1411389;1411393;1537132;1537138;1555714;1555716;388;388;388;388;388;388;365813;303102;165077;113492;57542;183082;88;73;32;22;11;35;1984547;1922468;1894764;1922268;1803869;1944483;2;2;2;2;2;2
477;3;C;3;23;1;9;989008;989008;995758;1004758;1231840;1252656;388;388;388;388;491;511;160000;98461;73845;110769;24960;46412;52;32;24;36;8;15;1351149;1285068;1267988;1315352;1549004;1547828;2;2;2;2;3;3
477;3;C;3;23;2;1;4562359;4562505;4562662;5444045;5518203;5518270;194;194;194;194;194;194;0;0;0;0;0;0;0;0;0;0;0;0;4796786;4797364;4797987;5679893;5754457;5755598;1;1;1;1;1;1
477;3;C;3;23;2;2;32832216;30489458;34645423;33347489;33794103;38521510;2716;2451;2716;2522;2522;2761;0;0;0;0;0;0;0;0;0;0;0;0;36638830;34041328;38537543;37040955;37368224;42715971;14;14;14;13;13;15
477;3;C;3;23;2;3;22003574;22011989;20864253;20896389;19865889;22464753;4307;4462;4216;4443;4158;4648;4135693;2175373;955519;2368082;2444530;2060753;565;303;165;383;343;305;29379795;27335709;24669588;26839494;25273859;27698900;23;24;22;23;24;25
477;3;C;3;23;2;4;3148351;3148365;3268068;3148396;3188029;4094103;582;582;582;582;582;776;317175;599640;539299;401052;421988;344725;50;96;86;62;65;51;3918430;4246280;4284493;4160267;4076139;4966940;3;3;3;3;3;4
477;3;C;3;23;2;7;11102350;11912246;12599155;10234565;10797392;10146049;2904;3234;3246;2839;2872;2716;1800307;2205059;1540163;1230946;1819775;1471633;327;464;312;254;298;298;14633343;16071561;16095121;13105667;14335687;13198028;15;17;17;15;16;15
477;3;C;3;23;2;8;724200;724204;724209;724215;732873;732875;194;194;194;194;194;194;192293;144220;19229;173064;136490;190111;36;30;4;36;28;39;1129272;1074709;925074;1180547;1076611;1137149;1;1;1;1;1;1
477;3;C;3;23;2;9;35436100;36220060;36114919;35083480;36089450;34571827;11667;12028;11570;11322;11458;11130;4181137;2021860;699963;4189242;3097943;1633888;980;568;189;1143;760;471;45126587;43609934;42069693;45432377;44759342;41527068;62;62;61;59;59;62
478;3;I;3;33;1;1;12413360;10977668;10726250;11259838;11927996;10147213;387;400;342;426;303;226;0;0;0;0;0;0;0;0;0;0;0;0;12664809;11230890;10974097;11516783;12173111;10384788;3;3;3;3;3;3
478;3;I;3;33;1;2;47499497;47469975;46866266;48020330;46112487;46943093;4051;4134;4064;4257;4064;4102;0;0;0;0;0;0;0;0;0;0;0;0;49025699;48988196;48332529;49492666;47543085;48397679;22;22;21;22;21;22
