ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;2;457;3;C;2;2;6;29422375;1550;30904270;1550;29937577;1550;31474079;1550
2023;2;457;3;C;2;3;6;;;;;;;;
2023;2;457;3;C;2;4;6;50071040;7532;56951676;7579;51431700;7662;60355347;7721
2023;2;457;3;C;2;5;6;;;;;;;;
2023;2;457;3;C;2;6;6;;;;;;;;
2023;2;457;3;C;2;7;6;163788999;37533;199184546;37719;157299987;35155;195969912;35312
2023;2;457;3;C;2;8;6;98910559;17965;118797787;18136;96528296;16906;118410553;17022
2023;2;457;3;C;2;9;6;;;;;;;;
2023;2;487;3;C;1;1;6;3012292;194;3196588;194;3012292;194;3197099;194
2023;2;487;3;C;1;2;6;597266;45;632616;45;609081;46;640219;46
2023;2;487;3;C;1;3;6;4567168;774;4942174;774;4564168;774;5072798;796
2023;2;487;3;C;1;4;6;7257146;1355;7945113;1407;7091854;1355;7644077;1377
2023;2;487;3;C;1;5;6;;;;;;;;
2023;2;487;3;C;1;6;6;;;;;;;;
2023;2;487;3;C;1;7;6;;;;;;;;
2023;2;487;3;C;1;8;6;;;;;;;;
2023;2;487;3;C;1;9;6;20057812;5722;23067135;5835;20607752;5658;23569149;5789
2023;2;487;3;C;2;1;6;16048931;774;16764572;774;16048931;774;16767413;774
2023;2;487;3;C;2;2;6;9914846;1161;10686401;1161;8995454;1064;9916526;1090
2023;2;487;3;C;2;3;6;14514927;2296;16473486;2467;12026431;2036;13835327;2188
2023;2;487;3;C;2;4;6;17265878;2993;19392645;3155;16978154;2948;19227117;3134
2023;2;487;3;C;2;5;6;5821195;1742;7129949;1935;5779986;1742;6739443;1843
2023;2;487;3;C;2;6;6;;;;;;;;
2023;2;487;3;C;2;7;6;5981506;1406;6666851;1471;5697006;1348;6329851;1409
2023;2;487;3;C;2;8;6;10275999;2122;12026370;2359;10914479;2180;12590472;2385
