anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,10,9,3,F,1,3,1,47461289,7360,55580970,7419
2018,10,9,3,F,1,4,1,25540974,4441,29015956,4462
2018,10,9,3,F,1,7,1,37123638,6694,43962316,6806
2018,10,9,3,F,1,9,1,16101031,4300,20160305,4514
2018,10,9,3,F,2,1,1,12566000,194,12816908,194
2018,10,9,3,F,2,2,1,1240242752,85574,1375859663,85903
2018,10,9,3,F,2,3,1,1041743259,125118,1193729737,125697
2018,10,9,3,F,2,4,1,120562802,19320,141310669,19649
2018,10,9,3,F,2,5,1,NA,NA,NA,NA
2018,10,9,3,F,2,7,1,3210555707,973415,4035777690,981865
2018,10,9,3,F,2,8,1,617104691,132445,736339706,134106
2018,10,9,3,F,2,9,1,155233335,44906,186017418,46128
2018,10,10,1,Q,1,1,1,4492684,194,4637488,194
2018,10,10,1,Q,1,2,1,4935835,388,5136341,388
2018,10,10,1,Q,1,3,1,1479965,582,1558516,584
2018,10,10,1,Q,1,4,1,5120117,1518,5456338,1527
2018,10,10,1,Q,1,9,1,NA,NA,NA,NA
2018,10,10,1,Q,2,1,1,2148998,194,2229171,194
2018,10,10,1,Q,2,2,1,8428766,776,8828740,776
2018,10,10,1,Q,2,3,1,NA,NA,NA,NA
2018,10,11,3,C,1,1,7,NA,NA,NA,NA
2018,10,11,3,C,1,2,7,11377908,966,13057547,966
2018,10,11,3,C,1,3,7,NA,NA,NA,NA
2018,10,11,3,C,1,4,7,6682235,1737,8453383,1737
2018,10,11,3,C,1,5,7,NA,NA,NA,NA
2018,10,11,3,C,1,6,7,NA,NA,NA,NA
2018,10,11,3,C,1,7,7,NA,NA,NA,NA
2018,10,11,3,C,1,8,7,NA,NA,NA,NA
2018,10,11,3,C,1,9,7,NA,NA,NA,NA
2018,10,11,3,C,2,1,7,33412126,966,35521452,966
2018,10,11,3,C,2,2,7,17284068,1930,20420351,1970
2018,10,11,3,C,2,3,7,6305897,1351,8846797,1503
2018,10,11,3,C,2,4,7,29853135,6122,36304353,6167
2018,10,11,3,C,2,5,7,NA,NA,NA,NA
2018,10,11,3,C,2,6,7,NA,NA,NA,NA
2018,10,11,3,C,2,7,7,NA,NA,NA,NA
2018,10,11,3,C,2,8,7,49670012,10713,61109176,10838
2018,10,11,3,C,2,9,7,41157910,11189,51855258,11218
2018,10,12,3,H,1,1,1,2147933,189,2247583,189
2018,10,12,3,H,1,2,1,18731289,2458,20328703,2458
2018,10,12,3,H,1,3,1,2176735,567,2341462,567
2018,10,12,3,H,1,4,1,11641389,3311,12766178,3311
2018,10,12,3,H,1,5,1,NA,NA,NA,NA
2018,10,12,3,H,1,6,1,NA,NA,NA,NA
2018,10,12,3,H,1,7,1,NA,NA,NA,NA
2018,10,12,3,H,1,8,1,NA,NA,NA,NA
2018,10,12,3,H,1,9,1,NA,NA,NA,NA
2018,10,12,3,H,2,1,1,38594933,1512,43169510,1512
2018,10,12,3,H,2,2,1,52003107,7397,57555494,7397
2018,10,12,3,H,2,3,1,10885696,2772,12562019,2787
2018,10,12,3,H,2,4,1,30202840,7944,35078076,7967
2018,10,12,3,H,2,5,1,NA,NA,NA,NA
2018,10,12,3,H,2,6,1,NA,NA,NA,NA
2018,10,12,3,H,2,7,1,NA,NA,NA,NA
2018,10,12,3,H,2,8,1,565916521,93596,719038351,93769
2018,10,12,3,H,2,9,1,44504729,11794,58862526,11794
2018,10,13,3,C,1,1,1,0,0,0,0
2018,10,13,3,C,1,2,1,2467090,196,2550050,196
2018,10,13,3,C,1,3,1,1676147,391,1760275,391
2018,10,13,3,C,1,4,1,0,0,0,0
2018,10,13,3,C,1,5,1,0,0,0,0
2018,10,13,3,C,1,6,1,0,0,0,0
2018,10,13,3,C,1,7,1,8920778,3719,9514714,3727
2018,10,13,3,C,1,8,1,0,0,0,0
2018,10,13,3,C,1,9,1,0,0,0,0
2018,10,13,3,C,2,1,1,4845462,196,4949317,196
2018,10,13,3,C,2,2,1,10223729,1173,10646624,1178
2018,10,13,3,C,2,3,1,2013310,587,2140686,594
2018,10,13,3,C,2,4,1,9236439,1597,10400237,1745
2018,10,13,3,C,2,5,1,792651,196,970045,218
2018,10,13,3,C,2,6,1,0,0,0,0
2018,10,13,3,C,2,7,1,160565806,63440,170051940,63918
2018,10,13,3,C,2,8,1,8469551,1955,9368474,2070
2018,10,13,3,C,2,9,1,2902802,1331,3083159,1351
