anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,12,11,3,C,2,4,7,28347573,5974,33938723,6013
2018,12,11,3,C,2,5,7,NA,NA,0,NA
2018,12,11,3,C,2,6,7,NA,NA,0,NA
2018,12,11,3,C,2,7,7,NA,NA,0,NA
2018,12,11,3,C,2,8,7,49103596,10051,62205334,10558
2018,12,11,3,C,2,9,7,40068673,10019,50565764,10428
2018,12,12,3,H,1,1,1,2158421,189,2258585,189
2018,12,12,3,H,1,2,1,9614240,1323,10315190,1323
2018,12,12,3,H,1,3,1,1245681,378,1341613,378
2018,12,12,3,H,1,4,1,9500700,2646,11228843,2646
2018,12,12,3,H,1,5,1,0,NA,0,NA
2018,12,12,3,H,1,6,1,0,NA,0,NA
2018,12,12,3,H,1,7,1,0,NA,0,NA
2018,12,12,3,H,1,8,1,0,NA,0,NA
2018,12,12,3,H,1,9,1,0,NA,0,NA
2018,12,12,3,H,2,1,1,40888401,1512,45298620,1512
2018,12,12,3,H,2,2,1,35086942,5109,38389188,5109
2018,12,12,3,H,2,3,1,11465118,2835,13294210,2865
2018,12,12,3,H,2,4,1,29022092,7371,34730466,7401
2018,12,12,3,H,2,5,1,NA,NA,NA,NA
2018,12,12,3,H,2,6,1,NA,NA,NA,NA
2018,12,12,3,H,2,7,1,NA,NA,NA,NA
2018,12,12,3,H,2,8,1,535219998,91536,668435464,91791
2018,12,12,3,H,2,9,1,43894983,11661,56375264,11678
2018,12,13,3,C,1,1,1,NA,NA,NA,NA
2018,12,13,3,C,1,2,1,2466520,195,2551023,195
2018,12,13,3,C,1,3,1,1629097,375,1711041,375
2018,12,13,3,C,1,4,1,NA,NA,NA,NA
2018,12,13,3,C,1,5,1,NA,NA,NA,NA
2018,12,13,3,C,1,6,1,NA,NA,NA,NA
2018,12,13,3,C,1,7,1,9663617,4010,10344539,4050
2018,12,13,3,C,1,8,1,NA,NA,NA,NA
2018,12,13,3,C,1,9,1,NA,NA,NA,NA
2018,12,13,3,C,2,1,1,4845503,196,4950407,196
2018,12,13,3,C,2,2,1,10520251,1166,11102692,1181
2018,12,13,3,C,2,3,1,2125456,587,2263459,599
2018,12,13,3,C,2,4,1,8327872,1401,8944591,1461
2018,12,13,3,C,2,5,1,792703,196,986932,216
2018,12,13,3,C,2,6,1,NA,NA,NA,NA
2018,12,13,3,C,2,7,1,159059725,61380,169571817,62081
2018,12,13,3,C,2,8,1,8625917,1940,9547698,2065
2018,12,13,3,C,2,9,1,2838727,1305,3005364,1314
2018,12,14,3,C,1,1,7,3626034,194,3799590,194
2018,12,14,3,C,1,2,7,5570218,776,6261456,804
2018,12,14,3,C,1,3,7,7016226,1552,7907384,1585
2018,12,14,3,C,1,4,7,NA,NA,NA,NA
2018,12,14,3,C,1,5,7,NA,NA,NA,NA
2018,12,14,3,C,1,6,7,12413051,582,12923706,582
2018,12,14,3,C,1,7,7,379095,149,544550,171
2018,12,14,3,C,1,8,7,NA,NA,NA,NA
2018,12,14,3,C,1,9,7,NA,NA,NA,NA
2018,12,14,3,C,2,1,7,32227286,970,33524744,970
2018,12,14,3,C,2,2,7,37719350,3298,41973125,3450
2018,12,14,3,C,2,3,7,26936084,4462,32642171,4796
2018,12,14,3,C,2,4,7,NA,NA,NA,NA
2018,12,14,3,C,2,5,7,NA,NA,NA,NA
2018,12,14,3,C,2,6,7,23029058,776,23796696,776
2018,12,14,3,C,2,7,7,90494513,26940,118567420,30048
2018,12,14,3,C,2,8,7,NA,NA,NA,NA
2018,12,14,3,C,2,9,7,NA,NA,NA,NA
2018,12,15,3,P,1,1,1,395670411,25127,411413418,25127
2018,12,15,3,P,1,2,1,808294678,76069,852290857,76171
2018,12,15,3,P,1,3,1,97084232,19036,103573572,19178
2018,12,15,3,P,1,4,1,445288563,75203,476104168,76048
2018,12,15,3,P,1,5,1,NA,NA,NA,NA
2018,12,15,3,P,1,7,1,7522621,2903,7996558,2931
2018,12,15,3,P,1,9,1,NA,NA,NA,NA
2018,12,15,3,P,2,1,1,417995071,24013,432561221,24013
2018,12,15,3,P,2,2,1,785347920,61265,821041704,61347
2018,12,15,3,P,2,3,1,56576657,13358,61377993,13674
2018,12,15,3,P,2,4,1,237187574,41576,258102108,43235
2018,12,15,3,P,2,5,1,NA,NA,NA,NA
2018,12,15,3,P,2,7,1,10111621,2709,11418917,2927
2018,12,15,3,P,2,8,1,NA,NA,NA,NA
2018,12,15,3,P,2,9,1,9815151,3264,11827187,3647
2018,12,17,1,K,1,1,3,8355291,194,8591609,194
2018,12,17,1,K,1,2,3,NA,NA,NA,NA
2018,12,17,1,K,1,3,3,NA,NA,NA,NA
2018,12,17,1,K,1,4,3,919025,82,1082151,84
2018,12,17,1,K,2,1,3,16357227,388,16829863,388
2018,12,17,1,K,2,2,3,29566083,582,30223213,582
2018,12,17,1,K,2,3,3,NA,NA,NA,NA
2018,12,17,1,K,2,4,3,5908204,388,6432824,388
2018,12,18,3,Q,1,1,1,9082542,757,9831769,781
2018,12,18,3,Q,1,2,1,1014604882,88825,1084551137,90518
2018,12,18,3,Q,1,3,1,422473096,116358,488941034,120846
2018,12,18,3,Q,1,4,1,87267831,27245,103724899,28574
2018,12,18,3,Q,1,5,1,NA,NA,NA,NA
2018,12,18,3,Q,1,9,1,44911943,17217,59659737,20202
2018,12,18,3,Q,2,1,1,7926883,378,8166196,378
2018,12,18,3,Q,2,2,1,1070003168,54713,1118057935,55666
2018,12,18,3,Q,2,3,1,68488401,20055,82792787,21814
2018,12,18,3,Q,2,4,1,25590310,7379,31329736,8127
2018,12,18,3,Q,2,5,1,NA,NA,NA,NA
2018,12,18,3,Q,2,7,1,NA,NA,NA,NA
2018,12,18,3,Q,2,8,1,464575,189,585998,208
2018,12,18,3,Q,2,9,1,52722279,18163,66512071,20385
2018,12,19,2,G,1,1,2,NA,NA,NA,NA
2018,12,19,2,G,1,2,2,488193,194,617803,194
2018,12,19,2,G,1,3,2,1644659,194,1855417,194
2018,12,19,2,G,1,4,2,6466239,2154,8069693,2180
2018,12,19,2,G,1,6,2,NA,NA,NA,NA
2018,12,19,2,G,1,7,2,40550822,20971,49257790,21152
2018,12,19,2,G,1,9,2,NA,NA,NA,NA
2018,12,19,2,G,2,1,2,8890806,387,9258390,387
2018,12,19,2,G,2,2,2,8041743,1161,9092305,1161
2018,12,19,2,G,2,3,2,7415189,961,8180867,965
2018,12,19,2,G,2,4,2,10945638,2503,12948259,2550
2018,12,19,2,G,2,6,2,NA,NA,NA,NA
2018,12,19,2,G,2,7,2,20973957,10638,26090367,10785
2018,12,19,2,G,2,8,2,NA,NA,NA,NA
2018,12,19,2,G,2,9,2,NA,NA,NA,NA
2018,12,20,3,O,1,1,1,15942700,1514,16745200,1514
2018,12,20,3,O,1,2,1,1396314501,128056,1505953115,135063
2018,12,20,3,O,1,3,1,422859118,117027,485608628,126030
2018,12,20,3,O,1,4,1,163249307,51923,184901869,54513
2018,12,20,3,O,1,9,1,88359258,32851,109325530,38222
2018,12,20,3,O,2,1,1,20959841,710,21344480,710
2018,12,20,3,O,2,2,1,1377596495,82712,1445032271,86334
2018,12,20,3,O,2,3,1,90939086,21872,105702301,24418
2018,12,20,3,O,2,4,1,33271939,8968,38733918,9701
2018,12,20,3,O,2,5,1,NA,NA,NA,NA
2018,12,20,3,O,2,7,1,NA,NA,NA,NA
2018,12,20,3,O,2,8,1,31947765,9397,40594268,11116
2018,12,20,3,O,2,9,1,65632660,20724,87959765,24634
2018,12,21,3,O,1,1,1,NA,NA,NA,NA
2018,12,21,3,O,1,2,1,330937472,29736,381756192,29736
2018,12,21,3,O,1,3,1,NA,NA,NA,NA
2018,12,21,3,O,1,4,1,77491572,14190,86805595,14190
2018,12,21,3,O,1,9,1,NA,NA,NA,NA
2018,12,21,3,O,2,1,1,4331306,189,4475694,189
2018,12,21,3,O,2,2,1,751926364,59321,893152117,59408
2018,12,21,3,O,2,3,1,NA,NA,NA,NA
2018,12,21,3,O,2,4,1,60290828,12109,82453538,12130
2018,12,21,3,O,2,5,1,NA,NA,NA,NA
2018,12,21,3,O,2,7,1,NA,NA,NA,NA
2018,12,21,3,O,2,8,1,1332593,378,1685664,378
2018,12,21,3,O,2,9,1,NA,NA,NA,NA
2018,12,22,1,K,1,1,3,4177048,194,4322057,194
2018,12,22,1,K,1,2,3,15828892,928,16936091,928
2018,12,22,1,K,1,3,3,NA,NA,NA,NA
2018,12,22,1,K,1,4,3,1401684,194,1559051,194
2018,12,22,1,K,2,1,3,16296746,387,16658022,387
2018,12,22,1,K,2,2,3,45095128,1791,46838695,1791
2018,12,22,1,K,2,3,3,NA,NA,NA,NA
2018,12,22,1,K,2,4,3,1411084,194,1490728,194
2018,12,23,3,P,1,1,1,NA,NA,NA,NA
2018,12,23,3,P,1,2,1,42948883,8331,48299398,8331
