A¤o;Mes;ID_Empresa;Tama¤o;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;8;1066;3;Q;1;5;3;10557716;4457;13499986;4642;10129115;4328;13513997;4567
2019;8;1066;3;Q;1;6;3;;;;;;;;
2019;8;1066;3;Q;1;7;3;;;;;;;;
2019;8;1066;3;Q;1;8;3;558000;194;686186;194;638000;194;766186;194
2019;8;1066;3;Q;1;9;3;8316423;4100;10610685;4144;8331422;4263;11172262;4324
2019;8;1066;3;Q;2;1;3;2261900;194;2929126;194;2236500;194;2903204;194
2019;8;1066;3;Q;2;2;3;8837729;1941;10696184;1953;11082959;2503;13540951;2557
2019;8;1066;3;Q;2;3;3;1193100;581;1520451;591;1113731;568;1456932;586
2019;8;1066;3;Q;2;4;3;2840950;774;3571252;774;2774547;755;3494723;755
2019;8;1066;3;Q;2;5;3;473975;194;620423;206;473975;194;659128;194
2019;8;1066;3;Q;2;6;3;;;;;;;;
2019;8;1066;3;Q;2;7;3;;;;;;;;
2019;8;1066;3;Q;2;8;3;2037515;968;2745295;979;1829856;864;2437359;864
2019;8;1066;3;Q;2;9;3;301000;194;438458;194;301000;194;438458;194
2019;8;1067;3;P;1;1;1;27384616;1324;27818545;1324;25357867;1324;25792412;1324
2019;8;1067;3;P;1;2;1;319730793;25895;330942980;26029;282931906;25628;293911069;25834
2019;8;1067;3;P;1;3;1;15456708;3216;17050673;3392;15456708;3216;16950851;3374
2019;8;1067;3;P;1;4;1;142094798;31029;152084689;31973;142703094;31218;153877907;32347
2019;8;1067;3;P;1;5;1;63313003;25164;69230106;26402;62356496;24407;67334150;25347
2019;8;1067;3;P;1;6;1;;;;;;;;
2019;8;1067;3;P;1;7;1;;;;;;;;
2019;8;1067;3;P;1;8;1;;;;;;;;
2019;8;1067;3;P;1;9;1;;;;;;;;
2019;8;1067;3;P;2;1;1;128234669;6244;130015107;6244;136634621;6622;138541744;6622
2019;8;1067;3;P;2;2;1;526705170;37943;543773984;38041;453582178;38193;469277506;38311
2019;8;1067;3;P;2;3;1;32754359;6622;36341851;7001;32691180;6811;36339556;7208
2019;8;1067;3;P;2;4;1;70935379;15893;77606281;16652;70828163;16082;77075646;16756
2019;8;1067;3;P;2;5;1;100692861;30083;108527266;31076;100950127;30083;108030672;30914
2019;8;1067;3;P;2;6;1;;;;;;;;
2019;8;1067;3;P;2;7;1;;;;;;;;
2019;8;1067;3;P;2;8;1;;;;;;;;
2019;8;1067;3;P;2;9;1;;;;;;;;
2019;8;1068;3;P;1;1;1;91467405;6036;95932303;6036;83828712;5668;87989059;5668
2019;8;1068;3;P;1;2;1;310525594;31790;329764661;31800;312772366;32226;331985536;32234
2019;8;1068;3;P;1;3;1;65643011;10369;76201834;10504;66465727;10401;76821215;10497
2019;8;1068;3;P;1;4;1;96779094;23511;118992810;24080;101014995;24359;123809117;24900
2019;8;1068;3;P;1;5;1;626523;181;788945;181;671275;194;841294;194
2019;8;1068;3;P;1;6;1;;;;;0;0;0;0
2019;8;1068;3;P;1;7;1;;;;;0;0;0;0
2019;8;1068;3;P;1;8;1;;;;;0;0;0;0
2019;8;1068;3;P;1;9;1;33364685;17858;40325842;17858;33703379;18046;40783486;18046
2019;8;1068;3;P;2;1;1;181044680;13541;190891567;13541;180001670;13547;189834377;13547
2019;8;1068;3;P;2;2;1;324170736;31424;344550470;31555;325398982;31160;344976587;31241
2019;8;1068;3;P;2;3;1;64121309;9402;74307431;9726;62166922;9092;71840907;9471
2019;8;1068;3;P;2;4;1;50814085;12380;65710684;13139;51555768;12449;66529250;13217
2019;8;1068;3;P;2;5;1;639213;194;818420;194;639213;194;818420;194
2019;8;1068;3;P;2;6;1;;;;;0;0;0;0
2019;8;1068;3;P;2;7;1;4032016;970;7158282;1342;4032016;970;6784417;1276
2019;8;1068;3;P;2;8;1;1840696;388;2745852;461;1840696;388;2760910;463
2019;8;1068;3;P;2;9;1;7320327;3685;8468631;3685;8056110;4086;9224485;4086
2019;8;1069;3;F;1;1;1;0;;0;;0;;0;
2019;8;1069;3;F;1;2;1;8851497;954;9924784;954;8801263;947;9868729;947
2019;8;1069;3;F;1;3;1;1128146;192;1186810;192;1128146;192;1186810;192
2019;8;1069;3;F;1;4;1;2680146;806;3055032;806;3597917;1152;4123656;1154
2019;8;1069;3;F;1;5;1;528750;192;609418;192;1081250;384;1243963;384
2019;8;1069;3;F;1;6;1;0;;0;;0;;0;
2019;8;1069;3;F;1;7;1;652498;204;753102;205;662804;211;766912;212
2019;8;1069;3;F;1;8;1;0;;0;;0;;0;
2019;8;1069;3;F;1;9;1;1227500;576;1475899;576;993582;486;1206195;488
2019;8;1069;3;F;2;1;1;4300000;384;4420400;384;4300000;384;4420400;384
2019;8;1069;3;F;2;2;1;25035011;2496;27535323;2503;25332556;2618;27914929;2630
2019;8;1069;3;F;2;3;1;5075938;576;5667586;576;6372334;826;7086674;826
2019;8;1069;3;F;2;4;1;3735604;774;4225671;780;5781626;1421;6598547;1430
2019;8;1069;3;F;2;5;1;9231674;3283;10523538;3283;9868671;3392;11240207;3392
2019;8;1069;3;F;2;6;1;;;;;;;;
2019;8;1069;3;F;2;7;1;19977469;5363;23052623;5455;26456759;7398;30842844;7546
2019;8;1069;3;F;2;8;1;466519;189;564887;193;455546;166;536364;168
2019;8;1069;3;F;2;9;1;7012553;3270;8411775;3312;10913966;5101;13155934;5183
2019;8;1070;1;L;1;1;1;1739146;194;1962626;194;1739146;194;1962626;194
2019;8;1070;1;L;1;2;1;1196648;194;1383628;194;1196648;194;1383628;194
2019;8;1070;1;L;1;3;1;;;;;;;;
2019;8;1070;1;L;1;4;1;;;;;;;;
2019;8;1070;1;L;1;5;1;;;;;;;;
2019;8;1070;1;L;1;6;1;;;;;;;;
2019;8;1070;1;L;1;7;1;;;;;;;;
2019;8;1070;1;L;1;8;1;;;;;;;;
2019;8;1070;1;L;1;9;1;166500;36;181385;36;166500;36;181385;36
2019;8;1070;1;L;2;1;1;;;;;;;;
2019;8;1070;1;L;2;2;1;;;;;;;;
2019;8;1070;1;L;2;3;1;869146;194;979496;194;869146;194;979496;194
2019;8;1070;1;L;2;4;1;;;;;;;;
2019;8;1070;1;L;2;5;1;;;;;;;;
2019;8;1070;1;L;2;6;1;;;;;;;;
2019;8;1070;1;L;2;7;1;2133446;1164;2509993;1172;2100463;1164;2447576;1165
2019;8;1070;1;L;2;8;1;;;;;;;;
2019;8;1070;1;L;2;9;1;60306;10;67128;10;60324;10;66952;10
2019;8;1071;3;H;1;1;2;0;0;0;0;0;0;0;0
2019;8;1071;3;H;1;2;2;24594676;1963;27746178;1972;24896366;1969;27924106;1973
2019;8;1071;3;H;1;3;2;1675601;179;1917133;179;1694106;179;1931869;179
2019;8;1071;3;H;1;4;2;7262152;716;8318068;721;7344144;716;8299627;719
2019;8;1071;3;H;1;5;2;478697;179;696528;180;483960;179;694271;182
2019;8;1071;3;H;1;6;2;0;0;0;0;0;0;0;0
2019;8;1071;3;H;1;7;2;0;0;0;0;0;0;0;0
2019;8;1071;3;H;1;8;2;0;0;0;0;0;0;0;0
2019;8;1071;3;H;1;9;2;0;0;0;0;0;0;0;0
2019;8;1071;3;H;2;1;2;48230223;537;51485292;537;48775257;537;51978041;537
2019;8;1071;3;H;2;2;2;49039710;2608;53742040;2617;49590550;2500;54147224;2510
2019;8;1071;3;H;2;3;2;483018;129;593290;129;492626;129;601628;129
2019;8;1071;3;H;2;4;2;7907623;537;8858502;569;7979714;537;8888911;565
2019;8;1071;3;H;2;5;2;;;;;0;0;0;0
2019;8;1071;3;H;2;6;2;;;;;0;0;0;0
2019;8;1071;3;H;2;7;2;;;;;0;0;0;0
2019;8;1071;3;H;2;8;2;;;;;0;0;0;0
2019;8;1071;3;H;2;9;2;;;;;0;0;0;0
2019;8;1072;3;K;1;1;3;8831679;183;9055642;183;8831679;183;9062173;183
2019;8;1072;3;K;1;2;3;107791043;9333;118834555;9333;109681582;9516;121258412;9516
2019;8;1072;3;K;1;3;3;8521620;1464;9851589;1464;8661522;1464;10049448;1464
2019;8;1072;3;K;1;4;3;13550676;1647;15134260;1647;14457731;1830;16238268;1830
2019;8;1072;3;K;1;5;3;;;;;;;;
2019;8;1072;3;K;1;6;3;;;;;;;;
2019;8;1072;3;K;1;7;3;;;;;;;;
2019;8;1072;3;K;1;8;3;;;;;;;;
2019;8;1072;3;K;1;9;3;;;;;;;;
2019;8;1072;3;K;2;1;3;70504884;1098;71676277;1098;70644621;1098;71854947;1098
2019;8;1072;3;K;2;2;3;300611172;22875;327496685;22875;303272820;23241;331326810;23241
2019;8;1072;3;K;2;3;3;8402498;1281;9551777;1281;8402498;1281;9602489;1281
2019;8;1072;3;K;2;4;3;8488272;1647;9959356;1647;8488272;1647;10024581;1647
2019;8;1072;3;K;2;5;3;10843475;1830;13189914;1909;10843475;1830;12926776;1870
2019;8;1072;3;K;2;6;3;;;;;;;;
2019;8;1072;3;K;2;7;3;;;;;;;;
2019;8;1072;3;K;2;8;3;706037;183;1017687;212;706037;183;1026604;211
2019;8;1072;3;K;2;9;3;4018534;1281;5017725;1284;4018534;1281;5057948;1283
2019;8;1073;3;H;1;1;2;;;;;;;;
2019;8;1073;3;H;1;2;2;;;;;;;;
2019;8;1073;3;H;1;3;2;1283487;188;1487188;188;1283487;188;1473492;188
2019;8;1073;3;H;1;4;2;2058809;188;2309675;188;2058809;188;2282283;188
2019;8;1073;3;H;1;5;2;;;;;;;;
2019;8;1073;3;H;1;6;2;;;;;;;;
2019;8;1073;3;H;1;7;2;;;;;;;;
2019;8;1073;3;H;1;8;2;;;;;;;;
2019;8;1073;3;H;1;9;2;;;;;;;;
2019;8;1073;3;H;2;1;2;20774027;376;21620196;376;20774027;376;21535332;376
2019;8;1073;3;H;2;2;2;18783220;1316;20475805;1316;19974848;1316;21524744;1316
2019;8;1073;3;H;2;3;2;1202098;188;1387872;188;1202098;188;1387872;188
2019;8;1073;3;H;2;4;2;2085138;376;2481181;376;2085138;376;2433245;376
2019;8;1073;3;H;2;5;2;576293;194;921224;244;576293;188;945666;238
2019;8;1073;3;H;2;6;2;;;;;;;;
2019;8;1073;3;H;2;7;2;;;;;;;;
2019;8;1073;3;H;2;8;2;;;;;;;;
2019;8;1073;3;H;2;9;2;;;;;;;;
2019;8;1074;3;Q;1;1;1;212154929;12087;223386318;12115;210287529;12249;216497967;12279
2019;8;1074;3;Q;1;2;1;605288870;46569;739565394;51706;603634830;46339;740076111;52107
2019;8;1074;3;Q;1;3;1;320167891;65495;391087769;70162;331593592;65361;399258469;70592
2019;8;1074;3;Q;1;4;1;59613203;13621;69917156;14009;59077568;13363;69564220;13955
2019;8;1074;3;Q;1;5;1;1658332;574;1905132;582;1380599;439;1673727;466
2019;8;1074;3;Q;1;6;1;0;0;0;0;0;0;0;0
2019;8;1074;3;Q;1;7;1;0;0;0;0;0;0;0;0
2019;8;1074;3;Q;1;8;1;0;0;0;0;0;0;0;0
2019;8;1074;3;Q;1;9;1;3907170;1364;5182536;1496;3974130;1351;5588736;1563
2019;8;1074;3;Q;2;1;1;135131088;4885;139885949;4885;144246286;4827;148945472;4827
2019;8;1074;3;Q;2;2;1;209490509;9164;226099880;9611;212575708;9128;228388649;9588
2019;8;1074;3;Q;2;3;1;43123719;8978;50540872;9407;44409057;8869;51426553;9304
2019;8;1074;3;Q;2;4;1;41370692;6739;48803597;7072;41058606;6598;50871148;7291
2019;8;1074;3;Q;2;5;1;14755384;4644;17951380;4915;14960785;4650;18208523;4927
2019;8;1074;3;Q;2;6;1;0;0;0;0;0;0;0;0
2019;8;1074;3;Q;2;7;1;2953922;387;3330438;409;2986621;380;3287051;384
2019;8;1074;3;Q;2;8;1;2033308;581;2535013;637;2314436;581;3031995;683
2019;8;1074;3;Q;2;9;1;12721690;3361;14806971;3472;13122261;3443;15531515;3616
2019;8;1075;3;H;1;1;3;21828318;774;22229746;774;21828318;774;22230318;774
2019;8;1075;3;H;1;2;3;70256938;6753;72868278;6753;71101587;6934;74457806;6934
2019;8;1075;3;H;1;3;3;10405840;1296;11359516;1330;9647756;1355;10836360;1396
2019;8;1075;3;H;1;4;3;20711696;3483;23223285;3617;20679604;3444;23003605;3571
2019;8;1075;3;H;1;5;3;;;;;;;;
2019;8;1075;3;H;1;6;3;;;;;;;;
2019;8;1075;3;H;1;7;3;2349750;387;2727302;402;2251692;581;2594336;600
2019;8;1075;3;H;1;8;3;;;;;;;;
2019;8;1075;3;H;1;9;3;;;;;;;;
2019;8;1075;3;H;2;1;3;122223213;3872;124677049;3872;118825679;3775;121232150;3775
2019;8;1075;3;H;2;2;3;126715024;11655;132468086;11655;128529562;11933;134925594;11933
2019;8;1075;3;H;2;3;3;429381492;12074;439184070;12114;436596081;12055;446020286;12087
2019;8;1075;3;H;2;4;3;40060883;5708;49867272;6336;39777086;5592;48803096;6211
2019;8;1075;3;H;2;5;3;0;0;0;0;0;0;0;0
2019;8;1075;3;H;2;6;3;0;0;0;0;0;0;0;0
2019;8;1075;3;H;2;7;3;184847440;42841;244697393;47575;178671833;42699;228727685;46978
2019;8;1075;3;H;2;8;3;0;0;0;0;0;0;0;0
2019;8;1075;3;H;2;9;3;0;0;0;0;0;0;0;0
2019;8;1076;3;K;1;1;2;21775927;800;24597318;800;25035127;961;28355621;961
2019;8;1076;3;K;1;2;2;758537023;115335;856116320;115582;729989917;105119;820491717;105197
2019;8;1076;3;K;1;3;2;;;;;;;;
2019;8;1076;3;K;1;4;2;244586900;72900;299200669;73611;264093700;80490;321114585;81054
2019;8;1076;3;K;1;5;2;;;;;;;;
2019;8;1076;3;K;1;6;2;;;;;;;;
2019;8;1076;3;K;1;7;2;;;;;;;;
2019;8;1076;3;K;1;8;2;;;;;;;;
2019;8;1076;3;K;1;9;2;13565492;7065;17262001;7086;12856883;7134;16405026;7162
2019;8;1076;3;K;2;1;2;92290535;2786;102697124;2786;88650049;2709;99226161;2709
2019;8;1076;3;K;2;2;2;499689764;60795;558706464;60909;449462291;55667;503838742;55742
2019;8;1076;3;K;2;3;2;;;;;;;;
2019;8;1076;3;K;2;4;2;60472236;16155;72841376;16379;69710856;19582;83494211;19771
2019;8;1076;3;K;2;5;2;;;;;;;;
2019;8;1076;3;K;2;6;2;;;;;;;;
2019;8;1076;3;K;2;7;2;;;;;;;;
2019;8;1076;3;K;2;8;2;;;;;;;;
2019;8;1076;3;K;2;9;2;5630174;2115;6944367;2142;5363042;1935;6715926;1979
2019;8;1077;3;K;1;1;2;38573008;1355;39882711;1355;36079095;1258;37330239;1258
2019;8;1077;3;K;1;2;2;467792599;38971;512379813;39223;470293838;39171;517972137;39512
2019;8;1077;3;K;1;3;2;1003788655;138475;1078721630;138497;1060278576;137572;1136398259;137593
2019;8;1077;3;K;1;4;2;347553185;82328;419759188;82968;361070335;83108;434580663;84016
2019;8;1077;3;K;1;5;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;1;6;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;1;7;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;1;8;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;1;9;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;2;1;2;170391337;4560;177956465;4560;166609327;4644;174127747;4644
2019;8;1077;3;K;2;2;2;324763333;24929;351839610;24990;335296833;25200;363637336;25313
2019;8;1077;3;K;2;3;2;640591409;84669;686384742;84694;636335934;85001;681371674;85019
2019;8;1077;3;K;2;4;2;99223962;21156;118351419;21535;106570675;21569;126062268;21950
2019;8;1077;3;K;2;5;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;2;6;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;2;7;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;2;8;2;0;0;0;0;0;0;0;0
2019;8;1077;3;K;2;9;2;0;0;0;0;0;0;0;0
2019;8;1078;3;G;1;1;3;33595783;774;34345034;774;31845513;684;32427717;684
2019;8;1078;3;G;1;2;3;210465395;17299;226553555;17299;220270125;18228;240256102;18228
2019;8;1078;3;G;1;3;3;45478151;5521;50165853;5521;43553255;5399;48887892;5399
2019;8;1078;3;G;1;4;3;109257612;20208;127478873;20924;111249714;20563;130402497;21127
2019;8;1078;3;G;1;5;3;;;;;;;;
2019;8;1078;3;G;1;6;3;;;;;;;;
2019;8;1078;3;G;1;7;3;;;;;;;;
2019;8;1078;3;G;1;8;3;;;;;;;;
2019;8;1078;3;G;1;9;3;3168281;581;4089164;643;3052852;568;3833349;600
2019;8;1078;3;G;2;1;3;152304163;3457;159470447;3457;148857999;3341;153655031;3341
2019;8;1078;3;G;2;2;3;422233562;34088;462988249;34088;418129461;34198;452407119;34198
2019;8;1078;3;G;2;3;3;100686931;12629;117204229;13231;98938727;12397;114295542;12900
2019;8;1078;3;G;2;4;3;133764337;29156;191477831;31634;132935482;29375;187090707;31454
2019;8;1078;3;G;2;5;3;5131115;877;7292398;999;5227448;903;6862354;995
2019;8;1078;3;G;2;6;3;;;;;;;;
2019;8;1078;3;G;2;7;3;1368687;194;1817649;219;1339202;194;1791154;220
2019;8;1078;3;G;2;8;3;49861300;8953;64139481;9822;45725998;8940;57862576;9599
2019;8;1078;3;G;2;9;3;69971299;16822;92850682;18695;69039868;16925;88290376;18401
2019;8;1079;3;K;1;1;1;1134907053;39600;1193539846;39600;1133955182;38880;1175585218;38880
2019;8;1079;3;K;1;2;1;3987581267;291600;4632660527;294282;3955765271;290880;4515426814;293516
2019;8;1079;3;K;1;3;1;2634713395;312480;3285924625;324043;2187601196;313920;2764112062;323782
2019;8;1079;3;K;1;4;1;2213354354;442260;2992238625;455440;2201937564;439020;2899091345;450405
2019;8;1079;3;K;1;5;1;4310204;540;5217810;547;4310202;540;5153158;546
2019;8;1079;3;K;1;6;1;36726571;5037;41544112;5039;36726571;5037;41544112;5039
2019;8;1079;3;K;1;7;1;;;;;;;;
2019;8;1079;3;K;1;8;1;;;;;;;;
2019;8;1079;3;K;1;9;1;;;;;;;;
2019;8;1079;3;K;2;1;1;3074381747;83700;3184150432;83700;3067871598;84780;3156765419;84780
2019;8;1079;3;K;2;2;1;4812984121;336600;5572373678;339958;4839548821;336780;5518270804;340915
2019;8;1079;3;K;2;3;1;1644340779;222120;2153883998;233230;1481924730;223920;1931656312;233615
2019;8;1079;3;K;2;4;1;1203128205;267480;1677648983;277419;1186948474;263880;1610275664;272636
2019;8;1079;3;K;2;5;1;462958504;91980;675433894;101985;466887787;92160;649715272;99759
2019;8;1079;3;K;2;6;1;232023658;30270;265242627;30271;232023658;30270;265242627;30271
2019;8;1079;3;K;2;7;1;;;;;;;;
2019;8;1079;3;K;2;8;1;2561098;180;3394468;209;2561099;180;3188049;199
2019;8;1079;3;K;2;9;1;196553;77;243352;78;196553;77;243352;78
2019;8;1080;3;K;1;1;1;1711371026;84349;1775774524;84349;1709781100;84156;1773314667;84162
2019;8;1080;3;K;1;2;1;4016850915;381066;4308673291;383854;4027679480;379712;4309447259;383292
2019;8;1080;3;K;1;3;1;922855981;81593;990516903;81596;944837239;80819;1009988895;80825
2019;8;1080;3;K;1;4;1;1325026520;302376;1543934074;305589;1336655236;303860;1556278342;308010
2019;8;1080;3;K;1;5;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;1;6;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;1;7;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;1;8;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;1;9;1;7372536;1935;8726968;2053;7369196;1935;8798650;2080
2019;8;1080;3;K;2;1;1;3975257600;145319;4090781409;145324;3988367930;145512;4104513393;145512
2019;8;1080;3;K;2;2;1;4333212495;359188;4596776361;360604;4444633628;359639;4707645185;361765
2019;8;1080;3;K;2;3;1;394427707;33282;419409140;33285;426744486;32702;450897441;32703
2019;8;1080;3;K;2;4;1;660786565;137884;763532280;140873;661812145;136142;766784284;139949
2019;8;1080;3;K;2;5;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;2;6;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;2;7;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;2;8;1;0;0;0;0;0;0;0;0
2019;8;1080;3;K;2;9;1;344388637;81464;407555129;86502;345899486;82431;416399783;88802
2019;8;1081;3;K;1;1;1;53751920;968;54210355;968;54084522;968;54543611;968
2019;8;1081;3;K;1;2;1;7655049117;564246;8274335014;565130;7731978989;565020;8342741100;566201
2019;8;1081;3;K;1;3;1;694471163;128871;860797563;130186;707692040;128678;868877634;130135
2019;8;1081;3;K;1;4;1;1932235591;450963;2482800775;457293;1947153961;453801;2481902487;460105
2019;8;1081;3;K;1;5;1;15926907;4064;25534202;4811;16928155;4064;25154991;4582
2019;8;1081;3;K;1;6;1;;;;;;;;
2019;8;1081;3;K;1;7;1;;;;;;;;
2019;8;1081;3;K;1;8;1;;;;;;;;
2019;8;1081;3;K;1;9;1;;;;;;;;
2019;8;1081;3;K;2;1;1;803096291;10643;809453712;10643;904452054;10643;910854670;10643
2019;8;1081;3;K;2;2;1;8067015593;516645;8516481044;517212;8045977741;514323;8484295661;514949
2019;8;1081;3;K;2;3;1;350212287;61533;417073572;62701;353798066;60953;418258794;62251
2019;8;1081;3;K;2;4;1;1240765532;271588;1514404665;277538;1242849816;272943;1508117552;278924
2019;8;1081;3;K;2;5;1;342022832;85527;525501004;100836;342253934;85334;520855403;100404
2019;8;1081;3;K;2;6;1;;;;;;;;
2019;8;1081;3;K;2;7;1;;;;;;;;
2019;8;1081;3;K;2;8;1;;;;;;;;
2019;8;1081;3;K;2;9;1;;;;;;;;
2019;8;1082;3;K;1;1;2;104809102;2863;113089146;2863;107295357;2931;115508317;2931
2019;8;1082;3;K;1;2;2;246042382;22213;282424615;22402;234092233;21509;269422062;21727
2019;8;1082;3;K;1;3;2;1374777328;161923;1500833644;161923;1422607553;161748;1552759095;162183
2019;8;1082;3;K;1;4;2;123104761;28698;156976117;29019;118872787;28476;151100072;28746
2019;8;1082;3;K;1;5;2;0;0;0;0;;;;
2019;8;1082;3;K;1;6;2;0;0;0;0;;;;
2019;8;1082;3;K;1;7;2;0;0;0;0;;;;
2019;8;1082;3;K;1;8;2;0;0;0;0;;;;
2019;8;1082;3;K;1;9;2;1094898;369;1459889;369;1360847;474;1794943;474
2019;8;1082;3;K;2;1;2;216026798;5160;229995825;5160;211252373;4976;224776855;4976
2019;8;1082;3;K;2;2;2;276911815;22951;313766886;23094;285124876;23629;322385246;23824
2019;8;1082;3;K;2;3;2;698344940;62001;758720668;62089;674332218;61220;734047895;61443
2019;8;1082;3;K;2;4;2;37704302;8523;47991768;8656;37159862;8485;47166904;8632
2019;8;1082;3;K;2;5;2;0;0;0;0;0;0;0;0
2019;8;1082;3;K;2;6;2;0;0;0;0;0;0;0;0
2019;8;1082;3;K;2;7;2;0;0;0;0;0;0;0;0
2019;8;1082;3;K;2;8;2;0;0;0;0;0;0;0;0
2019;8;1082;3;K;2;9;2;13471065;4049;17423507;4057;13508897;4028;17304927;4028
2019;8;1083;3;C;1;1;12;;;;;;;;
2019;8;1083;3;C;1;2;12;14902916;1518;17697633;1551;15454526;1464;18518233;1511
2019;8;1083;3;C;1;3;12;755770;194;1085781;213;765913;194;1123181;218
2019;8;1083;3;C;1;4;12;8364865;1730;10741444;1749;8544521;1548;11073706;1595
2019;8;1083;3;C;1;5;12;;;;;;;;
2019;8;1083;3;C;1;6;12;11445539;1355;13083278;1355;13127002;1358;14513202;1358
2019;8;1083;3;C;1;7;12;;;;;;;;
2019;8;1083;3;C;1;8;12;;;;;;;;
2019;8;1083;3;C;1;9;12;3667398;860;5093681;912;3812915;962;5266964;1022
2019;8;1083;3;C;2;1;12;62334387;1177;64522507;1177;51698265;968;53307025;968
2019;8;1083;3;C;2;2;12;23208215;2312;28279936;2395;24285605;2384;29094552;2478
2019;8;1083;3;C;2;3;12;22106923;2892;26961166;2940;23351633;3096;28542662;3177
2019;8;1083;3;C;2;4;12;11768901;1542;14454976;1598;12109333;1519;15014858;1590
2019;8;1083;3;C;2;5;12;;;;;;;;
2019;8;1083;3;C;2;6;12;32366105;3024;36379871;3024;36316259;3096;40533810;3096
2019;8;1083;3;C;2;7;12;24584511;4307;33232647;4614;25495216;4445;33814842;4655
2019;8;1083;3;C;2;8;12;58834335;10508;78200981;11296;56239539;10514;76927818;11349
2019;8;1083;3;C;2;9;12;60781902;15512;82714225;15948;63485023;15777;88704356;16272
2019;8;1085;3;O;1;1;1;33046734;1703;35757608;1832;36516263;1892;38913428;2000
2019;8;1085;3;O;1;2;1;79443083;9743;83203924;9890;79061884;9554;82252106;9724
2019;8;1085;3;O;1;3;1;21825337;3784;23238216;3883;21825337;3784;22934694;3900
2019;8;1085;3;O;1;4;1;53135150;13716;56443821;13956;53139791;13716;55693297;14017
2019;8;1085;3;O;1;5;1;;;;;;;;
2019;8;1085;3;O;1;6;1;;;;;;;;
2019;8;1085;3;O;1;7;1;;;;;;;;
2019;8;1085;3;O;1;8;1;;;;;;;;
2019;8;1085;3;O;1;9;1;7378043;2081;8323082;2260;7383458;2081;8150985;2252
2019;8;1085;3;O;2;1;1;32547190;1702;34251806;1801;30096242;1513;31720731;1611
2019;8;1085;3;O;2;2;1;69609950;8324;73401913;8510;69829440;8135;72994132;8310
2019;8;1085;3;O;2;3;1;18261101;3216;19508592;3298;18261101;3216;19354116;3282
2019;8;1085;3;O;2;4;1;72099337;21568;79973662;22996;72127087;21757;78592355;23119
2019;8;1085;3;O;2;5;1;;;;;;;;
2019;8;1085;3;O;2;6;1;;;;;;;;
2019;8;1085;3;O;2;7;1;;;;;;;;
2019;8;1085;3;O;2;8;1;;;;;;;;
2019;8;1085;3;O;2;9;1;38024259;10027;42696324;10887;38042271;9838;41393259;10507
2019;8;1086;1;G;1;1;2;8272220;360;9142583;360;8693434;387;9555196;387
2019;8;1086;1;G;1;2;2;10148908;1152;11847819;1154;10200208;1161;12055329;1179
2019;8;1086;1;G;1;3;2;;;;;;;;
2019;8;1086;1;G;1;4;2;;;;;;;;
2019;8;1086;1;G;1;5;2;;;;;;;;
2019;8;1086;1;G;1;6;2;;;;;;;;
2019;8;1086;1;G;1;7;2;;;;;;;;
2019;8;1086;1;G;1;8;2;;;;;;;;
2019;8;1086;1;G;1;9;2;;;;;;;;
2019;8;1086;1;G;2;1;2;26185462;580;27387680;580;26185462;580;27371597;580
2019;8;1086;1;G;2;2;2;55365811;3371;61588382;3409;60137434;3290;66309088;3326
2019;8;1086;1;G;2;3;2;;;;;;;;
2019;8;1086;1;G;2;4;2;;;;;;;;
2019;8;1086;1;G;2;5;2;;;;;;;;
2019;8;1086;1;G;2;6;2;;;;;;;;
2019;8;1086;1;G;2;7;2;;;;;;;;
2019;8;1086;1;G;2;8;2;11405286;1705;14695386;1813;10631298;1741;14129976;1939
2019;8;1086;1;G;2;9;2;;;;;;;;
2019;8;1087;2;E;1;1;1;;;;;;;;
2019;8;1087;2;E;1;2;1;577894;97;669244;97;578187;97;671446;97
2019;8;1087;2;E;1;3;1;778412;194;920281;194;880802;194;992049;194
2019;8;1087;2;E;1;4;1;;;;;;;;
2019;8;1087;2;E;1;5;1;;;;;;;;
2019;8;1087;2;E;1;6;1;;;;;;;;
2019;8;1087;2;E;1;7;1;;;;;;;;
2019;8;1087;2;E;1;8;1;;;;;;;;
2019;8;1087;2;E;1;9;1;1057622;402;1248776;407;1054483;405;1274505;417
2019;8;1087;2;E;2;1;1;2290048;194;2491318;194;2249277;194;2457983;194
2019;8;1087;2;E;2;2;1;2384400;198;2660855;199;2437212;201;2739459;203
