ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1; ro ;ho;c;ht
2023;1;14;3;C;1;2;7;4271802;387;4846326;397;4587367;387;5193760;398
2023;1;14;3;C;1;3;7;13015455;2509;15654853;2572;13879569;2709;16619543;2777
2023;1;14;3;C;1;4;7;;;;;;;;
2023;1;14;3;C;1;5;7;;;;;;;;
2023;1;14;3;C;1;6;7;21081441;581;22050842;581;18136162;581;19139879;581
2023;1;14;3;C;1;7;7;4519582;1548;6912734;1776;4519582;1552;6790282;1730
2023;1;14;3;C;1;8;7;;;;;;;;
2023;1;14;3;C;1;9;7;;;;;;;;
2023;1;14;3;C;2;1;7;36326643;968;38548900;968;44498871;1161;47205773;1161
2023;1;14;3;C;2;2;7;32609802;2129;35760039;2158;29051966;1935;32148720;1982
2023;1;14;3;C;2;3;7;33027580;4064;41018700;4320;35387037;4064;42880956;4295
2023;1;14;3;C;2;4;7;;;;;;;;
2023;1;14;3;C;2;5;7;;;;;;;;
2023;1;14;3;C;2;6;7;31511203;774;33005558;774;35069448;774;36563803;774
2023;1;14;3;C;2;7;7;123116989;29412;166592668;32426;128413955;28832;169555990;31423
2023;1;14;3;C;2;8;7;;;;;;;;
2023;1;14;3;C;2;9;7;;;;;;;;
2023;1;338;3;C;1;1;2;;;;;;;;
2023;1;338;3;C;1;2;2;20053452;1741;21403246;1741;20902124;1832;22270661;1832
2023;1;338;3;C;1;3;2;6098374;1406;6734064;1413;6425555;1503;7026935;1507
2023;1;338;3;C;1;4;2;3508192;774;3795115;774;3394065;774;3752897;790
2023;1;338;3;C;1;5;2;;;;;;;;
2023;1;338;3;C;1;6;2;;;;;;;;
2023;1;338;3;C;1;7;2;;;;;;;;
2023;1;338;3;C;1;8;2;;;;;;;;
2023;1;338;3;C;1;9;2;15946017;5144;23192194;5171;8179227;2751;9781891;2780
2023;1;338;3;C;2;1;2;57900397;774;58637363;774;57916233;774;58655793;774
2023;1;338;3;C;2;2;2;48929518;2354;51344781;2354;51701227;2129;53553637;2129
2023;1;338;3;C;2;3;2;23544104;3386;25583753;3392;22433987;3251;24518887;3294
2023;1;338;3;C;2;4;2;5451681;1187;5729032;1191;4677602;1097;5077226;1131
2023;1;338;3;C;2;5;2;;;;;;;;
2023;1;338;3;C;2;6;2;;;;;;;;
2023;1;338;3;C;2;7;2;;;;;;;;
2023;1;338;3;C;2;8;2;22818098;6008;27853362;6674;22207988;6302;25956046;6758
2023;1;338;3;C;2;9;2;67558444;20079;92303903;21263;58285684;16847;68380002;17603
2023;1;380;3;G;1;1;2;;;;;;;;
2023;1;380;3;G;1;2;2;3891174;188;4159327;192;3427357;188;3660763;188
2023;1;380;3;G;1;3;2;40530202;9707;46479666;10301;38678113;9921;43003491;10599
2023;1;380;3;G;1;4;2;20984283;4909;26286586;5216;21709623;4731;26082842;4969
2023;1;380;3;G;1;5;2;;;;;;;;
2023;1;380;3;G;1;6;2;;;;;;;;
2023;1;380;3;G;1;7;2;136510423;37584;150346609;39186;173492762;57083;190440577;59049
2023;1;380;3;G;1;8;2;928333;194;1042394;208;832292;193;939651;206
2023;1;380;3;G;1;9;2;231892742;67874;295723526;72323;267479903;66943;310834137;70107
2023;1;380;3;G;2;1;2;2459845;103;2662810;103;2671117;103;2880229;103
2023;1;380;3;G;2;2;2;10087040;354;10805547;362;10308258;346;10618310;346
2023;1;380;3;G;2;3;2;74120031;17202;84831409;18182;74459886;19544;85279015;20512
2023;1;380;3;G;2;4;2;15731220;3207;20126173;3457;17083136;3252;21292526;3589
2023;1;380;3;G;2;5;2;1419444;368;1634594;393;1376701;387;1576168;410
2023;1;380;3;G;2;6;2;;;;;;;;
2023;1;380;3;G;2;7;2;113082047;30244;125624705;31497;121996667;44699;135534687;46008
2023;1;380;3;G;2;8;2;15808111;3135;18710807;3391;15437398;3096;18125008;3331
2023;1;380;3;G;2;9;2;161950414;44702;211256427;48000;179096726;44447;215880023;47164
2023;1;457;3;C;1;1;6;;;;;;;;
2023;1;457;3;C;1;2;6;11922342;1163;12960788;1163;12625584;1163;13689857;1163
2023;1;457;3;C;1;3;6;;;;;;;;
2023;1;457;3;C;1;4;6;3774953;749;4349443;749;3114354;614;3800557;618
2023;1;457;3;C;1;5;6;;;;;;;;
2023;1;457;3;C;1;6;6;;;;;;;;
2023;1;457;3;C;1;7;6;2618383;581;3129669;581;3206872;769;3997231;769
2023;1;457;3;C;1;8;6;;;;;;;;
2023;1;457;3;C;1;9;6;;;;;;;;
2023;1;457;3;C;2;1;6;;;;;;;;
2023;1;457;3;C;2;2;6;29476903;1550;30889869;1550;29422375;1550;30904270;1550
2023;1;457;3;C;2;3;6;;;;;;;;
2023;1;457;3;C;2;4;6;47349443;7332;52684593;7408;50071040;7532;56951676;7579
2023;1;457;3;C;2;5;6;;;;;;;;
2023;1;457;3;C;2;6;6;;;;;;;;
2023;1;457;3;C;2;7;6;169531158;39813;196851051;39928;163788999;37533;199184546;37719
2023;1;457;3;C;2;8;6;95703076;18088;110845891;18274;98910559;17965;118797787;18136
2023;1;457;3;C;2;9;6;;;;;;;;
2023;1;487;3;C;1;1;6;3008333;194;3167041;194;3012292;194;3196588;194
2023;1;487;3;C;1;2;6;594774;45;639828;45;596358;45;631510;45
2023;1;487;3;C;1;3;6;4549332;774;4879066;774;4567168;774;4942174;774
2023;1;487;3;C;1;4;6;7067975;1355;7583197;1387;7257146;1355;7945113;1407
2023;1;487;3;C;1;5;6;;;;;;;;
2023;1;487;3;C;1;6;6;;;;;;;;
2023;1;487;3;C;1;7;6;;;;;;;;
2023;1;487;3;C;1;8;6;;;;;;;;
2023;1;487;3;C;1;9;6;23066822;6548;26309880;6656;20057812;5722;23067135;5835
2023;1;487;3;C;2;1;6;15876205;774;16545597;774;16048931;774;16764572;774
2023;1;487;3;C;2;2;6;9880075;1161;10577582;1168;9914846;1161;10686401;1161
2023;1;487;3;C;2;3;6;13720367;2251;15764133;2442;14514927;2296;16473486;2467
2023;1;487;3;C;2;4;6;16528901;2903;18534990;3061;17265878;2993;19392645;3155
2023;1;487;3;C;2;5;6;5917773;1742;7232649;1945;5821195;1742;7129949;1935
2023;1;487;3;C;2;6;6;;;;;;;;
2023;1;487;3;C;2;7;6;5515496;1281;6110923;1333;5981506;1406;6666851;1471
2023;1;487;3;C;2;8;6;10921913;2290;12944132;2581;10275999;2122;12026370;2359
2023;1;487;3;C;2;9;6;139826098;33335;160770590;35200;140902835;33049;163113722;35373
2023;1;677;3;C;1;1;1;;;;;;;;
2023;1;677;3;C;1;2;1;;;;;;;;
2023;1;677;3;C;1;3;1;2353665;461;2624486;461;2605178;581;2875999;581
2023;1;677;3;C;1;4;1;16395138;5526;18505241;5571;15832954;4945;18000212;5017
2023;1;677;3;C;1;5;1;9222229;3978;10912744;4014;5373855;2451;6615300;2487
2023;1;677;3;C;1;6;1;14317886;5827;17023078;6093;14314369;5526;16810545;5725
2023;1;677;3;C;1;7;1;7758738;3290;9045627;3305;7745416;3096;8994654;3117
2023;1;677;3;C;1;8;1;;;;;;;;
2023;1;677;3;C;1;9;1;15373579;5894;17823305;6033;9551973;4150;12004764;4408
2023;1;677;3;C;2;1;1;;;;;;;;
2023;1;677;3;C;2;2;1;;;;;;;;
2023;1;677;3;C;2;3;1;1609859;297;1721761;297;1861759;357;1958680;357
2023;1;677;3;C;2;4;1;22485008;7052;26477024;7276;24908979;7439;28537886;7606
2023;1;677;3;C;2;5;1;9012648;3376;10917872;3566;5458897;2021;6826473;2202
2023;1;677;3;C;2;6;1;9423144;3784;11116901;3862;9385340;3483;10801539;3507
2023;1;677;3;C;2;7;1;8185623;3096;9884708;3140;7405457;2903;9170377;2990
2023;1;677;3;C;2;8;1;703125;194;829092;194;703125;194;815686;194
2023;1;677;3;C;2;9;1;6516974;2602;7549012;2669;5966943;2322;7134950;2435
