Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;3;9;3;F;1;9;1;14014616;3614;16618246;3650;16310312;3660;18920126;3660
2019;3;9;3;F;2;1;1;12914656;194;13180266;194;12919802;194;13185509;194
2019;3;9;3;F;2;2;1;1350848666;96229;1499837381;96279;1356834608;94566;1507134696;94676
2019;3;9;3;F;2;3;1;1178159630;141147;1349194408;141295;1228420140;143791;1410900685;143895
2019;3;9;3;F;2;4;1;115863083;19083;134556105;19295;128963813;18676;148941368;18917
2019;3;9;3;F;2;5;1;0;0;0;0;0;0;0;0
2019;3;9;3;F;2;6;1;2089250;194;2197202;194;2089250;194;2197202;194
2019;3;9;3;F;2;7;1;3719657036;1194888;4749669679;1198519;4726175908;1287681;5949070222;1290030
2019;3;9;3;F;2;8;1;640852120;138255;766740561;139358;674800720;135242;805523996;136058
2019;3;9;3;F;2;9;1;115834560;31346;140354633;32006;99623785;25104;121472302;25261
2019;3;10;1;Q;1;1;1;4692684;194;4839850;194;4697830;194;4845045;194
2019;3;10;1;Q;1;2;1;5430544;388;5965635;418;5344055;388;5574967;390
2019;3;10;1;Q;1;3;1;1983965;776;2102200;778;1917443;731;2049605;733
2019;3;10;1;Q;1;4;1;3850121;1164;4139233;1179;3972862;1164;4356760;1194
2019;3;10;1;Q;1;5;1;;;;;;;;
2019;3;10;1;Q;1;6;1;;;;;;;;
2019;3;10;1;Q;1;7;1;;;;;;;;
2019;3;10;1;Q;1;8;1;;;;;;;;
2019;3;10;1;Q;1;9;1;;;;;;;;
2019;3;10;1;Q;2;1;1;2194403;194;2275208;194;2198605;194;2279511;194
2019;3;10;1;Q;2;2;1;9343164;776;9780538;776;9150958;776;9587955;776
2019;3;10;1;Q;2;3;1;;;;;;;;
2019;3;10;1;Q;2;4;1;;;;;;;;
2019;3;10;1;Q;2;5;1;;;;;;;;
2019;3;10;1;Q;2;6;1;;;;;;;;
2019;3;10;1;Q;2;7;1;;;;;;;;
2019;3;10;1;Q;2;8;1;;;;;;;;
2019;3;10;1;Q;2;9;1;94798;40;100049;40;94798;40;100049;40
2019;3;11;3;C;1;1;7;;;;;;;;
2019;3;11;3;C;1;2;7;7866273;580;8835614;580;7445188;580;8422796;580
2019;3;11;3;C;1;3;7;;;;;;;;
2019;3;11;3;C;1;4;7;5695915;1544;7087346;1544;6934189;1821;8655149;1821
2019;3;11;3;C;1;5;7;;;;;;;;
2019;3;11;3;C;1;6;7;;;;;;;;
2019;3;11;3;C;1;7;7;;;;;;;;
2019;3;11;3;C;1;8;7;;;;;;;;
2019;3;11;3;C;1;9;7;;;;;;;;
2019;3;11;3;C;2;1;7;29833479;966;31373104;966;35516956;1158;37523888;1158
2019;3;11;3;C;2;2;7;29575681;3190;34085260;3206;29845651;3087;34463851;3111
2019;3;11;3;C;2;3;7;6747622;1351;7978577;1361;7356536;1544;9162975;1602
2019;3;11;3;C;2;4;7;25903189;5402;30589529;5418;29282642;5788;34839146;5837
2019;3;11;3;C;2;5;7;;;;;;;;
2019;3;11;3;C;2;6;7;;;;;;;;
2019;3;11;3;C;2;7;7;;;;;;;;
