Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;6;22;1;K;2;4;3;1416233;194;1495404;194;1416233;194;1495404;194
2019;6;22;1;K;2;5;3;;;;;;;;
2019;6;22;1;K;2;6;3;;;;;;;;
2019;6;22;1;K;2;7;3;;;;;;;;
2019;6;22;1;K;2;8;3;;;;;;;;
2019;6;22;1;K;2;9;3;;;;;;;;
2019;6;23;3;P;1;1;1;;;;;;;;
2019;6;23;3;P;1;2;1;47215142;8408;52777254;8408;47522665;8282;53085174;8282
2019;6;23;3;P;1;3;1;55286504;12038;60766490;12038;51357933;11920;56535893;11920
2019;6;23;3;P;1;4;1;60042180;18392;68492102;18488;59870914;19008;68433356;19113
