ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;3;338;3;C;2;5;2;;;;;;;;
2023;3;338;3;C;2;6;2;;;;;;;;
2023;3;338;3;C;2;7;2;;;;;;;;
2023;3;338;3;C;2;8;2;21378012;6656;28466513;7990;20922930;5592;31347132;7568
2023;3;338;3;C;2;9;2;61039485;15941;78441112;18500;70526808;20524;102998992;26135
2023;3;380;3;G;1;1;2;;;;;;;;
2023;3;380;3;G;1;2;2;3403009;182;3638559;182;3556903;189;3768827;191
2023;3;380;3;G;1;3;2;39710714;12578;45538171;13161;32529610;12583;37707931;13092
2023;3;380;3;G;1;4;2;20074574;4398;24727609;4756;19524162;4148;23484548;4332
2023;3;380;3;G;1;5;2;;;;;;;;
2023;3;380;3;G;1;6;2;;;;;;;;
2023;3;380;3;G;1;7;2;164759942;57276;180566789;59051;173569766;60167;185458384;60537
2023;3;380;3;G;1;8;2;777292;194;877383;206;786616;196;884163;207
2023;3;380;3;G;1;9;2;262511747;65291;310781367;69022;257081148;63705;301878586;66646
2023;3;380;3;G;2;1;2;2571032;103;2777754;103;2579638;103;2770559;103
2023;3;380;3;G;2;2;2;10507512;362;11029013;369;10607917;368;11080157;373
2023;3;380;3;G;2;3;2;74794533;18770;85236689;19671;77809517;19526;87095518;20100
2023;3;380;3;G;2;4;2;16853841;3158;21187037;3517;17166213;3177;20916221;3402
2023;3;380;3;G;2;5;2;1507522;387;1742515;415;1397082;386;1618192;408
2023;3;380;3;G;2;6;2;;;;;;;;
2023;3;380;3;G;2;7;2;111018686;38894;123534424;40091;111667572;38604;123916729;39558
2023;3;380;3;G;2;8;2;15968385;3096;18246508;3256;15734404;3038;17396412;3084
2023;3;380;3;G;2;9;2;170798485;42391;210955564;45979;172495587;42411;208011439;44917
2023;3;457;3;C;1;1;6;;;;;;;;
2023;3;457;3;C;1;2;6;12625584;1163;13656439;1163;12630502;1163;13698301;1163
2023;3;457;3;C;1;3;6;;;;;;;;
2023;3;457;3;C;1;4;6;3438849;640;4162364;651;4060755;775;4790928;777
2023;3;457;3;C;1;5;6;;;;;;;;
2023;3;457;3;C;1;6;6;;;;;;;;
2023;3;457;3;C;1;7;6;3258485;775;4247812;775;2798897;601;3727755;601
2023;3;457;3;C;1;8;6;;;;;;;;
2023;3;457;3;C;1;9;6;;;;;;;;
2023;3;457;3;C;2;1;6;;;;;;;;
2023;3;457;3;C;2;2;6;29937577;1550;31474079;1550;29978885;1550;31560143;1550
2023;3;457;3;C;2;3;6;;;;;;;;
2023;3;457;3;C;2;4;6;51431700;7662;60355347;7721;48821940;7248;57512861;7339
2023;3;457;3;C;2;5;6;;;;;;;;
2023;3;457;3;C;2;6;6;;;;;;;;
2023;3;457;3;C;2;7;6;157299987;35155;195969912;35312;156886132;34083;195764397;34261
2023;3;457;3;C;2;8;6;96528296;16906;118410553;17022;97265451;16874;118581977;16993
2023;3;457;3;C;2;9;6;;;;;;;;
2023;3;487;3;C;1;1;6;3012292;194;3197099;194;3012292;194;3197250;194
2023;3;487;3;C;1;2;6;609081;46;640219;46;624322;47;678833;47
2023;3;487;3;C;1;3;6;4564168;774;5072798;796;4436168;748;4930834;769
2023;3;487;3;C;1;4;6;7091854;1355;7644077;1377;7284854;1355;8089081;1425
2023;3;487;3;C;1;5;6;;;;;;;;
2023;3;487;3;C;1;6;6;;;;;;;;
2023;3;487;3;C;1;7;6;;;;;;;;
2023;3;487;3;C;1;8;6;;;;;;;;
2023;3;487;3;C;1;9;6;20607752;5658;23569149;5789;23449468;6080;29322370;6834
2023;3;487;3;C;2;1;6;16048931;774;16767413;774;15228258;716;15929698;716
2023;3;487;3;C;2;2;6;8995454;1064;9916526;1090;10201859;1161;11033080;1168
2023;3;487;3;C;2;3;6;12026431;2036;13835327;2188;10463435;1683;11836516;1793
2023;3;487;3;C;2;4;6;16978154;2948;19227117;3134;17139707;2883;19735998;3132
2023;3;487;3;C;2;5;6;5779986;1742;6739443;1843;5225823;1548;6275916;1681
2023;3;487;3;C;2;6;6;;;;;;;;
2023;3;487;3;C;2;7;6;5697006;1348;6329851;1409;5618032;1290;6329158;1360
2023;3;487;3;C;2;8;6;10914479;2180;12590472;2385;11902711;2322;13756172;2560
2023;3;487;3;C;2;9;6;134172659;31495;155137120;33777;146215123;31099;175046702;34883
2023;3;677;3;C;1;1;1;;;;;;;;
2023;3;677;3;C;1;2;1;;;;;;;;
2023;3;677;3;C;1;3;1;2605178;581;2813915;581;2855277;581;3068100;581
2023;3;677;3;C;1;4;1;14974067;4752;16836167;4784;14407639;4731;16330882;4786
2023;3;677;3;C;1;5;1;4428625;2064;5400033;2072;4433432;2158;5485099;2188
2023;3;677;3;C;1;6;1;14066021;5547;16240153;5647;12462489;5319;14949071;5580
2023;3;677;3;C;1;7;1;7621440;3096;8883053;3151;6210939;2460;7673524;2562
2023;3;677;3;C;1;8;1;;;;;;;;
2023;3;677;3;C;1;9;1;9225744;3763;10989068;3862;9701036;3763;11556115;4003
2023;3;677;3;C;2;1;1;;;;;;;;
2023;3;677;3;C;2;2;1;;;;;;;;
2023;3;677;3;C;2;3;1;1861759;357;1958680;357;1861759;357;1958680;357
2023;3;677;3;C;2;4;1;23267501;7246;26752545;7485;22732237;7439;26492629;7639
2023;3;677;3;C;2;5;1;5216499;1914;6387077;2123;4950097;1828;6128289;1957
2023;3;677;3;C;2;6;1;8948090;3397;10302858;3411;9124011;3451;10922673;3576
2023;3;677;3;C;2;7;1;7707340;2903;9339251;2965;8012500;2903;9870685;2989
2023;3;677;3;C;2;8;1;703125;194;825608;196;465726;125;587343;132
2023;3;677;3;C;2;9;1;5751650;2322;6770250;2414;5300144;2368;6476129;2493
2023;3;910;3;C;1;1;11;36873262;1729;39985664;1731;36288535;1742;39778411;1752
2023;3;910;3;C;1;2;11;55938953;5850;64981379;6028;53879197;5889;62979031;6014
2023;3;910;3;C;1;3;11;59358076;8740;66924819;8945;59235551;8746;67250560;8917
2023;3;910;3;C;1;4;11;48665201;8862;58149427;9074;49202455;8804;61172438;9046
2023;3;910;3;C;1;5;11;257185;107;365986;107;273727;109;427225;112
2023;3;910;3;C;1;6;11;499447;54;537786;54;540408;53;566508;53
2023;3;910;3;C;1;7;11;32645822;10462;41830776;10523;31880041;10546;43046079;10646
2023;3;910;3;C;1;8;11;22989593;5070;28310844;5269;22274456;4915;27983176;5008
2023;3;910;3;C;1;9;11;2529429;761;3660342;846;2545329;768;3601113;824
2023;3;910;3;C;2;1;11;66451387;2129;72804906;2210;66243387;2129;71842580;2159
2023;3;910;3;C;2;2;11;38216546;3393;44407373;3534;38462945;3483;46643625;3654
2023;3;910;3;C;2;3;11;71414171;7772;77609815;7849;69483028;7605;75546581;7645
2023;3;910;3;C;2;4;11;27165721;5031;34082501;5251;26581475;4863;34456160;5117
2023;3;910;3;C;2;5;11;2951301;968;3827492;993;2419832;774;3376846;806
2023;3;910;3;C;2;6;11;;;;;;;;
2023;3;910;3;C;2;7;11;58266068;15132;73943098;15427;57835870;14977;77080161;15402
2023;3;910;3;C;2;8;11;23625307;6450;30691156;6666;23329746;6295;31426434;6560
2023;3;910;3;C;2;9;11;6921840;1742;8738076;1820;6831840;1742;9383723;1857
2023;3;956;3;C;1;1;6;11038694;195;11605233;195;11200046;193;11788243;193
2023;3;956;3;C;1;2;6;8091043;496;9359481;497;8293507;503;9923988;504
2023;3;956;3;C;1;3;6;9212263;1351;9622060;1362;9213333;1314;9921614;1321
2023;3;956;3;C;1;4;6;;;;;;;;
2023;3;956;3;C;1;5;6;;;;;;;;
2023;3;956;3;C;1;6;6;4829589;108;5540936;112;4517638;92;5205671;96
2023;3;956;3;C;1;7;6;;;;;;;;
2023;3;956;3;C;1;8;6;7745358;2486;8262428;2486;8255980;2510;9195756;2510
2023;3;956;3;C;1;9;6;2408647;936;2829381;944;2392972;945;2876097;971
2023;3;956;3;C;2;1;6;7927981;192;8536656;192;8000171;191;8619689;191
2023;3;956;3;C;2;2;6;31972329;2701;37154839;2702;32509619;2703;39116275;2706
2023;3;956;3;C;2;3;6;22847059;2812;23659813;2818;23422033;2761;25414193;2763
2023;3;956;3;C;2;4;6;;;;;;;;
2023;3;956;3;C;2;5;6;2176051;886;3107727;951;2144302;872;3105477;941
2023;3;956;3;C;2;6;6;4539336;130;4908037;130;4325261;126;4710037;126
2023;3;956;3;C;2;7;6;;;;;;;;
2023;3;956;3;C;2;8;6;119726272;29528;124831335;29670;126540562;29238;137569488;29288
2023;3;956;3;C;2;9;6;1743572;552;2038534;557;1692354;536;2008984;548
2023;3;957;2;C;1;1;6;;;;;;;;
2023;3;957;2;C;1;2;6;8523659;1161;9184639;1161;8864420;1161;9546821;1161
2023;3;957;2;C;1;3;6;;;;;;;;
2023;3;957;2;C;1;4;6;1269897;387;1541093;399;1274401;387;1565017;404
2023;3;957;2;C;1;5;6;;;;;;;;
2023;3;957;2;C;1;6;6;;;;;;;;
2023;3;957;2;C;1;7;6;;;;;;;;
2023;3;957;2;C;1;8;6;4707938;1445;5458060;1483;5615339;1645;6492976;1658
2023;3;957;2;C;1;9;6;;;;;;;;
2023;3;957;2;C;2;1;6;16501636;774;17255495;774;17569166;774;18639683;774
2023;3;957;2;C;2;2;6;29949816;2554;33339044;2554;32805387;2709;36901561;2709
2023;3;957;2;C;2;3;6;15986275;3148;20256725;3435;18547585;3444;23653666;3769
2023;3;957;2;C;2;4;6;832542;194;1043336;226;832542;194;997388;214
2023;3;957;2;C;2;5;6;;;;;;;;
2023;3;957;2;C;2;6;6;;;;;;;;
2023;3;957;2;C;2;7;6;;;;;;;;
2023;3;957;2;C;2;8;6;78638858;21362;91473311;22142;80439993;20343;93178467;21133
2023;3;957;2;C;2;9;6;;;;;;;;
