ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;12;1544;3;C;1;2;10;191106275;11271;205976292;11316;190764024;11331;205136779;11334
2023;12;1544;3;C;1;3;10;30919920;1940;33342160;1946;30897346;1940;33534142;1960
2023;12;1544;3;C;1;4;10;1211927;194;1455668;194;2820773;388;3106340;388
2023;12;1544;3;C;1;5;10;;;;;;;;
2023;12;1544;3;C;1;6;10;;;;;;;;
2023;12;1544;3;C;1;7;10;1677355;194;1953712;194;1501791;194;1890572;206
2023;12;1544;3;C;1;8;10;;;;;7,00E+05;181;799552;181
2023;12;1544;3;C;1;9;10;;;;;;;;
2023;12;1544;3;C;2;1;10;149811319;2910;156936606;2910;159289817;3201;166355830;3201
2023;12;1544;3;C;2;2;10;234365642;11504;248576211;11524;223307117;11568;237281795;11580
2023;12;1544;3;C;2;3;10;44964016;3104;48613680;3124;44648684;3104;48215263;3122
2023;12;1544;3;C;2;4;10;6669740;388;7095804;388;6332813;388;6754518;388
2023;12;1544;3;C;2;5;10;;;;;;;;
2023;12;1544;3;C;2;6;10;;;;;;;;
2023;12;1544;3;C;2;7;10;37778122;3880;45873077;4133;36141185;3847;42902776;3988
2023;12;1544;3;C;2;8;10;22073364;3020;25760646;3123;21487629;3033;25274605;3155
2023;12;1544;3;C;2;9;10;25211845;3956;30990230;4167;24236766;4034;29579907;4148
2023;12;14;3;C;1;1;7;8814611;387;9498004;387;8814611;387;9498004;387
2023;12;14;3;C;1;2;7;16659182;2484;19580440;2508;18169267;2709;21480927;2742
2023;12;14;3;C;1;3;7;3822942;1161;4945009;1164;3451769;968;4400051;971
2023;12;14;3;C;1;4;7;;;;;;;;
2023;12;14;3;C;1;5;7;;;;;;;;
2023;12;14;3;C;1;6;7;17184154;517;18189442;517;20402503;555;21461363;555
2023;12;14;3;C;1;7;7;7732092;2510;10684840;2580;8012170;2606;11444090;2775
2023;12;14;3;C;1;8;7;706934;194;894399;194;1095862;303;1537461;318
2023;12;14;3;C;1;9;7;;;;;;;;
2023;12;14;3;C;2;1;7;33389969;774;35413663;774;33389969;774;35413663;774
2023;12;14;3;C;2;2;7;34383183;2683;38197947;2695;34724908;2709;39091250;2757
2023;12;14;3;C;2;3;7;31715052;3270;36792771;3332;32400551;3187;37849679;3295
2023;12;14;3;C;2;4;7;;;;;;;;
2023;12;14;3;C;2;5;7;;;;;;;;
2023;12;14;3;C;2;6;7;20119903;581;21334919;581;22622227;581;23837243;581
2023;12;14;3;C;2;7;7;100548928;20517;127696767;21103;98341399;20053;130346776;21432
2023;12;14;3;C;2;8;7;22626856;5599;29743596;5758;22756637;5611;31732238;6062
2023;12;14;3;C;2;9;7;;;;;;;;
2023;12;338;3;C;1;1;2;;;;;;;;
2023;12;338;3;C;1;2;2;13238097;1161;14391633;1171;13238097;1161;14400419;1170
2023;12;338;3;C;1;3;2;3801122;774;4229974;801;3777135;774;4172402;795
2023;12;338;3;C;1;4;2;2625192;581;3023509;605;2764168;581;3130491;596
2023;12;338;3;C;1;5;2;;;;;;;;
2023;12;338;3;C;1;6;2;;;;;;;;
2023;12;338;3;C;1;7;2;;;;;;;;
2023;12;338;3;C;1;8;2;;;;;;;;
2023;12;338;3;C;1;9;2;15604929;4118;18512341;4151;11836304;3438;14131296;3444
2023;12;338;3;C;2;1;2;51201220;774;51934759;774;51201220;774;51935173;774
2023;12;338;3;C;2;2;2;36728633;1993;39160352;2021;37608774;2129;39999141;2146
2023;12;338;3;C;2;3;2;17237452;2767;18980320;2880;17017508;2715;18359342;2754
2023;12;338;3;C;2;4;2;4116534;968;4424921;989;4224086;980;4425907;989
2023;12;338;3;C;2;5;2;;;;;;;;
2023;12;338;3;C;2;6;2;;;;;;;;
2023;12;338;3;C;2;7;2;;;;;;;;
2023;12;338;3;C;2;8;2;12871490;2709;14346097;2875;12695431;2703;13658879;2768
2023;12;338;3;C;2;9;2;59138090;14190;69849011;14825;54275570;13680;64352248;14330
2023;12;380;3;G;1;1;2;;;;;;;;
2023;12;380;3;G;1;2;2;12334216;2322;16305707;2446;13133244;2303;16145551;2424
2023;12;380;3;G;1;3;2;35727450;8888;48617887;9433;44759955;11113;60885173;11969
2023;12;380;3;G;1;4;2;3028168;806;4006136;865;3633493;968;4552338;1046
2023;12;380;3;G;1;5;2;;;;;;;;
2023;12;380;3;G;1;6;2;;;;;;;;
2023;12;380;3;G;1;7;2;96321067;27890;137625167;29090;188783359;54960;250259524;57456
2023;12;380;3;G;1;8;2;683218;187;973162;199;881524;187;1182030;209
2023;12;380;3;G;1;9;2;;;;;;;;
2023;12;380;3;G;2;1;2;;;;;;;;
2023;12;380;3;G;2;2;2;11616385;2032;14470958;2140;12949166;2264;15521787;2394
2023;12;380;3;G;2;3;2;59172972;14648;81067411;15518;73850008;17544;101057061;18904
2023;12;380;3;G;2;4;2;6583734;1722;8726739;1817;6811737;1735;8952225;1875
2023;12;380;3;G;2;5;2;1490046;387;2096180;412;1498349;387;2023294;416
2023;12;380;3;G;2;6;2;;;;;;;;
2023;12;380;3;G;2;7;2;69564256;19860;97705877;20710;128864357;36468;163211205;38338
2023;12;380;3;G;2;8;2;15686522;3199;20189551;3472;15958510;3173;19930980;3446
2023;12;380;3;G;2;9;2;;;;;;;;
2023;12;457;3;C;1;1;6;;;;;;;;
2023;12;457;3;C;1;2;6;13558112;1163;14709418;1163;13558112;1163;15205010;1163
2023;12;457;3;C;1;3;6;;;;;;;;
2023;12;457;3;C;1;4;6;3266886;581;3956547;581;5375166;963;6603409;963
2023;12;457;3;C;1;5;6;;;;;;;;
2023;12;457;3;C;1;6;6;;;;;;;;
