ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;10;1544;3;C;1;4;10;2492833;388;2853552;388;2492833;388;2923604;392
2022;10;1544;3;C;1;5;10;;;;;;;;
2022;10;1544;3;C;1;6;10;;;;;;;;
2022;10;1544;3;C;1;7;10;;;;;;;;
2022;10;1544;3;C;1;8;10;;;;;;;;
2022;10;1544;3;C;1;9;10;;;;;;;;
2022;10;1544;3;C;2;1;10;157874169;3686;164378178;3686;156556588;3595;162528047;3595
2022;10;1544;3;C;2;2;10;201910797;11096;218865504;11101;203180367;11090;219456926;11090
2022;10;1544;3;C;2;3;10;34115688;2910;37778829;2917;39126816;3097;43182139;3129
2022;10;1544;3;C;2;4;10;7457891;388;8278898;388;7093675;388;7861089;388
2022;10;1544;3;C;2;5;10;;;;;;;;
2022;10;1544;3;C;2;6;10;;;;;;;;
2022;10;1544;3;C;2;7;10;30233592;3491;36048994;3610;30576044;3310;35862098;3440
2022;10;1544;3;C;2;8;10;19267641;3097;22405543;3190;20407416;3065;23137893;3114
2022;10;1544;3;C;2;9;10;21532070;4300;25148235;4337;23883527;4383;27685736;4456
2022;10;14;3;C;1;1;7;8731303;387;9363178;387;8731303;387;9363178;387
2022;10;14;3;C;1;2;7;4271802;387;4810478;397;4271802;387;4845757;397
2022;10;14;3;C;1;3;7;11952951;2322;14268483;2396;12789951;2515;15135375;2549
2022;10;14;3;C;1;4;7;;;;;;;;
2022;10;14;3;C;1;5;7;;;;;;;;
2022;10;14;3;C;1;6;7;27000108;580;27969509;580;24107266;580;25076667;580
2022;10;14;3;C;1;7;7;3044502;1161;4265358;1224;3259407;1161;4251005;1184
2022;10;14;3;C;1;8;7;;;;;;;;
2022;10;14;3;C;1;9;7;;;;;;;;
2022;10;14;3;C;2;1;7;31951643;774;33857548;774;31951643;774;33857548;774
2022;10;14;3;C;2;2;7;32609802;2129;35884350;2167;32609802;2129;35809455;2164
2022;10;14;3;C;2;3;7;36139634;4837;42121349;4951;35568895;4450;42531205;4621
2022;10;14;3;C;2;4;7;;;;;;;;
2022;10;14;3;C;2;5;7;;;;;;;;
2022;10;14;3;C;2;6;7;36939672;774;38434027;774;36928608;774;38422963;774
2022;10;14;3;C;2;7;7;123484938;30186;153252996;31101;125500642;31153;156783363;32201
2022;10;14;3;C;2;8;7;;;;;;;;
2022;10;14;3;C;2;9;7;;;;;;;;
2022;10;338;3;C;1;1;2;;;;;;;;
2022;10;338;3;C;1;2;2;16069545;1548;17298214;1548;18134367;1644;19390472;1644
2022;10;338;3;C;1;3;2;4894304;1157;5370178;1164;5520739;1296;6049184;1303
2022;10;338;3;C;1;4;2;2603158;580;2781959;580;2823480;632;3028963;636
2022;10;338;3;C;1;5;2;;;;;;;;
2022;10;338;3;C;1;6;2;;;;;;;;
2022;10;338;3;C;1;7;2;;;;;;;;
2022;10;338;3;C;1;8;2;;;;;;;;
2022;10;338;3;C;1;9;2;21577690;7285;25332268;7599;25904094;7407;32327565;7624
2022;10;338;3;C;2;1;2;57900397;774;58644384;774;57900397;774;58631523;774
2022;10;338;3;C;2;2;2;51758351;2470;54287969;2470;51972592;2515;54409631;2515
2022;10;338;3;C;2;3;2;24098906;3676;26782851;3776;24436569;3689;26817179;3732
2022;10;338;3;C;2;4;2;7044661;1548;7654964;1607;7011776;1541;7398211;1560
2022;10;338;3;C;2;5;2;;;;;;;;
2022;10;338;3;C;2;6;2;;;;;;;;
2022;10;338;3;C;2;7;2;;;;;;;;
2022;10;338;3;C;2;8;2;24543884;6501;31040947;7489;25293320;6717;32468150;7841
2022;10;338;3;C;2;9;2;79522451;22481;93449077;23687;80046137;22784;100296451;23973
2022;10;380;3;G;1;1;2;;;;;;;;
2022;10;380;3;G;1;2;2;3503343;188;3759449;191;3418126;189;3661541;192
2022;10;380;3;G;1;3;2;37063347;5926;43454107;6176;28361918;6132;33843265;6392
2022;10;380;3;G;1;4;2;18117357;4150;21976268;4359;19604278;4480;23364493;4653
2022;10;380;3;G;1;5;2;;;;;;;;
2022;10;380;3;G;1;6;2;;;;;;;;
2022;10;380;3;G;1;7;2;;;;;;;;
2022;10;380;3;G;1;8;2;989184;215;1353283;248;1030724;225;1355083;259
2022;10;380;3;G;1;9;2;228603930;58613;278583302;61060;243239131;63129;287817417;65751
2022;10;380;3;G;2;1;2;2778983;114;3009974;114;2654575;109;2876294;109
2022;10;380;3;G;2;2;2;10280120;358;10706580;358;10361378;361;10764509;365
2022;10;380;3;G;2;3;2;31837847;6407;38753482;6707;38081525;6280;43718638;6632
2022;10;380;3;G;2;4;2;16057650;3189;19212315;3299;17699704;3210;20640285;3336
2022;10;380;3;G;2;5;2;;;;;;;;
2022;10;380;3;G;2;6;2;;;;;;;;
2022;10;380;3;G;2;7;2;;;;;;;;
2022;10;380;3;G;2;8;2;62966453;14475;80478474;15249;64207115;14836;80987646;15822
2022;10;380;3;G;2;9;2;160617677;40809;194582814;42329;162484836;41783;194203929;43546
2022;10;457;3;C;1;1;6;;;;;;;;
2022;10;457;3;C;1;2;6;11664199;1047;12670198;1047;11603432;1085;12630511;1085
2022;10;457;3;C;1;3;6;;;;;;;;
2022;10;457;3;C;1;4;6;2365531;394;2913231;401;2960021;536;3575305;543
