Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;7;957;2;C;1;9;6;;;;;;;;
2019;7;957;2;C;2;1;6;15660132;968;16973362;968;17354057;1193;18727567;1193
2019;7;957;2;C;2;2;6;10998176;1355;11716713;1355;12033488;1266;12820109;1266
2019;7;957;2;C;2;3;6;12026123;3285;14354015;3452;11750949;3242;14046637;3407
2019;7;957;2;C;2;4;6;1201646;388;1470076;422;1202378;388;1477704;425
2019;7;957;2;C;2;5;6;;;;;;;;
2019;7;957;2;C;2;6;6;;;;;;;;
2019;7;957;2;C;2;7;6;;;;;;;;
2019;7;957;2;C;2;8;6;74317079;25327;86311929;26399;68633611;24614;80359561;25576
2019;7;957;2;C;2;9;6;;;;;;;;
2019;7;958;2;F;1;1;3;;;;;;;;
2019;7;958;2;F;1;2;3;;;;;;;;
2019;7;958;2;F;1;3;3;1446887;194;1552270;194;1446887;194;1552270;194
2019;7;958;2;F;1;4;3;;;;;;;;
2019;7;958;2;F;1;5;3;420146;194;442036;194;420146;194;442036;194
2019;7;958;2;F;1;6;3;;;;;;;;
2019;7;958;2;F;1;7;3;;;;;;;;
2019;7;958;2;F;1;8;3;;;;;;;;
2019;7;958;2;F;1;9;3;;;;;;;;
2019;7;958;2;F;2;1;3;4419882;388;4650158;388;4427822;388;4658512;388
2019;7;958;2;F;2;2;3;8554876;967;9804378;967;8435730;967;9685232;967
2019;7;958;2;F;2;3;3;9776779;1696;11000833;1729;8489406;1192;9519986;1208
2019;7;958;2;F;2;4;3;1460292;388;1696373;388;460146;194;614120;194
2019;7;958;2;F;2;5;3;;;;;;;;
2019;7;958;2;F;2;6;3;;;;;;;;
2019;7;958;2;F;2;7;3;;;;;;;;
2019;7;958;2;F;2;8;3;21117274;4805;25811576;5010;15799892;4064;19023943;4161
2019;7;958;2;F;2;9;3;2913252;882;3548094;931;3471402;1020;4185444;1078
2019;7;959;1;F;1;1;2;;;;;;;;
2019;7;959;1;F;1;2;2;1254768;194;1485749;194;1254768;194;1465749;194
2019;7;959;1;F;1;3;2;;;;;;;;
2019;7;959;1;F;1;4;2;2953224;503;3108055;503;2402459;387;2527218;387
2019;7;959;1;F;1;5;2;;;;;;;;
2019;7;959;1;F;1;6;2;;;;;;;;
2019;7;959;1;F;1;7;2;;;;;;;;
2019;7;959;1;F;1;8;2;;;;;;;;
2019;7;959;1;F;1;9;2;;;;;;;;
2019;7;959;1;F;2;1;2;3081392;387;3172722;387;3081392;387;3172722;387
2019;7;959;1;F;2;2;2;;;;;;;;
2019;7;959;1;F;2;3;2;;;;;;;;
2019;7;959;1;F;2;4;2;1049146;194;1327348;194;1049146;194;1427348;194
2019;7;959;1;F;2;5;2;0;0;0;0;;;;
2019;7;959;1;F;2;6;2;;;;;;;;
2019;7;959;1;F;2;7;2;;;;;;;;
2019;7;959;1;F;2;8;2;16124481;3380;17255105;3380;18784745;3799;19919436;3799
2019;7;959;1;F;2;9;2;4731632;1129;5041242;1129;5214378;1065;5535733;1065
2019;7;960;3;N;1;1;5;2229330;248;2861134;248;2271952;248;2914215;248
2019;7;960;3;N;1;2;5;5381444;618;6055526;621;5465313;633;6154018;636
2019;7;960;3;N;1;3;5;3498769;601;3974792;603;3547094;603;4031017;606
2019;7;960;3;N;1;4;5;4975948;1357;5582676;1372;3800920;976;4108357;976
2019;7;960;3;N;1;5;5;;;;;;;;
2019;7;960;3;N;1;6;5;;;;;;;;
2019;7;960;3;N;1;7;5;;;;;;;;
2019;7;960;3;N;1;8;5;;;;;;;;
2019;7;960;3;N;1;9;5;39704324;20142;46161168;20245;39870285;20148;46489151;20313
2019;7;960;3;N;2;1;5;7622061;426;8260707;426;7899725;446;8556706;446
2019;7;960;3;N;2;2;5;4599609;808;5775254;812;4665255;822;5858080;825
2019;7;960;3;N;2;3;5;5026751;964;6326796;969;5117685;980;6437819;986
2019;7;960;3;N;2;4;5;16110064;4620;22083294;4897;12527608;3194;16544816;3313
2019;7;960;3;N;2;5;5;;;;;;;;
2019;7;960;3;N;2;6;5;2095953;255;2586244;259;2051736;260;2515961;266
2019;7;960;3;N;2;7;5;;;;;;;;
2019;7;960;3;N;2;8;5;32036068;13346;39851618;13839;31869274;13171;39769327;13707
2019;7;960;3;N;2;9;5;67488504;41361;85209941;43241;68330394;41908;86571760;43882
2019;7;961;3;C;1;1;1;6161752;194;6435223;194;6161752;194;6451950;194
2019;7;961;3;C;1;2;1;39616491;2787;44101086;2787;39724361;2910;44475789;2910
2019;7;961;3;C;1;3;1;9348011;1358;11569236;1359;9785742;1345;12159909;1345
2019;7;961;3;C;1;4;1;17401219;1869;20227812;1892;18001801;1908;20942478;1916
2019;7;961;3;C;1;5;1;;;;;;;;
2019;7;961;3;C;1;6;1;;;;;;;;
2019;7;961;3;C;1;7;1;;;;;;;;
2019;7;961;3;C;1;8;1;;;;;;;;
2019;7;961;3;C;1;9;1;2506134;673;3580464;696;1748696;453;2541105;461
2019;7;961;3;C;2;1;1;73629331;1539;75949808;1539;74195998;1552;76650534;1552
2019;7;961;3;C;2;2;1;206433745;12151;226143685;12201;207004386;12190;228462144;12272
2019;7;961;3;C;2;3;1;111171797;16290;144948751;17208;113395484;16561;146051335;17245
2019;7;961;3;C;2;4;1;49903232;6596;61478030;6767;48147268;6564;60174874;6733
2019;7;961;3;C;2;5;1;;;;;;;;
2019;7;961;3;C;2;6;1;;;;;;;;
2019;7;961;3;C;2;7;1;12889755;2205;16115522;2222;13374323;2289;16927885;2324
2019;7;961;3;C;2;8;1;80377748;13186;100664175;13392;79168994;13295;103954633;13812
2019;7;961;3;C;2;9;1;125892162;25239;162275889;25586;123028208;24650;163045951;25216
2019;7;962;3;J;1;1;3;;;;;;;;
2019;7;962;3;J;1;2;3;979789656;78949;1151335793;79075;999760579;79052;1170026734;79228
2019;7;962;3;J;1;3;3;264421739;59384;379042839;60030;265261413;59148;370458613;59782
2019;7;962;3;J;1;4;3;2121291;552;3391744;552;2149396;579;3180760;579
2019;7;962;3;J;1;5;3;;;;;;;;
2019;7;962;3;J;1;6;3;;;;;;;;
2019;7;962;3;J;1;7;3;;;;;;;;
2019;7;962;3;J;1;8;3;;;;;;;;
2019;7;962;3;J;1;9;3;;;;;;;;
2019;7;962;3;J;2;1;3;;;;;;;;
2019;7;962;3;J;2;2;3;1721589015;135288;2032278833;137816;1751545697;135928;2066061300;138767
2019;7;962;3;J;2;3;3;124439286;32716;183349077;33601;125616217;32064;178912463;32762
2019;7;962;3;J;2;4;3;539696;192;813254;192;539696;192;813254;192
2019;7;962;3;J;2;5;3;;;;;;;;
2019;7;962;3;J;2;6;3;;;;;;;;
2019;7;962;3;J;2;7;3;;;;;;;;
2019;7;962;3;J;2;8;3;;;;;;;;
2019;7;962;3;J;2;9;3;;;;;;;;
2019;7;963;3;J;1;1;3;14940227;565;16120480;565;15590116;586;16810752;586
2019;7;963;3;J;1;2;3;252518228;22867;278822258;22896;257908584;23040;284343845;23062
2019;7;963;3;J;1;3;3;284327310;35797;334003998;36757;286104181;36035;334000367;36980
2019;7;963;3;J;1;4;3;10612321;2133;12863241;2170;10702631;2151;12938327;2179
2019;7;963;3;J;1;5;3;;;;;;;;
2019;7;963;3;J;1;6;3;;;;;;;;
2019;7;963;3;J;1;7;3;;;;;;;;
2019;7;963;3;J;1;8;3;;;;;;;;
2019;7;963;3;J;1;9;3;;;;;;;;
2019;7;963;3;J;2;1;3;240711960;6135;255774280;6135;242964339;6181;258041000;6181
2019;7;963;3;J;2;2;3;665301557;48232;727229371;48739;675788332;48479;739273308;49030
2019;7;963;3;J;2;3;3;1067384100;116219;1259587289;122722;1072542007;115645;1263024694;121742
2019;7;963;3;J;2;4;3;4932960;1024;6007944;1038;4965634;1026;6049342;1037
2019;7;963;3;J;2;5;3;;;;;;;;
2019;7;963;3;J;2;6;3;;;;;;;;
2019;7;963;3;J;2;7;3;;;;;;;;
2019;7;963;3;J;2;8;3;;;;;;;;
2019;7;963;3;J;2;9;3;;;;;;;;
2019;7;964;3;J;1;1;3;;;;;;;;
2019;7;964;3;J;1;2;3;798451412;73387;893377919;73954;812535495;73084;908692967;73564
2019;7;964;3;J;1;3;3;126516832;24081;150897819;24246;124419816;24309;149658381;24386
2019;7;964;3;J;1;4;3;28343812;6907;34919135;7050;31520952;6959;39156103;7257
2019;7;964;3;J;1;5;3;;;;;;;;
2019;7;964;3;J;1;6;3;;;;;;;;
2019;7;964;3;J;1;7;3;;;;;;;;
2019;7;964;3;J;1;8;3;;;;;;;;
2019;7;964;3;J;1;9;3;;;;;;;;
2019;7;964;3;J;2;1;3;;;;;;;;
2019;7;964;3;J;2;2;3;3404558575;281157;3911771764;291443;3419979698;281078;3945584267;291803
2019;7;964;3;J;2;3;3;257178707;45190;315276231;47068;253213354;44299;314623442;46334
2019;7;964;3;J;2;4;3;97201885;24107;131283743;25666;96807661;24012;132391768;25713
2019;7;964;3;J;2;5;3;;;;;;;;
2019;7;964;3;J;2;6;3;;;;;;;;
2019;7;964;3;J;2;7;3;;;;;;;;
2019;7;964;3;J;2;8;3;;;;;;;;
2019;7;964;3;J;2;9;3;;;;;;;;
2019;7;965;3;B;1;1;1;25039411;387;25854815;387;25044423;387;25822199;387
2019;7;965;3;B;1;2;1;109664667;6579;124268658;6579;110305212;6560;124370770;6560
2019;7;965;3;B;1;3;1;5772028;581;6950793;581;5772028;575;6933874;575
2019;7;965;3;B;1;4;1;76564490;6740;91619092;6740;76293059;6844;90421327;6844
2019;7;965;3;B;1;5;1;;;;;;;;
2019;7;965;3;B;1;6;1;;;;;;;;
2019;7;965;3;B;1;7;1;3746914;387;4658868;387;3743006;387;4621144;387
2019;7;965;3;B;1;8;1;77104755;8295;99441441;8295;79556449;8914;101802209;8914
2019;7;965;3;B;1;9;1;;;;;;;;
2019;7;965;3;B;2;1;1;205904941;3290;213168378;3290;205955061;3290;212898796;3290
2019;7;965;3;B;2;2;1;806460275;36578;891681245;36578;819492507;36914;901521859;36914
2019;7;965;3;B;2;3;1;140197555;8508;159294645;8508;140622191;8514;158651639;8514
2019;7;965;3;B;2;4;1;163809009;14429;201938908;14814;160685512;14506;196375949;14822
2019;7;965;3;B;2;5;1;;;;;;;;
2019;7;965;3;B;2;6;1;;;;;;;;
2019;7;965;3;B;2;7;1;583379935;60715;731373981;61985;592860788;61624;719884420;61952
2019;7;965;3;B;2;8;1;955614065;100891;1213682754;100924;999606572;103155;1272301212;103169
2019;7;965;3;B;2;9;1;;;;;;;;
2019;7;966;3;H;1;1;5;5817305;193;6333574;193;5817305;193;6336169;193
2019;7;966;3;H;1;2;5;39456515;3270;45459964;3270;39052661;3174;44880739;3174
2019;7;966;3;H;1;3;5;56206396;8372;69919197;8503;54347415;8469;67934168;8526
2019;7;966;3;H;1;4;5;18493656;4638;24702102;4681;28509843;4922;35304257;4975
2019;7;966;3;H;1;5;5;;;;;;;;
2019;7;966;3;H;1;6;5;2884428;581;3670583;597;3577187;562;4400320;578
2019;7;966;3;H;1;7;5;1241194;348;1641137;352;1279297;368;1710446;375
2019;7;966;3;H;1;8;5;615731;193;816130;194;615731;193;825200;195
2019;7;966;3;H;1;9;5;1123850;387;1514363;387;1028850;387;1424423;387
2019;7;966;3;H;2;1;5;49292767;1355;52692710;1355;49292767;1355;52710215;1355
2019;7;966;3;H;2;2;5;66458363;4412;75443730;4412;71640212;4444;80641062;4444
2019;7;966;3;H;2;3;5;110832202;17493;137072631;17880;106833770;17338;131992111;17574
2019;7;966;3;H;2;4;5;26616957;4824;32793980;4864;28017129;4837;34347377;4868
2019;7;966;3;H;2;5;5;;;;;;;;
2019;7;966;3;H;2;6;5;6468793;968;7834888;984;7999233;968;9458083;984
2019;7;966;3;H;2;7;5;30933503;7230;40061868;7340;30781786;7314;40201554;7402
2019;7;966;3;H;2;8;5;52970617;15506;73530047;16335;53639335;15655;73618460;16285
2019;7;966;3;H;2;9;5;6254147;2244;8886426;2271;6569157;2322;9355357;2326
2019;7;967;3;C;1;1;1;20474959;1742;21761311;1742;20003858;1742;21320513;1742
2019;7;967;3;C;1;2;1;;;;;;;;
2019;7;967;3;C;1;3;1;13276996;1742;14753040;1774;12040351;1877;13496928;1908
2019;7;967;3;C;1;4;1;33769924;8250;38824587;8548;33328149;7966;38327991;8252
2019;7;967;3;C;1;5;1;;;;;;;;
2019;7;967;3;C;1;6;1;;;;;;;;
2019;7;967;3;C;1;7;1;22918299;6237;24970383;6345;23651457;6482;25643147;6579
2019;7;967;3;C;1;8;1;;;;;;;;
2019;7;967;3;C;1;9;1;6282877;2419;7610457;2593;6650553;2509;8103619;2618
2019;7;967;3;C;2;1;1;95489445;5418;100310929;5418;97017949;5612;101958954;5612
2019;7;967;3;C;2;2;1;;;;;;;;
2019;7;967;3;C;2;3;1;104915736;14777;116031370;15838;102048459;15068;112964315;16036
2019;7;967;3;C;2;4;1;38945867;7888;43587226;8099;38876029;7979;43567879;8179
2019;7;967;3;C;2;5;1;;;;;;;;
2019;7;967;3;C;2;6;1;;;;;;;;
2019;7;967;3;C;2;7;1;154193373;39732;168219500;40772;150517486;39764;164300513;40833
2019;7;967;3;C;2;8;1;;;;;;;;
2019;7;967;3;C;2;9;1;120507239;36173;137401241;38598;117429070;36367;134853017;38868
2019;7;968;1;I;1;1;1;;;;;;;;
2019;7;968;1;I;1;2;1;;;;;;;;
2019;7;968;1;I;1;3;1;;;;;;;;
2019;7;968;1;I;1;4;1;741646;194;975823;194;741646;194;975823;194
2019;7;968;1;I;1;5;1;;;;;;;;
2019;7;968;1;I;1;6;1;;;;;;;;
2019;7;968;1;I;1;7;1;;;;;;;;
2019;7;968;1;I;1;8;1;;;;;;;;
2019;7;968;1;I;1;9;1;779350;388;861035;388;1210104;582;1348983;582
2019;7;968;1;I;2;1;1;2129954;194;2162542;194;2129954;194;2162542;194
2019;7;968;1;I;2;2;1;;;;;;;;
2019;7;968;1;I;2;3;1;;;;;;;;
2019;7;968;1;I;2;4;1;;;;;;;;
2019;7;968;1;I;2;5;1;;;;;;;;
2019;7;968;1;I;2;6;1;;;;;;;;
2019;7;968;1;I;2;7;1;;;;;;;;
2019;7;968;1;I;2;8;1;;;;;;;;
2019;7;968;1;I;2;9;1;410538;194;465097;194;419492;194;474473;194
2019;7;969;2;G;1;1;2;12736144;194;12817249;194;12736144;194;12817395;194
2019;7;969;2;G;1;2;2;4098823;387;4230865;387;4098823;387;4231011;387
2019;7;969;2;G;1;3;2;976549;194;1012388;194;876149;161;908304;161
2019;7;969;2;G;1;4;2;;;;;;;;
2019;7;969;2;G;1;5;2;;;;;;;;
2019;7;969;2;G;1;6;2;;;;;;;;
2019;7;969;2;G;1;7;2;;;;;;;;
2019;7;969;2;G;1;8;2;;;;;;;;
2019;7;969;2;G;1;9;2;;;;;;;;
2019;7;969;2;G;2;1;2;14545152;194;14626257;194;14571064;194;14652315;194
2019;7;969;2;G;2;2;2;13534187;761;13851669;761;13776457;774;14094230;774
2019;7;969;2;G;2;3;2;31430501;4102;32599451;4115;31076161;4057;32184425;4057
2019;7;969;2;G;2;4;2;;;;;;;;
2019;7;969;2;G;2;5;2;;;;;;;;
2019;7;969;2;G;2;6;2;;;;;;;;
2019;7;969;2;G;2;7;2;73806786;16647;76644020;16696;74198973;16912;77024648;16953
2019;7;969;2;G;2;8;2;19454668;4992;20343378;5055;21955618;5986;22821466;6006
2019;7;969;2;G;2;9;2;1317856;387;1372289;390;1257856;387;1304019;387
2019;7;970;3;C;1;1;1;;;;;;;;
2019;7;970;3;C;1;2;1;23691012;3631;27106276;3670;23729488;3682;26982097;3706
2019;7;970;3;C;1;3;1;9157730;1806;11314535;1907;8735692;1702;10657893;1774
2019;7;970;3;C;1;4;1;9558876;2128;10656368;2170;9257675;2076;10407483;2131
2019;7;970;3;C;1;5;1;;;;;;;;
2019;7;970;3;C;1;6;1;;;;;;;;
2019;7;970;3;C;1;7;1;145908593;42382;175603390;43545;139838368;40602;167622551;41583
2019;7;970;3;C;1;8;1;;;;;;;;
2019;7;970;3;C;1;9;1;378768;135;423634;135;378768;135;423634;135
2019;7;970;3;C;2;1;1;22370081;774;23135519;774;22370081;774;23134607;774
2019;7;970;3;C;2;2;1;99561079;12964;108936211;13025;96223803;12338;105369682;12406
2019;7;970;3;C;2;3;1;156557734;28083;182742182;30240;158733646;28360;182104240;30064
2019;7;970;3;C;2;4;1;33407344;7146;38373021;7481;34874326;7507;39737679;7786
2019;7;970;3;C;2;5;1;;;;;;;;
2019;7;970;3;C;2;6;1;;;;;;;;
2019;7;970;3;C;2;7;1;963661353;275589;1145053217;284336;966582173;277811;1136673422;283878
2019;7;970;3;C;2;8;1;9691463;2709;11350349;2741;9691463;2709;11350349;2741
2019;7;970;3;C;2;9;1;6401456;3231;7260866;3240;6253567;3179;7239780;3221
2019;7;971;3;C;1;1;1;;;;;;;;
2019;7;971;3;C;1;2;1;723029;194;921298;199;810367;193;1029883;199
2019;7;971;3;C;1;3;1;9855131;1742;11732898;1792;9123434;1580;11913356;1656
2019;7;971;3;C;1;4;1;33162491;3870;36091973;3900;33642154;3871;36679113;3925
2019;7;971;3;C;1;5;1;;;;;;;;
2019;7;971;3;C;1;6;1;1948800;580;2552601;650;1978881;581;2730080;682
2019;7;971;3;C;1;7;1;44597662;16448;53601345;16698;44678085;16060;55254748;16372
2019;7;971;3;C;1;8;1;;;;;;;;
2019;7;971;3;C;1;9;1;675646;194;770463;194;663075;193;754571;193
2019;7;971;3;C;2;1;1;50735457;1742;53112959;1742;50193538;1548;52620446;1548
2019;7;971;3;C;2;2;1;26578347;2903;30812206;2991;26658188;2903;31320888;3016
2019;7;971;3;C;2;3;1;48629170;8127;60597876;8151;48954023;8127;63318395;8165
2019;7;971;3;C;2;4;1;15184174;3290;18536989;3466;15077296;3290;18774254;3486
2019;7;971;3;C;2;5;1;;;;;;;;
2019;7;971;3;C;2;6;1;6677503;1548;8546619;1711;7053927;1548;9310765;1771
2019;7;971;3;C;2;7;1;147671019;43893;187219900;47285;145365221;48762;192806366;52664
2019;7;971;3;C;2;8;1;44698555;11804;52645156;12087;45642541;12190;56764503;12777
2019;7;971;3;C;2;9;1;13193096;4064;16187112;4319;13750491;4064;17545767;4384
2019;7;972;2;G;1;1;2;1674198;194;1721076;194;1677205;194;1724167;194
2019;7;972;2;G;1;2;2;2384739;383;2745782;387;2582629;415;2989298;423
2019;7;972;2;G;1;3;2;1021182;194;1254495;197;569894;97;695918;100
2019;7;972;2;G;1;4;2;1746207;388;2212804;409;1746207;388;2175482;403
2019;7;972;2;G;1;5;2;;;;;;;;
2019;7;972;2;G;1;6;2;62519820;22928;67056145;23007;54223967;22616;58643827;22787
2019;7;972;2;G;1;7;2;5447730;2267;6786326;2485;4202170;1785;4699412;1785
2019;7;972;2;G;1;8;2;;;;;;;;
2019;7;972;2;G;1;9;2;367569;190;391683;190;218024;113;236937;113
2019;7;972;2;G;2;1;2;2209941;194;2271819;194;2213911;194;2275901;194
2019;7;972;2;G;2;2;2;4395236;511;4835464;514;4253707;510;4667106;513
2019;7;972;2;G;2;3;2;1257854;194;1595670;218;1257854;194;1476382;206
2019;7;972;2;G;2;4;2;789130;117;898077;120;601951;98;688502;99
2019;7;972;2;G;2;5;2;;;;;;;;
2019;7;972;2;G;2;6;2;433623;194;456171;194;385856;194;405921;194
2019;7;972;2;G;2;7;2;8031901;3182;10114289;3514;8451727;3422;9718370;3509
2019;7;972;2;G;2;8;2;696244;225;1048761;278;610007;194;764263;199
2019;7;972;2;G;2;9;2;;;;;;;;
2019;7;973;3;G;1;1;2;;;;;;;;
2019;7;973;3;G;1;2;2;10789083;929;11366159;929;10789083;929;11286105;929
2019;7;973;3;G;1;3;2;1595449;503;1887274;520;1367022;387;1633975;403
2019;7;973;3;G;1;4;2;7046546;1674;7806611;1681;6958681;1648;7737383;1648
2019;7;973;3;G;1;5;2;793336;374;916280;374;820418;381;959979;381
2019;7;973;3;G;1;6;2;;;;;;;;
2019;7;973;3;G;1;7;2;95903330;44118;112566866;44585;93173301;42976;109435891;43012
2019;7;973;3;G;1;8;2;;;;;;;;
2019;7;973;3;G;1;9;2;;;;;;;;
2019;7;973;3;G;2;1;2;1677733;189;1716153;189;1677733;189;1716153;189
2019;7;973;3;G;2;2;2;4474341;565;4902803;565;4395007;533;4696702;533
2019;7;973;3;G;2;3;2;1205998;193;1303775;194;1222376;193;1326969;193
2019;7;973;3;G;2;4;2;1286844;387;1506046;403;1286844;387;1450494;387
2019;7;973;3;G;2;5;2;828678;194;913903;194;827577;194;920857;194
2019;7;973;3;G;2;6;2;;;;;;;;
2019;7;973;3;G;2;7;2;;;;;;;;
2019;7;973;3;G;2;8;2;10649358;3290;12152592;3358;10934848;3328;12751495;3392
2019;7;973;3;G;2;9;2;22796405;9638;26965404;9877;19048214;8411;22826384;8583
2019;7;974;1;C;1;1;15;2209941;194;2792482;194;2213911;194;2796780;194
2019;7;974;1;C;1;2;15;520527;195;656515;195;567305;195;713430;195
2019;7;974;1;C;1;3;15;;;;;;;;
2019;7;974;1;C;1;4;15;3457438;1161;4662616;1161;3424106;1148;4613739;1148
2019;7;974;1;C;1;5;15;;;;;;;;
2019;7;974;1;C;1;6;15;;;;;;;;
2019;7;974;1;C;1;7;15;;;;;;;;
2019;7;974;1;C;1;8;15;;;;;;;;
2019;7;974;1;C;1;9;15;358326;168;379152;178;330246;147;350868;155
2019;7;974;1;C;2;1;15;7093952;388;8826600;388;7103976;388;8828636;388
2019;7;974;1;C;2;2;15;1438292;388;1947987;388;1438292;388;1947987;388
2019;7;974;1;C;2;3;15;;;;;;;;
2019;7;974;1;C;2;4;15;2377480;709;3082299;709;2492458;741;3214282;741
2019;7;974;1;C;2;5;15;914861;381;1324529;461;920306;381;1354000;469
2019;7;974;1;C;2;6;15;;;;;;;;
2019;7;974;1;C;2;7;15;9861521;3204;13545505;3204;10105669;3336;13850341;3336
2019;7;974;1;C;2;8;15;;;;;;;;
2019;7;974;1;C;2;9;15;4722916;1906;6438983;1906;4679170;1881;6372647;1881
2019;7;975;3;C;1;1;4;;;;;;;;
2019;7;975;3;C;1;2;4;19142255;2519;21886503;2519;19329615;2519;22275938;2519
2019;7;975;3;C;1;3;4;10019142;1867;11527967;1867;9271854;1725;10788183;1725
2019;7;975;3;C;1;4;4;2432524;769;2989703;769;2450371;775;3035585;775
2019;7;975;3;C;1;5;4;;;;;;;;
2019;7;975;3;C;1;6;4;152190466;42953;178575669;44658;131830200;39419;155547611;40746
2019;7;975;3;C;1;7;4;;;;;;;;
2019;7;975;3;C;1;8;4;;;;;;;;
2019;7;975;3;C;1;9;4;6392750;2339;8432650;2502;6250637;2319;7898409;2331
2019;7;975;3;C;2;1;4;;;;;;;;
2019;7;975;3;C;2;2;4;22151023;2222;25676731;2246;19835125;1996;22816761;1996
2019;7;975;3;C;2;3;4;14073454;2804;17118434;2931;14753845;2907;18013413;3044
2019;7;975;3;C;2;4;4;3824405;1156;4934395;1220;3973928;1227;4972501;1246
2019;7;975;3;C;2;5;4;;;;;;;;
2019;7;975;3;C;2;6;4;119062231;28657;138829448;30281;104420251;26757;122121535;27945
2019;7;975;3;C;2;7;4;;;;;;;;
2019;7;975;3;C;2;8;4;;;;;;;;
2019;7;975;3;C;2;9;4;8415493;2952;10874658;3125;7928727;2836;9932849;2858
2019;7;976;3;C;1;1;1;;;;;;;;
2019;7;976;3;C;1;2;1;11774019;2129;12572797;2147;12645875;2258;13445330;2264
2019;7;976;3;C;1;3;1;2001227;387;2309565;425;1982742;387;2401415;440
2019;7;976;3;C;1;4;1;3683950;774;3937001;774;3735267;774;3992027;774
2019;7;976;3;C;1;5;1;;;;;;;;
2019;7;976;3;C;1;6;1;;;;;;;;
2019;7;976;3;C;1;7;1;;;;;;;;
2019;7;976;3;C;1;8;1;;;;;;;;
2019;7;976;3;C;1;9;1;;;;;;;;
2019;7;976;3;C;2;1;1;63767701;1161;64571635;1161;75438153;1548;76511993;1548
2019;7;976;3;C;2;2;1;93494648;7160;99305253;7283;86343895;6966;93405278;7160
2019;7;976;3;C;2;3;1;49401203;9288;58681965;10099;50017676;9288;70464428;10829
2019;7;976;3;C;2;4;1;6660898;774;6981270;774;6666465;774;6988687;774
2019;7;976;3;C;2;5;1;;;;;;;;
2019;7;976;3;C;2;6;1;;;;;;;;
2019;7;976;3;C;2;7;1;94874542;24575;114433621;26951;95448969;24575;132404310;28241
2019;7;976;3;C;2;8;1;;;;;;;;
2019;7;976;3;C;2;9;1;;;;;;;;
2019;7;977;3;C;1;1;1;;;;;;;;
2019;7;977;3;C;1;2;1;;;;;;;;
2019;7;977;3;C;1;3;1;;;;;;;;
2019;7;977;3;C;1;4;1;631560;196;687583;197;639609;197;709501;198
2019;7;977;3;C;1;5;1;;;;;;;;
2019;7;977;3;C;1;6;1;;;;;;;;
2019;7;977;3;C;1;7;1;6813019;2891;7929661;2944;6817018;2896;7938660;2951
2019;7;977;3;C;1;8;1;;;;;;;;
2019;7;977;3;C;1;9;1;7206244;2439;8285997;2617;7209144;2443;8292905;2624
2019;7;977;3;C;2;1;1;;;;;;;;
2019;7;977;3;C;2;2;1;;;;;;;;
2019;7;977;3;C;2;3;1;;;;;;;;
2019;7;977;3;C;2;4;1;8267909;1285;10509447;1422;8273909;1287;10524447;1425
2019;7;977;3;C;2;5;1;;;;;;;;
2019;7;977;3;C;2;6;1;;;;;;;;
2019;7;977;3;C;2;7;1;79332171;27088;94547610;27974;79340110;27091;94569549;27979
2019;7;977;3;C;2;8;1;;;;;;;;
2019;7;977;3;C;2;9;1;48174443;16456;62931063;18037;48190443;16467;62955063;18054
2019;7;978;2;H;1;1;4;8180234;387;8577234;387;8067309;387;8466066;387
2019;7;978;2;H;1;2;4;1309057;367;1543249;367;1349089;387;1596665;388
2019;7;978;2;H;1;3;4;1645145;348;2168413;383;1856060;387;2384001;419
2019;7;978;2;H;1;4;4;2253899;581;2715284;590;2288142;581;2853829;604
2019;7;978;2;H;1;5;4;;;;;;;;
2019;7;978;2;H;1;6;4;;;;;;;;
2019;7;978;2;H;1;7;4;;;;;;;;
2019;7;978;2;H;1;8;4;898998;239;988005;239;889949;237;984403;238
2019;7;978;2;H;1;9;4;644589;246;771559;249;569387;222;681544;225
2019;7;978;2;H;2;1;4;22044536;581;22644524;581;21888449;581;22492316;581
2019;7;978;2;H;2;2;4;18211476;2316;20875129;2358;18187180;2277;21179442;2347
2019;7;978;2;H;2;3;4;24359845;5192;30496398;5501;23661484;5154;31396768;5708
2019;7;978;2;H;2;4;4;1019119;387;1222353;393;837118;342;1001569;347
2019;7;978;2;H;2;5;4;585687;194;693103;194;592685;194;706491;195
2019;7;978;2;H;2;6;4;;;;;;;;
2019;7;978;2;H;2;7;4;;;;;;;;
2019;7;978;2;H;2;8;4;15425613;5115;19008874;5352;14458204;4702;18953948;5187
2019;7;978;2;H;2;9;4;271215;78;305076;78;269656;78;302375;78
2019;7;979;3;G;1;1;2;32944824;587;33219498;587;33455621;587;34000570;587
2019;7;979;3;G;1;2;2;265643833;23016;315817860;23450;280842695;25875;347116435;26284
2019;7;979;3;G;1;3;2;27939379;3980;35292511;4128;27576007;3961;37011248;4097
2019;7;979;3;G;1;4;2;123153241;18837;195977536;19848;123843765;19576;207640346;20511
2019;7;979;3;G;1;5;2;;;;;;;;
2019;7;979;3;G;1;6;2;;;;;;;;
2019;7;979;3;G;1;7;2;;;;;;;;
2019;7;979;3;G;1;8;2;;;;;;;;
2019;7;979;3;G;1;9;2;;;;;;;;
2019;7;979;3;G;2;1;2;413063740;6966;417549581;6966;419468054;6966;427478516;6966
