A¤o;Mes;ID_Empresa;Tama¤o;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;11;365;1;R;2;9;4;4215467;2509;4538742;2509;4029078;2499;4422558;2500
2019;11;366;1;M;1;1;1;;;;;;;;
2019;11;366;1;M;1;2;1;48260294;3096;50005717;3096;48597446;3096;50424642;3096
2019;11;366;1;M;1;3;1;3740415;503;4247199;503;3439368;419;3825067;419
2019;11;366;1;M;1;4;1;4862756;761;5531782;761;4907898;774;5474362;774
2019;11;366;1;M;1;5;1;;;;;;;;
2019;11;366;1;M;1;6;1;;;;;;;;
2019;11;366;1;M;1;7;1;;;;;;;;
2019;11;366;1;M;1;8;1;;;;;;;;
2019;11;366;1;M;1;9;1;1930617;570;2278440;570;1396155;473;1764008;473
2019;11;366;1;M;2;1;1;39513168;1548;40591304;1548;39513168;1548;40597336;1548
2019;11;366;1;M;2;2;1;74902408;3677;77278348;3677;75400930;3677;77442324;3677
2019;11;366;1;M;2;3;1;851493;194;1002876;194;396688;87;484930;87
2019;11;366;1;M;2;4;1;2252896;387;2756501;406;2252896;387;2562386;387
2019;11;366;1;M;2;5;1;;;;;;;;
2019;11;366;1;M;2;6;1;;;;;;;;
2019;11;366;1;M;2;7;1;;;;;;;;
2019;11;366;1;M;2;8;1;;;;;;;;
2019;11;366;1;M;2;9;1;;;;;;;;
2019;11;367;2;R;1;1;4;;;;;;;;
2019;11;367;2;R;1;2;4;1934013;581;2060881;584;1934013;582;2049963;584
2019;11;367;2;R;1;3;4;197115;65;223824;65;591345;194;620085;194
2019;11;367;2;R;1;4;4;301000;194;317434;194;301000;194;317434;194
2019;11;367;2;R;1;5;4;;;;;;;;
2019;11;367;2;R;1;6;4;508377;194;536134;194;508377;194;536134;194
2019;11;367;2;R;1;7;4;;;;;;;;
2019;11;367;2;R;1;8;4;;;;;;;;
2019;11;367;2;R;1;9;4;;;;;;;;
2019;11;367;2;R;2;1;4;2998967;194;3125622;194;2998967;194;3125928;194
2019;11;367;2;R;2;2;4;38794269;4644;40168584;4644;37509104;4559;38877035;4559
2019;11;367;2;R;2;3;4;129969098;6386;133942254;6386;123743349;6402;127653341;6402
2019;11;367;2;R;2;4;4;;;;;;;;
2019;11;367;2;R;2;5;4;;;;;;;;
2019;11;367;2;R;2;6;4;;;;;;;;
2019;11;367;2;R;2;7;4;4648006;1299;4863563;1309;5734611;1392;5914308;1402
2019;11;367;2;R;2;8;4;;;;;;;;
2019;11;367;2;R;2;9;4;2438786;582;2529900;582;2438786;582;2529900;582
2019;11;368;1;R;1;1;4;;;;;;;;
2019;11;368;1;R;1;2;4;10862925;4064;11475089;4064;10822688;4064;11428577;4064
2019;11;368;1;R;1;3;4;;;;;;;;
2019;11;368;1;R;1;4;4;400000;194;422161;194;400000;194;422161;194
2019;11;368;1;R;1;5;4;;;;;;;;
2019;11;368;1;R;1;6;4;;;;;;;;
2019;11;368;1;R;1;7;4;;;;;;;;
2019;11;368;1;R;1;8;4;;;;;;;;
2019;11;368;1;R;1;9;4;1312500;581;1385214;581;1312500;581;1385214;581
2019;11;368;1;R;2;1;4;1537500;194;1622678;194;1537500;194;1622678;194
2019;11;368;1;R;2;2;4;15171769;5418;16024766;5418;15100388;5418;15930216;5418
2019;11;368;1;R;2;3;4;;;;;;;;
2019;11;368;1;R;2;4;4;;;;;;;;
2019;11;368;1;R;2;5;4;;;;;;;;
2019;11;368;1;R;2;6;4;;;;;;;;
2019;11;368;1;R;2;7;4;;;;;;;;
2019;11;368;1;R;2;8;4;;;;;;;;
2019;11;368;1;R;2;9;4;1387500;581;1464370;581;1387500;581;1464370;581
2019;11;369;1;J;1;1;4;;;;;;;;
2019;11;369;1;J;1;2;4;20973129;1288;23849246;1291;21123682;1155;23906959;1155
2019;11;369;1;J;1;3;4;500000;194;643399;202;500000;194;676022;212
2019;11;369;1;J;1;4;4;5629938;776;7109053;776;5629938;776;7109053;776
2019;11;369;1;J;1;5;4;;;;;;;;
2019;11;369;1;J;1;6;4;;;;;;;;
2019;11;369;1;J;1;7;4;;;;;;;;
2019;11;369;1;J;1;8;4;;;;;;;;
2019;11;369;1;J;1;9;4;;;;;;;;
2019;11;369;1;J;2;1;4;33927116;1164;40173974;1164;32838027;1164;39031955;1164
2019;11;369;1;J;2;2;4;76424766;7340;94953035;7540;76959561;7488;96630657;7811
2019;11;369;1;J;2;3;4;4420584;1358;5644349;1397;4460584;1358;5657188;1382
2019;11;369;1;J;2;4;4;6787042;970;8438774;970;6724542;970;8373237;970
2019;11;369;1;J;2;5;4;;;;;;;;
2019;11;369;1;J;2;6;4;;;;;;;;
2019;11;369;1;J;2;7;4;;;;;;;;
2019;11;369;1;J;2;8;4;;;;;;;;
2019;11;369;1;J;2;9;4;;;;;;;;
2019;11;370;1;R;1;1;4;;;;;;;;
2019;11;370;1;R;1;2;4;;;;;;;;
2019;11;370;1;R;1;3;4;;;;;;;;
2019;11;370;1;R;1;4;4;9621169;3354;11024609;3364;10293416;3942;11866713;3990
2019;11;370;1;R;1;5;4;;;;;;;;
2019;11;370;1;R;1;6;4;;;;;;;;
2019;11;370;1;R;1;7;4;;;;;;;;
2019;11;370;1;R;1;8;4;;;;;;;;
2019;11;370;1;R;1;9;4;;;;;;;;
2019;11;370;1;R;2;1;4;;;;;;;;
2019;11;370;1;R;2;2;4;;;;;;;;
2019;11;370;1;R;2;3;4;;;;;;;;
2019;11;370;1;R;2;4;4;6809574;2734;7712131;2755;6271757;2575;7228433;2598
2019;11;370;1;R;2;5;4;;;;;;;;
2019;11;370;1;R;2;6;4;;;;;;;;
2019;11;370;1;R;2;7;4;;;;;;;;
2019;11;370;1;R;2;8;4;;;;;;;;
2019;11;370;1;R;2;9;4;;;;;;;;
2019;11;371;2;L;1;1;1;12193509;516;13965689;516;12638726;536;14544151;536
2019;11;371;2;L;1;2;1;2232754;109;2655180;109;2311011;109;2729395;109
2019;11;371;2;L;1;3;1;13572318;1032;14802763;1032;13716441;1062;14947900;1062
2019;11;371;2;L;1;4;1;617666;172;647684;172;622051;171;647857;171
2019;11;371;2;L;1;5;1;;;;;;;;
2019;11;371;2;L;1;6;1;;;;;;;;
2019;11;371;2;L;1;7;1;;;;;;;;
2019;11;371;2;L;1;8;1;;;;;;;;
2019;11;371;2;L;1;9;1;904537;258;939648;258;877691;250;910810;250
2019;11;371;2;L;2;1;1;51462946;1961;58049569;1961;51033394;1981;57632918;1981
2019;11;371;2;L;2;2;1;28251355;1720;31749194;1720;33462701;1684;36760120;1684
2019;11;371;2;L;2;3;1;54243254;3440;61121186;3440;54402903;3472;61922887;3494
2019;11;371;2;L;2;4;1;673736;172;706480;172;668799;176;708792;176
2019;11;371;2;L;2;5;1;;;;;;;;
2019;11;371;2;L;2;6;1;;;;;;;;
2019;11;371;2;L;2;7;1;;;;;;;;
2019;11;371;2;L;2;8;1;;;;;;;;
2019;11;371;2;L;2;9;1;;;;;;;;
2019;11;372;3;Q;1;1;1;14339193;755;14996909;758;14386030;769;15056383;773
2019;11;372;3;Q;1;2;1;424916481;41731;537559309;46675;429673362;42198;520568478;45442
2019;11;372;3;Q;1;3;1;220607909;55474;303859301;64058;215982444;55357;284250446;60996
2019;11;372;3;Q;1;4;1;81836859;22570;103065419;23902;80809918;22338;100351501;23308
2019;11;372;3;Q;1;5;1;3767822;1035;4903077;1137;3799470;1084;5074544;1219
2019;11;372;3;Q;1;6;1;;;;;;;;
2019;11;372;3;Q;1;7;1;;;;;;;;
2019;11;372;3;Q;1;8;1;;;;;;;;
2019;11;372;3;Q;1;9;1;12676903;3958;17800099;4587;12247911;3836;16122632;4165
2019;11;372;3;Q;2;1;1;51461355;1593;53025626;1593;51675758;1595;53219842;1595
2019;11;372;3;Q;2;2;1;227097570;15244;273965048;16816;228878308;15174;265021988;16098
2019;11;372;3;Q;2;3;1;33507416;8901;45532160;10113;33978262;8873;43246006;9531
2019;11;372;3;Q;2;4;1;23309788;6715;29843871;7172;22006430;6286;27118998;6506
2019;11;372;3;Q;2;5;1;18911190;5277;25745182;6004;18384138;5289;23678959;5689
2019;11;372;3;Q;2;6;1;;;;;;;;
2019;11;372;3;Q;2;7;1;;;;;;;;
2019;11;372;3;Q;2;8;1;6859530;1439;9318705;1657;6919686;1445;9679799;1708
2019;11;372;3;Q;2;9;1;16005912;4968;21946573;5587;14776626;4683;20089308;5168
2019;11;373;3;E;1;1;1;5006823;179;5348690;179;5437384;187;5833676;187
2019;11;373;3;E;1;2;1;65918106;8043;76238943;8083;67240358;8321;76180996;8351
2019;11;373;3;E;1;3;1;4397399;968;5681973;1009;5880939;1187;7202101;1223
2019;11;373;3;E;1;4;1;33093857;7907;48510405;7963;30493947;7695;36084736;7791
2019;11;373;3;E;1;5;1;;;;;;;;
2019;11;373;3;E;1;6;1;;;;;;;;
2019;11;373;3;E;1;7;1;;;;;;;;
2019;11;373;3;E;1;8;1;;;;;;;;
2019;11;373;3;E;1;9;1;;;;;;;;
2019;11;373;3;E;2;1;1;42466988;1535;47992849;1535;42459070;1548;47891031;1548
2019;11;373;3;E;2;2;1;150158339;14114;172894967;14275;145509282;14136;167458278;14332
2019;11;373;3;E;2;3;1;56307313;11852;77160346;12566;59065785;12418;77499414;13050
2019;11;373;3;E;2;4;1;15954464;3653;20176164;3718;16014209;3672;19858596;3759
2019;11;373;3;E;2;5;1;3086585;968;4562007;1010;3021219;922;4200508;962
2019;11;373;3;E;2;6;1;;;;;;;;
2019;11;373;3;E;2;7;1;;;;;;;;
2019;11;373;3;E;2;8;1;78026479;21519;113501409;22650;79847712;21818;112556657;23271
2019;11;373;3;E;2;9;1;;;;;;;;
2019;11;374;3;E;1;1;1;2867201;189;3016642;189;3113766;197;3290172;197
2019;11;374;3;E;1;2;1;62408816;9399;73409774;9433;61945712;9346;72549158;9360
2019;11;374;3;E;1;3;1;3936766;974;4710049;974;3998721;992;4707222;992
2019;11;374;3;E;1;4;1;24117336;6321;27743218;6356;23703857;6388;25915947;6437
2019;11;374;3;E;1;5;1;;;;;;;;
2019;11;374;3;E;1;6;1;;;;;;;;
2019;11;374;3;E;1;7;1;;;;;;;;
2019;11;374;3;E;1;8;1;500115;205;668977;232;446336;171;598733;195
2019;11;374;3;E;1;9;1;;;;;;;;
2019;11;374;3;E;2;1;1;35563109;1155;39847878;1155;34038544;1156;38201075;1156
2019;11;374;3;E;2;2;1;232060101;26736;267596424;26972;236020029;27087;272021646;27322
2019;11;374;3;E;2;3;1;63778134;14448;83177526;15581;64804279;14509;83237169;15562
2019;11;374;3;E;2;4;1;36504715;8915;43766052;9274;36413487;8821;43080487;9151
2019;11;374;3;E;2;5;1;598828;194;707331;194;557607;190;668521;199
2019;11;374;3;E;2;6;1;;;;;;;;
2019;11;374;3;E;2;7;1;;;;;;;;
2019;11;374;3;E;2;8;1;102880581;30356;133548450;33985;106638048;30290;134026998;33724
2019;11;374;3;E;2;9;1;;;;;;;;
2019;11;375;3;G;1;1;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;1;2;2;42615559;5425;49850668;5427;40910035;5412;48157381;5419
2019;11;375;3;G;1;3;2;18861448;3741;23748269;3751;19393219;3685;24316580;3702
2019;11;375;3;G;1;4;2;2297220;905;3295988;907;2379595;938;3431789;947
2019;11;375;3;G;1;5;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;1;6;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;1;7;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;1;8;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;1;9;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;2;1;2;49883733;1743;54383957;1743;46936956;1581;51092742;1581
2019;11;375;3;G;2;2;2;119353248;11975;135752549;12000;124818182;11950;142302568;12048
2019;11;375;3;G;2;3;2;5464670;1142;6877165;1147;5610518;1129;7128604;1161
2019;11;375;3;G;2;4;2;7743219;2323;10497021;2354;8823400;2477;11967291;2584
2019;11;375;3;G;2;5;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;2;6;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;2;7;2;142907015;32341;179766493;32718;141571565;31773;178721334;32391
2019;11;375;3;G;2;8;2;0;0;0;0;0;0;0;0
2019;11;375;3;G;2;9;2;296271;151;323838;154;336203;175;369034;177
2019;11;376;3;C;1;1;21;;;;;0;0;0;0
2019;11;376;3;C;1;2;21;4832438;581;6378000;581;4327438;581;5917167;581
2019;11;376;3;C;1;3;21;1614292;387;2585367;387;1614292;387;2631173;387
2019;11;376;3;C;1;4;21;2826616;774;4749231;774;2683584;774;4690861;774
2019;11;376;3;C;1;5;21;;;;;0;0;0;0
2019;11;376;3;C;1;6;21;;;;;0;0;0;0
2019;11;376;3;C;1;7;21;;;;;0;0;0;0
2019;11;376;3;C;1;8;21;;;;;0;0;0;0
2019;11;376;3;C;1;9;21;642771;194;1123245;194;488594;194;981553;194
2019;11;376;3;C;2;1;21;3647146;194;4728223;194;5723206;194;6827941;194
2019;11;376;3;C;2;2;21;18279113;1496;22724518;1496;18703710;1496;23309903;1496
2019;11;376;3;C;2;3;21;5686091;1135;8722394;1135;5673622;1135;8772793;1135
2019;11;376;3;C;2;4;21;1236046;194;1767037;194;1330717;194;1866779;194
2019;11;376;3;C;2;5;21;;;;;;;;
2019;11;376;3;C;2;6;21;;;;;;;;
2019;11;376;3;C;2;7;21;5121872;722;7238672;722;5232320;722;7403839;722
2019;11;376;3;C;2;8;21;74735700;13887;114885553;13887;75432602;13324;114757048;13324
2019;11;376;3;C;2;9;21;;;;;;;;
2019;11;377;3;C;1;1;17;;;;;;;;
2019;11;377;3;C;1;2;17;56702233;3849;59351872;3911;59276464;3887;61705622;3925
2019;11;377;3;C;1;3;17;5912449;484;6405096;523;7116889;756;7643525;773
2019;11;377;3;C;1;4;17;36610067;3219;38879700;3274;36618777;3213;38697103;3235
2019;11;377;3;C;1;5;17;;;;;;;;
2019;11;377;3;C;1;6;17;7987663;1525;8921833;1585;8550607;1701;9526418;1757
2019;11;377;3;C;1;7;17;3517237;564;3890310;599;2823098;470;3031712;496
2019;11;377;3;C;1;8;17;;;;;;;;
2019;11;377;3;C;1;9;17;;;;;;;;
2019;11;377;3;C;2;1;17;;;;;;;;
2019;11;377;3;C;2;2;17;436976286;18459;450464136;18696;435569330;18906;448931911;19133
2019;11;377;3;C;2;3;17;182232613;14471;201026951;15639;181249755;14603;197044219;15422
2019;11;377;3;C;2;4;17;38058988;2457;40174827;2575;37809135;2426;39888301;2545
2019;11;377;3;C;2;5;17;;;;;;;;
2019;11;377;3;C;2;6;17;;;;;;;;
2019;11;377;3;C;2;7;17;389453223;51578;435205073;55409;389569108;53178;429635067;55672
2019;11;377;3;C;2;8;17;;;;;;;;
2019;11;377;3;C;2;9;17;;;;;;;;
2019;11;378;3;N;1;1;5;;;;;;;;
2019;11;378;3;N;1;2;5;;;;;;;;
2019;11;378;3;N;1;3;5;;;;;;;;
2019;11;378;3;N;1;4;5;;;;;;;;
2019;11;378;3;N;1;5;5;;;;;;;;
2019;11;378;3;N;1;6;5;;;;;;;;
2019;11;378;3;N;1;7;5;;;;;;;;
2019;11;378;3;N;1;8;5;;;;;;;;
2019;11;378;3;N;1;9;5;11645805;7464;13450540;8316;11602468;7475;13532200;8388
2019;11;378;3;N;2;1;5;;;;;;;;
2019;11;378;3;N;2;2;5;;;;;;;;
2019;11;378;3;N;2;3;5;;;;;;;;
2019;11;378;3;N;2;4;5;;;;;;;;
2019;11;378;3;N;2;5;5;;;;;;;;
2019;11;378;3;N;2;6;5;;;;;;;;
2019;11;378;3;N;2;7;5;;;;;;;;
2019;11;378;3;N;2;8;5;;;;;;;;
2019;11;378;3;N;2;9;5;36076123;17802;45366450;18573;37330999;18189;45837685;18601
2019;11;379;3;E;1;1;3;;;;;;;;
2019;11;379;3;E;1;2;3;550000;194;944210;194;550000;194;944210;194
2019;11;379;3;E;1;3;3;1266667;568;1967284;568;1223333;549;1921521;549
2019;11;379;3;E;1;4;3;1382933;762;2181479;762;1503333;840;2378049;840
2019;11;379;3;E;1;5;3;;;;;;;;
2019;11;379;3;E;1;6;3;;;;;;;;
2019;11;379;3;E;1;7;3;;;;;;;;
2019;11;379;3;E;1;8;3;;;;;;;;
2019;11;379;3;E;1;9;3;11035693;5846;13934609;5880;11629367;6234;14792248;6295
2019;11;379;3;E;2;1;3;1750000;388;2353250;388;2585000;388;3234056;388
2019;11;379;3;E;2;2;3;;;;;;;;
2019;11;379;3;E;2;3;3;1900000;775;3219960;775;1920000;775;3241204;775
2019;11;379;3;E;2;4;3;230767;149;405121;149;230767;148;405121;149
2019;11;379;3;E;2;5;3;;;;;;;;
2019;11;379;3;E;2;6;3;;;;;;;;
2019;11;379;3;E;2;7;3;701000;388;1176925;389;687667;381;1160262;381
2019;11;379;3;E;2;8;3;12375331;4477;18060903;4863;12555832;4496;18834483;4907
2019;11;379;3;E;2;9;3;30737125;16609;43378530;17455;28784475;15646;41748624;16725
2019;11;380;3;G;1;1;2;;;;;;;;
2019;11;380;3;G;1;2;2;;;;;;;;
2019;11;380;3;G;1;3;2;17095030;4799;20897100;4994;18337075;5212;23024610;5435
2019;11;380;3;G;1;4;2;9722970;3509;12280537;3649;10555654;3870;13691792;4056
2019;11;380;3;G;1;5;2;;;;;;;;
2019;11;380;3;G;1;6;2;;;;;;;;
2019;11;380;3;G;1;7;2;;;;;;;;
2019;11;380;3;G;1;8;2;536298;187;622391;187;554792;194;671921;194
2019;11;380;3;G;1;9;2;70410650;33901;88177184;35242;91059789;43570;115267698;45858
2019;11;380;3;G;2;1;2;5541429;194;5798143;194;5541429;194;5798940;194
2019;11;380;3;G;2;2;2;7564682;387;8174719;387;7564682;387;8176014;387
2019;11;380;3;G;2;3;2;21484963;6721;26622274;7012;24097102;7766;30931742;8174
2019;11;380;3;G;2;4;2;11820488;3264;14270058;3400;13768161;4147;17131124;4353
2019;11;380;3;G;2;5;2;;;;;;;;
2019;11;380;3;G;2;6;2;;;;;;;;
2019;11;380;3;G;2;7;2;;;;;;;;
2019;11;380;3;G;2;8;2;25514647;9385;32880438;9929;28515399;10597;37662543;11344
2019;11;380;3;G;2;9;2;38369221;17699;48743200;18456;51615905;23826;66228733;25037
2019;11;381;3;C;1;1;21;;;;;;;;
2019;11;381;3;C;1;2;21;10941396;1168;11511465;1168;11453037;1227;12203630;1231
2019;11;381;3;C;1;3;21;5985816;1161;7323781;1302;4649950;893;6554747;1085
2019;11;381;3;C;1;4;21;9668118;1930;10433419;1930;10324601;2080;11173911;2080
2019;11;381;3;C;1;5;21;;;;;;;;
2019;11;381;3;C;1;6;21;;;;;;;;
2019;11;381;3;C;1;7;21;6831448;2515;8861143;2986;5781506;2129;8015380;2657
2019;11;381;3;C;1;8;21;;;;;;;;
2019;11;381;3;C;1;9;21;;;;;;;;
2019;11;381;3;C;2;1;21;13527584;774;14539921;774;13527584;774;14635358;774
2019;11;381;3;C;2;2;21;86660564;10440;100819105;11191;100923486;11417;115399770;11793
2019;11;381;3;C;2;3;21;116116465;16159;123984411;16159;133233617;18398;155407040;19495
2019;11;381;3;C;2;4;21;8931460;1935;12357446;2387;6091686;1255;6636795;1255
2019;11;381;3;C;2;5;21;;;;;;;;
2019;11;381;3;C;2;6;21;;;;;;;;
2019;11;381;3;C;2;7;21;266904069;58037;286346574;58037;336625427;65255;397363582;71215
2019;11;381;3;C;2;8;21;11649649;2066;12426172;2066;12630189;2190;13648409;2190
2019;11;381;3;C;2;9;21;;;;;;;;
2019;11;382;1;L;1;1;1;;;;;;;;
2019;11;382;1;L;1;2;1;;;;;;;;
2019;11;382;1;L;1;3;1;;;;;;;;
2019;11;382;1;L;1;4;1;2005631;388;2259924;388;2005631;388;2259924;388
2019;11;382;1;L;1;5;1;;;;;;;;
2019;11;382;1;L;1;6;1;;;;;;;;
2019;11;382;1;L;1;7;1;;;;;;;;
2019;11;382;1;L;1;8;1;;;;;;;;
2019;11;382;1;L;1;9;1;;;;;;;;
2019;11;382;1;L;2;1;1;4500000;194;4811968;194;4500000;194;4811968;194
2019;11;382;1;L;2;2;1;;;;;;;;
2019;11;382;1;L;2;3;1;;;;;;;;
2019;11;382;1;L;2;4;1;;;;;;;;
2019;11;382;1;L;2;5;1;;;;;;;;
2019;11;382;1;L;2;6;1;;;;;;;;
2019;11;382;1;L;2;7;1;1135386;194;1294426;194;1135386;194;1294426;194
2019;11;382;1;L;2;8;1;;;;;;;;
2019;11;382;1;L;2;9;1;;;;;;;;
2019;11;383;3;N;1;1;5;1562042;194;2043293;194;1587546;191;2070006;191
2019;11;383;3;N;1;2;5;1613871;191;2033305;237;1492978;170;1896189;211
2019;11;383;3;N;1;3;5;4211440;1161;5069057;1206;3669015;1161;4454888;1191
2019;11;383;3;N;1;4;5;763454;194;1033876;228;520651;194;832584;242
2019;11;383;3;N;1;5;5;;;;;;;;
2019;11;383;3;N;1;6;5;;;;;;;;
2019;11;383;3;N;1;7;5;;;;;;;;
2019;11;383;3;N;1;8;5;;;;;;;;
2019;11;383;3;N;1;9;5;28921176;16196;35417414;16819;27855981;15225;33584832;15630
2019;11;383;3;N;2;1;5;1131049;65;1548501;65;1131049;65;1548501;65
2019;11;383;3;N;2;2;5;1315000;194;1926386;209;1315000;194;1854895;202
2019;11;383;3;N;2;3;5;2571613;968;3261939;1028;3059446;1051;3781684;1081
2019;11;383;3;N;2;4;5;348949;194;408590;194;348949;194;408590;194
2019;11;383;3;N;2;5;5;;;;;;;;
2019;11;383;3;N;2;6;5;;;;;;;;
2019;11;383;3;N;2;7;5;;;;;;;;
2019;11;383;3;N;2;8;5;;;;;;;;
2019;11;383;3;N;2;9;5;26468625;13706;32341881;14261;25931954;13755;31065388;14040
2019;11;384;1;K;1;1;3;;;;;;;;
2019;11;384;1;K;1;2;3;27900841;970;29341931;970;27900841;970;29344188;970
2019;11;384;1;K;1;3;3;;;;;;;;
2019;11;384;1;K;1;4;3;32266;12;50995;12;34612;12;54477;12
2019;11;384;1;K;1;5;3;;;;;;;;
2019;11;384;1;K;1;6;3;;;;;;;;
2019;11;384;1;K;1;7;3;;;;;;;;
2019;11;384;1;K;1;8;3;;;;;;;;
2019;11;384;1;K;1;9;3;;;;;;;;
2019;11;384;1;K;2;1;3;10016776;388;10538184;388;10016776;388;10538864;388
2019;11;384;1;K;2;2;3;74544634;2341;78365690;2341;70440666;2218;73930752;2218
2019;11;384;1;K;2;3;3;1668674;194;1943252;194;1668674;194;1939936;194
2019;11;384;1;K;2;4;3;1050285;194;1291561;194;1050285;194;1274756;194
2019;11;384;1;K;2;5;3;;;;;;;;
2019;11;384;1;K;2;6;3;;;;;;;;
2019;11;384;1;K;2;7;3;;;;;;;;
2019;11;384;1;K;2;8;3;;;;;;;;
2019;11;384;1;K;2;9;3;;;;;;;;
2019;11;386;2;C;1;1;1;;;;;;;;
2019;11;386;2;C;1;2;1;1122346;103;1449982;103;2000146;194;2777459;194
2019;11;386;2;C;1;3;1;;;;;;;;
2019;11;386;2;C;1;4;1;719127;200;865817;202;741513;207;887718;208
2019;11;386;2;C;1;5;1;;;;;;;;
2019;11;386;2;C;1;6;1;;;;;;;;
2019;11;386;2;C;1;7;1;;;;;;;;
2019;11;386;2;C;1;8;1;;;;;;;;
2019;11;386;2;C;1;9;1;298323;43;460761;44;300331;44;459256;45
2019;11;386;2;C;2;1;1;8054604;387;9336192;387;8054604;387;9676998;387
2019;11;386;2;C;2;2;1;4833365;774;6576511;774;4833365;774;6927071;774
2019;11;386;2;C;2;3;1;6224908;1548;9019694;1570;6891040;1496;9973308;1505
2019;11;386;2;C;2;4;1;519946;194;812632;203;678852;194;953604;194
2019;11;386;2;C;2;5;1;;;;;;;;
2019;11;386;2;C;2;6;1;;;;;;;;
2019;11;386;2;C;2;7;1;;;;;;;;
2019;11;386;2;C;2;8;1;83490971;25903;114762906;28869;87474169;25258;118929912;28252
2019;11;386;2;C;2;9;1;556413;194;667590;194;698603;194;816162;194
2019;11;388;3;E;1;1;3;;;;;;;;
2019;11;388;3;E;1;2;3;11419381;948;13391278;972;11576366;968;13301492;980
2019;11;388;3;E;1;3;3;6276979;1161;8616537;1197;6445605;1161;8319775;1187
2019;11;388;3;E;1;4;3;8637543;2264;11146583;2276;9884834;2554;12051919;2566
2019;11;388;3;E;1;5;3;;;;;;;;
2019;11;388;3;E;1;6;3;;;;;;;;
2019;11;388;3;E;1;7;3;2412438;581;3815408;607;2372438;581;3734298;607
2019;11;388;3;E;1;8;3;792610;194;1234583;206;792610;194;1164902;194
2019;11;388;3;E;1;9;3;4740297;2012;7220028;2044;5086463;2083;7757408;2103
2019;11;388;3;E;2;1;3;4270146;194;4594331;194;4270146;194;4524745;194
2019;11;388;3;E;2;2;3;41952507;3677;49802824;3712;40531741;3535;46522319;3554
2019;11;388;3;E;2;3;3;15808349;2045;19661461;2095;13761286;1651;15648754;1662
2019;11;388;3;E;2;4;3;4064640;1013;5129163;1013;3559474;968;4236047;968
2019;11;388;3;E;2;5;3;;;;;;;;
2019;11;388;3;E;2;6;3;;;;;;;;
2019;11;388;3;E;2;7;3;41586689;8772;60289054;9471;47007405;9972;66980234;10489
2019;11;388;3;E;2;8;3;98947386;24046;147713734;26179;98174647;24246;143366833;25721
2019;11;388;3;E;2;9;3;107542611;37378;159738492;39185;99885881;35881;150147515;37426
2019;11;389;1;K;1;1;3;2214646;194;2562721;194;2214894;194;2561143;194
2019;11;389;1;K;1;2;3;;;;;;;;
2019;11;389;1;K;1;3;3;;;;;;;;
2019;11;389;1;K;1;4;3;13399198;5379;17118351;5525;14373555;5487;18287308;5609
2019;11;389;1;K;1;5;3;;;;;;;;
2019;11;389;1;K;1;6;3;;;;;;;;
2019;11;389;1;K;1;7;3;;;;;;;;
2019;11;389;1;K;1;8;3;;;;;;;;
2019;11;389;1;K;1;9;3;;;;;;;;
2019;11;389;1;K;2;1;3;17655794;1161;19833922;1161;17697184;1168;19890275;1168
2019;11;389;1;K;2;2;3;;;;;;;;
2019;11;389;1;K;2;3;3;;;;;;;;
2019;11;389;1;K;2;4;3;14466792;6102;18467180;6333;14153942;5764;17859935;5992
2019;11;389;1;K;2;5;3;;;;;;;;
2019;11;389;1;K;2;6;3;;;;;;;;
2019;11;389;1;K;2;7;3;;;;;;;;
2019;11;389;1;K;2;8;3;;;;;;;;
2019;11;389;1;K;2;9;3;;;;;;;;
2019;11;390;2;F;1;1;1;;;;;;;;
2019;11;390;2;F;1;2;1;6196686;776;6899811;776;6196686;776;6904480;776
2019;11;390;2;F;1;3;1;2718199;582;3064465;601;2780544;582;3148581;610
2019;11;390;2;F;1;4;1;4337839;1306;5081441;1308;4518589;1358;5201451;1365
2019;11;390;2;F;1;5;1;;;;;;;;
2019;11;390;2;F;1;6;1;;;;;;;;
2019;11;390;2;F;1;7;1;;;;;;;;
2019;11;390;2;F;1;8;1;;;;;;;;
2019;11;390;2;F;1;9;1;3728151;1529;4383220;1677;3571692;1461;4541507;1647
2019;11;390;2;F;2;1;1;7931363;582;8271819;582;7931363;582;8255353;582
2019;11;390;2;F;2;2;1;20126739;1908;22287453;1908;22373362;2199;24787762;2199
2019;11;390;2;F;2;3;1;20291151;3255;24539789;3352;19764724;3007;23832023;3070
2019;11;390;2;F;2;4;1;7878285;2050;9815759;2137;8905671;2328;11232901;2443
2019;11;390;2;F;2;5;1;;;;;;;;
2019;11;390;2;F;2;6;1;;;;;;;;
2019;11;390;2;F;2;7;1;114327136;24018;133270217;24730;94902633;20999;113781099;22398
2019;11;390;2;F;2;8;1;15360682;3760;19373107;4041;15435138;3854;19373009;4110
2019;11;390;2;F;2;9;1;31758510;12453;36017245;12858;38043017;14899;43956831;15677
