ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;9;14;3;C;2;1;7;32511211;752;34412976;752;33389969;774;35413663;774
2023;9;14;3;C;2;2;7;30247725;1919;33096064;1951;29592193;1933;32304641;1960
2023;9;14;3;C;2;3;7;36095981;3977;40890114;4046;29329175;2980;34163333;3036
2023;9;14;3;C;2;4;7;;;;;;;;
2023;9;14;3;C;2;5;7;;;;;;;;
2023;9;14;3;C;2;6;7;16887459;581;17723124;581;17853878;581;19068894;581
2023;9;14;3;C;2;7;7;131569552;28442;161992350;29708;98863129;20634;125739019;21298
2023;9;14;3;C;2;8;7;;;;;22154364;5522;29423750;5687
2023;9;14;3;C;2;9;7;;;;;;;;
2023;9;338;3;C;1;1;2;;;;;;;;
2023;9;338;3;C;1;2;2;18651791;1529;20077142;1529;18791618;1529;20840161;1583
2023;9;338;3;C;1;3;2;3845729;877;4264299;880;3918986;774;4739014;863
2023;9;338;3;C;1;4;2;2325580;574;2589030;574;2800443;581;3365132;636
2023;9;338;3;C;1;5;2;;;;;;;;
2023;9;338;3;C;1;6;2;;;;;;;;
2023;9;338;3;C;1;7;2;;;;;;;;
2023;9;338;3;C;1;8;2;;;;;;;;
2023;9;338;3;C;1;9;2;13337477;3841;15771858;3958;9288878;2851;12197636;2941
2023;9;338;3;C;2;1;2;51169556;774;51920224;774;51201220;774;51770774;774
2023;9;338;3;C;2;2;2;35348498;1851;37490180;1851;34911117;1864;37099664;1864
2023;9;338;3;C;2;3;2;19876664;2638;21841700;2777;18371142;2709;21612268;3005
2023;9;338;3;C;2;4;2;4084721;980;4488932;1033;4197495;968;4769442;1041
2023;9;338;3;C;2;5;2;;;;;;;;
2023;9;338;3;C;2;6;2;;;;;;;;
2023;9;338;3;C;2;7;2;;;;;;;;
2023;9;338;3;C;2;8;2;11693745;2406;15233943;3070;13514568;2451;17025325;3027
2023;9;338;3;C;2;9;2;70612564;19224;83130363;20372;54629704;14606;67199393;15396
2023;9;380;3;G;1;1;2;;;;;;;;
2023;9;380;3;G;1;2;2;8806320;1735;10672871;1799;10355539;1948;13088660;2132
2023;9;380;3;G;1;3;2;14233173;3657;20269826;3908;28856566;7430;39689924;8244
2023;9;380;3;G;1;4;2;3218587;922;4040944;960;2643171;703;3232909;741
2023;9;380;3;G;1;5;2;;;;;;;;
2023;9;380;3;G;1;6;2;;;;;;;;
2023;9;380;3;G;1;7;2;41753700;11997;65245307;13455;96574525;27219;130304162;30642
2023;9;380;3;G;1;8;2;647021;196;813423;207;638986;193;801000;197
2023;9;380;3;G;1;9;2;;;;;;;;
2023;9;380;3;G;2;1;2;;;;;;;;
2023;9;380;3;G;2;2;2;12562057;2309;14859263;2396;12597114;2225;15767763;2440
2023;9;380;3;G;2;3;2;30568336;7327;40468131;7836;44231488;10901;60637308;12110
2023;9;380;3;G;2;4;2;3911933;1084;5227341;1147;5400362;1355;7111156;1521
2023;9;380;3;G;2;5;2;717267;174;1009349;202;1435271;368;2004372;414
2023;9;380;3;G;2;6;2;;;;;;;;
2023;9;380;3;G;2;7;2;20103132;5734;31728236;6393;51650452;14596;72299787;16312
2023;9;380;3;G;2;8;2;12267610;2561;15113673;2713;12110457;2425;15370583;2669
2023;9;380;3;G;2;9;2;;;;;;;;
2023;9;457;3;C;1;1;6;;;;;;;;
2023;9;457;3;C;1;2;6;13510616;1163;14708749;1163;13558112;1163;14622831;1163
2023;9;457;3;C;1;3;6;;;;;;;;
2023;9;457;3;C;1;4;6;3296038;581;3997526;581;3414906;581;4218206;591
2023;9;457;3;C;1;5;6;;;;;;;;
2023;9;457;3;C;1;6;6;;;;;;;;
2023;9;457;3;C;1;7;6;7236613;1550;9156248;1550;7338470;1512;9243811;1512
2023;9;457;3;C;1;8;6;;;;;;;;
2023;9;457;3;C;1;9;6;;;;;;;;
2023;9;457;3;C;2;1;6;;;;;;;;
2023;9;457;3;C;2;2;6;31233224;1550;33011275;1550;31011771;1550;32445511;1550
2023;9;457;3;C;2;3;6;;;;;;;;
2023;9;457;3;C;2;4;6;51073623;7171;60215445;7234;48611025;6925;57390847;7014
2023;9;457;3;C;2;5;6;;;;;;;;
2023;9;457;3;C;2;6;6;;;;;;;;
2023;9;457;3;C;2;7;6;226607547;46964;283531183;47415;231755630;47901;289522837;48174
2023;9;457;3;C;2;8;6;115718129;18438;141377697;18768;112229931;18721;137127570;18908
2023;9;457;3;C;2;9;6;;;;;;;;
2023;9;487;3;C;1;1;6;3024167;194;3220416;194;3032083;194;3234695;194
2023;9;487;3;C;1;2;6;;;;;;;;
2023;9;487;3;C;1;3;6;5008668;774;5959084;809;5015832;774;5986822;814
2023;9;487;3;C;1;4;6;6870920;1187;8421968;1230;8075026;1355;10094549;1405
2023;9;487;3;C;1;5;6;;;;;;;;
2023;9;487;3;C;1;6;6;;;;;;;;
2023;9;487;3;C;1;7;6;;;;;;;;
2023;9;487;3;C;1;8;6;;;;;;;;
2023;9;487;3;C;1;9;6;13830963;3720;17823609;3850;14933655;3831;21966914;4017
2023;9;487;3;C;2;1;6;15620856;774;16329463;774;15652520;774;16376182;774
2023;9;487;3;C;2;2;6;12908499;1548;14784903;1607;12258162;1548;14093871;1600
2023;9;487;3;C;2;3;6;16089455;2457;21034762;2827;16320873;2490;21132892;2810
2023;9;487;3;C;2;4;6;12514387;2129;15966236;2304;11270721;1941;14438148;2118
2023;9;487;3;C;2;5;6;5037723;1484;7045059;1645;6978331;1742;10280342;2030
2023;9;487;3;C;2;6;6;;;;;;;;
2023;9;487;3;C;2;7;6;4799273;968;6095529;1016;4837074;961;6203219;1008
2023;9;487;3;C;2;8;6;13047324;2496;16879417;2730;13889360;2509;18134024;2722
2023;9;487;3;C;2;9;6;117928020;25060;153802997;27601;116484423;24869;156754248;27372
2023;9;677;3;C;1;1;1;;;;;;;;
2023;9;677;3;C;1;2;1;;;;;;;;
2023;9;677;3;C;1;3;1;3862467;774;4095567;774;4075544;774;4314162;774
2023;9;677;3;C;1;4;1;16512108;5139;18497656;5219;15826062;5053;17637057;5090
2023;9;677;3;C;1;5;1;6619323;2851;7931210;2931;7547416;3051;8713616;3093
2023;9;677;3;C;1;6;1;14991148;5526;17364877;5662;16649563;6214;19263861;6423
2023;9;677;3;C;1;7;1;7220021;2709;8778226;2810;9016500;3096;10491512;3169
2023;9;677;3;C;1;8;1;;;;;;;;
2023;9;677;3;C;1;9;1;7636993;2889;9031778;3030;9074500;3376;10554036;3510
2023;9;677;3;C;2;1;1;;;;;;;;
2023;9;677;3;C;2;2;1;;;;;;;;
2023;9;677;3;C;2;3;1;1272167;194;1319175;194;1358304;194;1407305;194
2023;9;677;3;C;2;4;1;21271498;6199;24171411;6313;21239584;6192;24198183;6308
2023;9;677;3;C;2;5;1;7075675;2408;8533163;2585;6562500;2215;7966596;2393
2023;9;677;3;C;2;6;1;10690013;3956;12265625;4026;11191084;3956;12779928;4024
2023;9;677;3;C;2;7;1;7404673;2709;9094473;2800;9529166;3492;11957871;3662
2023;9;677;3;C;2;8;1;749375;194;863476;194;749375;194;865481;194
2023;9;677;3;C;2;9;1;6010022;2516;7013556;2607;7404166;3016;8737746;3169
2023;9;910;3;C;1;1;11;34667101;1651;38027181;1653;37054282;1742;40413033;1743
2023;9;910;3;C;1;2;11;47122027;5173;57226443;5410;48900752;5437;58368522;5639
2023;9;910;3;C;1;3;11;60942946;9546;69428031;9838;60747366;9598;68813347;9819
2023;9;910;3;C;1;4;11;46590380;8417;58565160;8767;48026306;8843;59332032;9119
2023;9;910;3;C;1;5;11;305123;119;459481;123;298278;120;461678;125
2023;9;910;3;C;1;6;11;419566;43;448390;43;374685;46;410584;46
